key,0,1,2,3,4,5,6
#,DeepDungeon,FloorSet,RoomA,RoomB,RoomC,WepMinLv,ArmourMinLv
int32,DeepDungeon,byte,DeepDungeonMap5X,DeepDungeonMap5X,DeepDungeonMap5X,byte,byte
0,0,0,0,0,0,0,0
1,1,0,1,2,0,0,0
2,1,1,3,4,0,1,1
3,1,2,5,6,0,3,3
4,1,3,7,8,0,6,6
5,1,4,8,7,0,10,10
6,1,5,9,10,0,13,13
7,1,6,10,9,0,16,16
8,1,7,9,10,0,19,19
9,1,8,11,12,0,22,22
10,1,9,12,11,0,25,25
11,1,10,11,12,0,0,0
12,1,11,17,18,0,0,0
13,1,12,18,17,0,0,0
14,1,13,15,16,0,0,0
15,1,14,16,15,0,0,0
16,1,15,13,14,0,0,0
17,1,16,14,13,0,0,0
18,1,17,13,14,0,0,0
19,1,18,14,13,0,0,0
20,1,19,13,14,0,0,0
21,2,0,28,29,30,0,0
22,2,1,31,32,33,1,1
23,2,2,34,35,36,3,3
24,2,3,34,35,36,0,0
25,2,4,25,26,27,0,0
26,2,5,25,26,27,0,0
27,2,6,22,23,24,0,0
28,2,7,22,23,24,0,0
29,2,8,19,20,21,0,0
30,2,9,19,20,21,0,0
