key,0,1,2,3,4,5,6
#,Item,GatheringItemLevel,,Quest,,IsHidden,
int32,Row,GatheringItemLevelConvertTable,bit&01,Quest,uint32,bit&02,uint32
0,0,0,False,0,0,False,0
1,2,1,True,0,0,False,0
2,3,1,True,0,0,False,0
3,4,1,True,0,0,False,0
4,5,1,True,0,0,False,0
5,6,1,True,0,0,False,0
6,7,1,True,0,0,False,0
7,8,26,True,0,0,False,0
8,9,26,True,0,0,False,0
9,10,26,True,0,0,False,0
10,11,26,True,0,0,False,0
11,12,26,True,0,0,False,0
12,13,26,True,0,0,False,0
13,14,50,True,0,0,False,0
14,15,50,True,0,0,False,0
15,16,50,True,0,0,False,0
16,17,50,True,0,0,False,0
17,18,50,True,0,0,False,0
18,19,50,True,0,0,False,0
19,33233,400,True,0,0,False,0
20,0,0,False,0,0,False,0
21,0,0,False,0,0,False,0
22,0,0,False,0,0,False,0
23,0,0,False,0,0,False,0
24,5599,20,True,0,0,False,0
25,0,0,False,0,0,False,0
26,0,0,False,0,0,False,0
27,0,0,False,0,0,False,0
28,0,0,False,0,0,False,0
29,5814,28,True,0,0,False,0
30,5815,28,True,0,0,False,0
31,5816,28,True,0,0,False,0
32,5817,28,True,0,0,False,0
33,5818,28,True,0,0,False,0
34,5819,28,True,0,0,False,0
35,5820,28,True,0,0,False,0
36,5139,35,True,0,0,False,0
37,5138,34,True,0,0,False,0
38,5524,19,True,0,0,False,0
39,5143,44,True,0,0,False,0
40,5439,50,True,0,0,False,0
41,5134,31,True,0,0,False,0
42,5118,51,True,0,0,False,0
43,5135,33,True,0,0,False,0
44,5128,7,True,0,0,False,0
45,5168,39,True,0,0,False,0
46,5141,38,True,0,0,False,0
47,5144,37,True,0,0,False,0
48,5131,17,True,0,0,False,0
49,5491,24,True,0,0,False,0
50,5145,41,True,0,0,False,0
51,5129,18,True,0,0,False,0
52,5142,36,True,0,0,False,0
53,5263,46,True,0,0,False,0
54,5525,40,True,0,0,False,0
55,5132,17,True,0,0,False,0
56,5137,32,True,0,0,False,0
57,5136,33,True,0,0,False,0
58,5130,16,True,0,0,False,0
59,6199,51,True,0,0,False,0
60,5121,51,True,0,0,False,0
61,5133,7,True,0,0,False,0
62,5140,45,True,0,0,False,0
63,5110,9,True,0,0,False,0
64,5458,49,True,0,0,False,0
65,5116,47,True,0,0,False,0
66,5113,25,True,0,0,False,0
67,5433,8,True,0,0,False,0
68,5124,10,True,0,0,False,0
69,5432,5,True,0,0,False,0
70,5465,19,True,0,0,False,0
71,5107,6,True,0,0,False,0
72,5115,43,True,0,0,False,0
73,5488,3,True,0,0,False,0
74,5111,14,True,0,0,False,0
75,5106,1,True,0,0,False,0
76,5125,28,True,0,0,False,0
77,5114,34,True,0,0,False,0
78,5272,42,True,0,0,False,0
79,5273,51,True,0,0,False,0
80,5270,22,True,0,0,False,0
81,5526,40,True,0,0,False,0
82,5269,14,True,0,0,False,0
83,5231,30,True,0,0,False,0
84,5528,26,True,0,0,False,0
85,6152,51,True,0,0,False,0
86,5152,23,True,0,0,False,0
87,5518,12,True,0,0,False,0
88,5523,27,True,0,0,False,0
89,5228,13,True,0,0,False,0
90,5157,25,True,0,0,False,0
91,5158,51,True,0,0,False,0
92,5519,15,True,0,0,False,0
93,5229,20,True,0,0,False,0
94,5155,21,True,0,0,False,0
95,5268,11,True,0,0,False,0
96,5153,23,True,0,0,False,0
97,5154,24,True,0,0,False,0
98,5156,24,True,0,0,False,0
99,5527,29,True,0,0,False,0
100,5271,33,True,0,0,False,0
101,4842,40,True,0,0,False,0
102,4807,36,True,0,0,False,0
103,5402,9,True,0,0,False,0
104,5383,8,True,0,0,False,0
105,5050,2,True,0,0,False,0
106,4813,30,True,0,0,False,0
107,5547,51,True,0,0,False,0
108,4806,21,True,0,0,False,0
