key,0,1,2,3
#,Class{Singular},,VoiceLine,Class{Plural}
int32,str,str,uint32,str
0,"","",0,""
1,"Academician","Alphinaud",8202017,"Academician"
2,"Red Mage","Alisaie",8202034,"Red Mage"
3,"Gunbreaker","Thancred",8202048,"Gunbreaker"
4,"Oracle of Light","Minfilia",8202074,"Oracle of Light"
5,"Astrologian","Urianger",8202081,"Astrologian"
6,"Sorceress","Y'shtola",8202112,"Sorceress"
7,"Oracle of Light","Ryne",8202074,"Oracle of Light"
8,"Guard Captain","Lyna",8202143,"Guard Captain"
9,"All-Rounder","Crystal Exarch",8202121,"All-rounder"
10,"All-Rounder","G'raha Tia",8202346,"All-rounder"
11,"Sage","Alphinaud",8203013,"Sage"
12,"Dragoon","Estinien",8203064,"Dragoon"
13,"Lithomancer","Urianger",8202092,"Lithomancer"
14,"All-Rounder","Venat",8203122,"All-rounder"
15,"The Third Seat","Emet-Selch",8203219,"The Third Seat"
16,"Soulseer","Hythlodaeus",8203239,"Soulseer"
17,"Marauder","Eager Marauder",0,"Marauder"
18,"Lancer","Eager Lancer",0,"Lancer"
19,"Thaumaturge","Eager Thaumaturge",0,"Thaumaturge"
20,"Conjurer","Eager Conjurer",0,"Conjurer"
21,"Marauder","Scion Marauder",0,"Marauder"
22,"Lancer","Scion Lancer",0,"Lancer"
23,"Thaumaturge","Scion Thaumaturge",0,"Thaumaturge"
24,"Conjurer","Scion Conjurer",0,"Conjurer"
25,"Marauder","Storm Marauder",0,"Marauder"
26,"Lancer","Serpent Lancer",0,"Lancer"
27,"Thaumaturge","Flame Thaumaturge",0,"Thaumaturge"
28,"Conjurer","Serpent Conjurer",0,"Conjurer"
29,"Satrap","Varshahn",8203440,"Satrap"
30,"Oracle of Frost","Ysayle",0,"Oracle of Frost"
31,"Temple Knight","Temple Knight",0,"Knight"
32,"Temple Banneret","Temple Banneret",0,"Banneret"
33,"Temple Chirurgeon","Temple Chirurgeon",0,"Chirurgeon"
34,"Chivalric Knight","Haurchefant",0,"Chivalric Knight"
