key,0,1
#,String,Page
int32,DescriptionString,DescriptionPage
0.0,0,0
1.0,0,0
1.1,0,0
1.2,0,0
2.0,29,4
2.1,96,5
2.2,106,9
3.0,121,6
3.1,0,0
3.2,152,8
4.0,162,10
4.1,200,11
5.0,225,12
5.1,331,22
5.2,485,37
6.0,248,13
6.1,253,14
6.2,264,15
7.0,269,16
7.1,277,17
7.2,287,18
7.3,295,19
7.4,304,20
8.0,317,21
9.0,354,23
9.1,355,24
10.0,374,25
10.1,375,26
10.2,376,27
10.3,377,28
10.4,378,29
10.5,380,31
11.0,375,32
12.0,377,33
13.0,378,34
14.0,415,35
14.1,416,36
15.0,443,38
15.1,444,39
16.0,462,40
16.1,463,41
17.0,496,42
18.0,374,43
18.1,375,44
18.2,376,45
18.3,377,46
18.4,378,47
18.5,380,48
19.0,575,62
20.0,584,63
20.1,602,64
21.0,515,52
21.1,522,53
21.2,547,56
21.3,0,0
21.4,0,0
22.0,556,57
22.1,567,60
22.2,559,58
22.3,562,59
22.4,757,77
22.5,572,61
22.6,760,78
23.0,614,65
23.1,615,66
23.2,616,67
23.3,617,68
23.4,618,69
23.5,619,70
23.6,620,71
23.7,621,72
23.8,622,73
23.9,623,74
23.10,624,75
23.11,625,76
24.0,769,79
