key,0
#,Text
int32,str
0,""
1,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a harp."
2,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a grand piano."
3,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a steel lute."
4,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a plucked fiddle."
5,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a flute."
6,"[Performance Actions]
Manipulate your instrument to emit reedy tones resembling those of an oboe."
7,"[Performance Actions]
Manipulate your instrument to emit reedy tones resembling those of a clarinet."
8,"[Performance Actions]
Manipulate your instrument to emit high-pitched tones resembling those of a fife."
9,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of wooden panpipes."
10,"[Performance Actions]
Manipulate your instrument to emit the percussive tones of a timpani."
11,"[Performance Actions]
Manipulate your instrument to emit the percussive ring of a bongo."
12,"[Performance Actions]
Manipulate your instrument to emit the percussive boom of a bass drum."
13,"[Performance Actions]
Manipulate your instrument to emit the percussive snap of a snare drum."
14,"[Performance Actions]
Manipulate your instrument to emit the percussive crash of a cymbal."
15,"[Performance Actions]
Manipulate your instrument to emit brassy tones resembling those of a trumpet."
16,"[Performance Actions]
Manipulate your instrument to emit brassy tones resembling those of a trombone."
17,"[Performance Actions]
Manipulate your instrument to emit brassy tones resembling those of a tuba."
18,"[Performance Actions]
Manipulate your instrument to emit brassy tones resembling those of a horn."
19,"[Performance Actions]
Manipulate your instrument to emit brassy tones resembling those of a saxophone."
20,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a violin."
21,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a viola."
22,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a cello."
23,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a double bass."
24,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of an overdriven electric guitar."
25,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a clean electric guitar."
26,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of a muted electric guitar."
27,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of power chords played on an electric guitar."
28,"[Performance Actions]
Manipulate your instrument to emit tones resembling those of special techniques played on an electric guitar."
