key,0,1,2
#,Category,Question,Confirm
int32,AddonTransient,Row,Addon
0.0,102,1691,0
0.1,103,1683,0
0.2,104,1681,0
0.3,105,1682,0
0.4,1001,4937,0
0.5,1002,11502,11504
0.6,1003,11503,11504
0.7,1004,1979,11512
0.8,1005,3406,0
1.0,102,1691,0
1.1,103,1683,0
1.2,104,1681,0
1.3,105,1682,0
2.0,101,1784,1785
2.1,102,3971,0
2.2,103,1782,0
2.3,104,1780,1939
2.4,105,1781,0
2.5,1001,11501,0
2.6,1002,2436,2438
2.7,1003,2437,2438
2.8,1004,11510,11511
2.9,1005,3290,0
3.0,102,3971,0
3.1,103,1943,0
3.2,104,1940,0
3.3,105,1942,0
3.4,1001,11501,9213
3.5,1002,2436,2438
3.6,1003,2437,2438
3.7,1004,11510,11511
3.8,1005,4928,0
3.9,105,1942,0
4.0,102,3976,0
4.1,103,3977,0
4.2,104,3978,0
4.4,1001,11506,0
4.5,1002,11508,11509
4.6,1003,11507,11509
4.7,1004,11515,11516
4.8,1005,11437,0
5.0,102,3971,0
5.1,103,1943,0
5.2,104,1940,0
5.3,105,1941,1945
5.4,1001,11501,9213
5.5,1002,2436,2438
5.6,1003,2437,2438
5.7,1004,11510,11511
6.0,102,3971,0
6.1,104,1940,1939
6.2,1001,11501,0
6.3,1002,2436,2438
6.4,1003,2437,2438
6.5,1004,11510,11511
6.6,1005,8894,8956
7.0,106,468,0
7.1,103,1683,0
7.2,104,1681,0
7.3,1001,4937,0
7.4,1005,11513,0
7.5,105,1682,0
7.6,1002,11502,11504
7.7,1003,11503,11504
7.8,1004,1979,11512
8.0,102,3971,0
8.1,103,1943,0
8.2,104,1940,0
8.3,105,1941,1945
8.4,1001,11501,9213
8.5,1002,2436,2438
8.6,1003,2437,2438
8.7,1004,11510,11511
9.0,0,0,0
10.0,0,0,0
11.0,105,1941,1945
11.1,103,1943,0
11.2,107,1940,0
11.3,1007,5452,0
