key,0,1,2,3,4,5,6,7
#,MaxTotalStats,MaxEachStat,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],Image,
int32,uint16,uint16,BaseParam,BaseParam,BaseParam,BaseParam,Image,byte
0,0,0,0,0,0,0,0,0
32669,331,144,19,27,44,45,80812,0
32670,462,202,22,27,44,45,80813,0
32671,462,202,19,27,44,45,80814,0
32672,462,202,22,27,44,45,80815,0
32673,462,202,22,27,44,45,80816,0
32674,462,202,22,27,44,45,80821,0
32675,462,202,19,27,44,45,80823,0
32676,462,202,22,27,44,45,80822,0
32677,462,202,6,27,44,46,80817,0
32678,462,202,22,27,44,46,80818,0
32679,462,202,22,27,44,46,80819,0
32680,462,202,6,27,44,46,80820,0
32681,462,202,6,27,44,46,80824,0
32682,462,202,22,27,44,45,80825,0
32683,462,202,22,27,44,46,80826,0
32684,462,202,19,27,44,45,80827,0
32685,462,202,22,27,44,45,80828,0
32686,131,58,19,27,44,45,80811,0
33462,334,150,19,27,44,45,80832,1
33463,468,210,22,27,44,45,80833,1
33464,468,210,19,27,44,45,80834,1
33465,468,210,22,27,44,45,80835,1
33466,468,210,22,27,44,45,80836,1
33467,468,210,22,27,44,45,80841,1
33468,468,210,19,27,44,45,80843,1
33469,468,210,22,27,44,45,80842,1
33470,468,210,6,27,44,46,80837,1
33471,468,210,22,27,44,46,80838,1
33472,468,210,22,27,44,46,80839,1
33473,468,210,6,27,44,46,80840,1
33474,468,210,6,27,44,46,80844,1
33475,468,210,22,27,44,45,80845,1
33476,468,210,22,27,44,46,80846,1
33477,468,210,19,27,44,45,80847,1
33478,468,210,22,27,44,45,80848,1
33479,134,60,19,27,44,45,80831,0
