key,0,1,2,3,4,5,6
#,Type,IconType,Image,TextType,Text[0],Text[1],Text[2]
int32,byte,byte,Image,byte,str,str,str
0,0,0,0,0,"","",""
1,0,0,150011,0,"","",""
2,0,0,150012,0,"","",""
3,0,0,0,0,"","",""
4,0,0,0,0,"","",""
5,1,1,150021,1,"Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. Right-click the mark to bring up the quest window.","Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. Right-click the mark to bring up the quest window.","Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. Right-click the mark to bring up the quest window."
6,1,1,150022,1,"Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. To bring up the quest window, speak with the NPC by first targeting him, then pressing the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>confirm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> button.","Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. To bring up the quest window, speak with the NPC by first targeting him, then pressing the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>confirm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> button.","Non-player characters (NPCs) offering quests can be recognized by the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>exclamation marks<UIGlow>01</UIGlow><UIForeground>01</UIForeground> above their heads. To bring up the quest window, speak with the NPC by first targeting him, then pressing the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>confirm<UIGlow>01</UIGlow><UIForeground>01</UIForeground> button."
7,0,0,0,0,"","",""
8,0,0,0,0,"","",""
9,0,0,0,0,"","",""
10,1,1,150121,0,"Once you've initiated a quest, a prompt will appear detailing its objectives and rewards. Click on the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Accept<UIGlow>01</UIGlow><UIForeground>01</UIForeground> button in the lower left to add the quest to your list of current duties.","",""
11,1,1,150121,0,"Once you've initiated a quest, a prompt will appear detailing its objectives and rewards. Press the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Accept<UIGlow>01</UIGlow><UIForeground>01</UIForeground> button in the lower left to add the quest to your list of current duties.","",""
12,0,0,0,0,"","",""
13,0,0,0,0,"","",""
14,0,0,0,0,"","",""
15,1,1,150811,1,"Complete a quest by right-clicking the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points.","Complete a quest by right-clicking the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points.","Complete a quest by right-clicking the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points."
16,1,1,150812,1,"Complete a quest by speaking to the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points.","Complete a quest by speaking to the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points.","Complete a quest by speaking to the NPC with a <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>check mark<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displayed above his or her head. Completing quests will earn you a variety of rewards, from items and gil to experience points."
17,0,0,0,0,"","",""
18,0,0,0,0,"","",""
19,0,0,0,0,"","",""
20,1,0,150141,0,"The <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>main menu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> grants quick and easy access to most of the game's main features. For example, selecting Character under <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Character<UIGlow>01</UIGlow><UIForeground>01</UIForeground> opens a window containing your character's various attributes and currently equipped gear. Selecting Journal under <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Duty<UIGlow>01</UIGlow><UIForeground>01</UIForeground> displays a list of current and completed quests and levequests.","",""
