key,0,1,2,3
#,,,,
int32,byte,uint32,byte,uint16
0,0,13991,50,535
1,50,13992,50,534
2,50,13994,50,534
3,50,13993,50,534
4,50,13995,50,534
5,50,13997,50,534
6,50,13998,50,534
7,50,13999,50,534
8,50,14000,50,534
9,50,14001,50,534
10,50,13996,50,534
11,0,20289,60,541
12,60,20290,60,534
13,60,20291,60,534
14,60,20292,60,534
15,60,20293,60,534
16,60,20295,60,534
17,60,20296,60,534
18,60,20297,60,534
19,60,20298,60,534
20,60,20299,60,534
21,60,20294,60,534
22,60,20300,60,534
23,60,20301,60,534
24,60,20302,60,534
25,0,26537,70,726
26,70,26538,70,534
27,70,26539,70,534
28,70,26540,70,534
29,70,26541,70,534
30,70,26543,70,534
31,70,26544,70,534
32,70,26545,70,534
33,70,26546,70,534
34,70,26547,70,534
35,70,26542,70,534
36,70,26548,70,534
37,70,26549,70,534
38,70,26550,70,534
39,70,26551,70,534
40,70,26552,70,534
41,0,34062,80,995
42,80,34063,80,534
43,80,34064,80,534
44,80,34065,80,534
45,80,34066,80,534
46,80,34068,80,534
47,80,34069,80,534
48,80,34070,80,534
49,80,34071,80,534
50,80,34072,80,534
51,80,34067,80,534
52,80,34073,80,534
53,80,34074,80,534
54,80,34075,80,534
55,80,34076,80,534
56,80,34077,80,534
57,80,34078,80,534
58,80,34079,80,534
