key,0,1,2,3,4,5,6,7
#,,Image,Target,UnlockQuest,AcceptMessage,DenyMessage,,
int32,str,Image,Row,Quest,DefaultTalk,DefaultTalk,byte,byte
3538944,"",0,0,0,0,0,0,0
3538945,"",0,0,0,0,0,0,0
3538946,"",0,262461,0,0,0,1,0
3538947,"",0,262462,0,0,0,1,0
3538948,"",0,262472,0,0,0,1,0
3538949,"",0,262463,0,0,0,1,0
3538950,"",0,262471,0,0,0,1,0
3538951,"",0,262588,0,0,0,1,0
3538952,"",0,262654,0,0,0,1,0
3538953,"",0,262655,0,0,0,1,0
3538954,"",0,262656,0,0,0,1,0
3538955,"",0,262657,0,0,0,1,0
3538956,"",0,262658,0,0,0,1,0
3538957,"",0,262838,0,0,0,1,0
3538958,"",0,262852,0,0,0,1,0
3538959,"",0,262823,0,0,0,1,0
3538960,"",0,262830,0,0,0,1,0
3538961,"",0,262857,0,0,0,1,0
3538962,"",0,262849,0,0,0,1,0
3538963,"",0,262879,0,0,0,1,0
3538964,"",0,3604482,0,0,0,1,0
3538965,"",0,1769939,0,0,0,2,0
3538966,"",0,262949,0,0,0,5,0
3538967,"",0,262948,0,0,0,5,0
3538968,"",0,262950,0,0,0,5,0
3538969,"",0,262938,0,0,0,5,0
3538970,"",0,262939,0,0,0,5,0
3538971,"",0,262933,0,0,0,5,0
3538972,"",0,262934,0,0,0,5,0
3538973,"",0,262935,0,0,0,5,0
3538974,"",0,262936,0,0,0,5,0
3538975,"",0,262937,0,0,0,5,0
3538976,"",0,262940,0,0,0,5,0
3538977,"",0,262941,0,0,0,5,0
3538978,"",0,262942,0,0,0,5,0
3538979,"",0,262943,0,0,0,5,0
3538980,"",0,262944,0,0,0,5,0
3538981,"",0,262945,0,0,0,5,0
3538982,"",0,262946,0,0,0,5,0
3538983,"",0,262947,0,0,0,5,0
3538984,"",0,262952,0,0,0,1,0
3538985,"",0,262967,0,0,0,6,0
3538986,"",0,262975,0,0,0,6,0
3538987,"",0,262957,0,0,0,6,0
3538988,"",0,262962,0,0,0,6,0
3538989,"",0,262982,0,0,0,6,0
3538990,"",0,262972,0,0,0,6,0
3538991,"",0,262995,0,0,0,6,0
3538992,"",0,262996,0,0,0,6,0
3538993,"",0,263006,0,0,0,4,0
3538994,"",0,1770013,0,0,0,3,0
3538995,"",0,3604484,0,0,0,3,0
3538996,"",0,1770068,67631,0,594673,1,0
3538997,"",0,1770068,67631,0,594674,1,0
3538998,"",0,1770068,67631,0,594675,1,0
3538999,"",0,1770068,67631,0,594670,1,0
3539000,"",0,1770068,67634,0,594671,1,0
3539001,"",0,1770068,68477,0,594672,1,0
3539002,"",0,1770068,68477,0,594877,1,0
3539003,"",0,1770068,69139,0,595258,1,0
3539004,"",0,1770069,67631,0,0,1,0
3539005,"",0,1770069,67634,0,0,1,0
3539006,"",0,1770069,68477,0,0,1,0
3539007,"",0,1770069,69139,0,0,1,0
3539008,"",0,1770070,68477,0,0,1,0
3539009,"",0,1770070,69139,0,0,1,0
3539010,"",0,1770071,68477,0,0,1,0
3539011,"",0,1770071,69139,0,0,1,0
