key,0,1,2,3,4,5,6,7
#,Item,CollectablesShopItemGroup,LevelMin,LevelMax,Stars,Key,CollectablesShopRefine,CollectablesShopRewardScrip
int32,Item,CollectablesShopItemGroup,uint16,uint16,byte,byte,CollectablesShopRefine,CollectablesShopRewardScrip
0.0,0,0,0,0,0,0,0,0
1.0,31101,35,80,80,2,3,102,1
1.1,31109,35,80,80,3,3,103,2
2.0,31102,36,80,80,2,3,102,3
2.1,31110,36,80,80,3,3,103,4
3.0,31103,37,80,80,2,3,102,5
3.1,31111,37,80,80,3,3,103,6
4.0,31104,38,80,80,2,3,102,7
4.1,31112,38,80,80,3,3,103,8
5.0,31105,39,80,80,2,3,102,9
5.1,31113,39,80,80,3,3,103,10
6.0,31106,40,80,80,2,3,102,11
6.1,31114,40,80,80,3,3,103,12
7.0,31107,41,80,80,2,3,102,13
7.1,31115,41,80,80,3,3,103,14
8.0,31108,42,80,80,2,3,102,15
8.1,31116,42,80,80,3,3,103,16
9.0,0,0,0,0,0,0,0,0
9.1,0,0,0,0,0,0,0,0
10.0,0,0,0,0,0,0,0,0
10.1,0,0,0,0,0,0,0,0
11.0,0,0,0,0,0,0,0,0
11.1,0,0,0,0,0,0,0,0
12.0,5108,2,50,50,3,3,0,0
12.1,5126,2,50,50,0,3,0,0
12.2,5109,2,51,51,0,3,0,0
12.3,5162,2,51,52,0,3,0,0
12.4,12941,2,53,53,0,3,0,0
12.5,5112,2,53,54,0,3,0,0
12.6,5161,2,53,55,0,3,0,0
12.7,13761,2,56,56,0,3,0,0
12.8,12901,2,56,56,0,3,0,0
12.9,5117,2,56,57,0,3,0,0
12.10,5159,2,58,58,0,3,0,0
12.11,12942,2,58,59,0,3,0,0
12.12,13759,2,59,59,0,3,0,0
12.13,13760,2,59,60,0,3,0,0
12.14,12536,2,60,60,1,3,0,0
12.15,14148,2,60,60,1,3,0,0
12.16,12540,2,60,60,1,3,0,0
12.17,5226,2,60,60,1,3,0,0
12.18,5163,2,60,60,1,3,0,0
12.19,5160,2,60,60,1,3,0,0
