key,0,1,2,3,4,5,6
#,,,,,,BackImage,
int32,uint16,uint16,bit&01,bit&02,bit&04,Image,byte
0.0,0,16,False,True,False,0,0
0.1,21,50,False,True,False,71721,5
0.2,50,79,False,True,False,71722,0
0.3,79,103,False,True,False,71723,0
0.4,103,131,False,True,False,71724,0
0.5,131,161,False,True,False,71725,0
0.6,161,186,False,True,False,71726,0
0.7,186,191,False,True,False,0,6
0.8,191,196,False,True,False,0,1
0.9,196,219,False,True,False,71727,0
0.10,219,243,False,True,False,71728,0
0.11,243,275,False,True,False,71729,0
0.12,275,298,False,True,False,71730,0
0.13,298,323,False,True,False,71731,0
0.14,323,352,False,True,False,71732,0
0.15,352,387,False,True,False,71733,0
0.16,387,412,False,True,False,71734,0
0.17,412,438,False,True,False,71735,0
0.18,438,464,False,True,False,71736,0
0.19,464,493,False,True,False,71737,0
0.20,493,517,False,True,False,71738,0
0.21,517,542,False,True,False,71739,0
0.22,542,564,False,True,False,71740,0
0.23,564,591,False,True,False,71741,0
0.24,591,621,False,True,False,71742,0
0.25,621,651,False,True,False,71743,0
0.26,651,681,False,True,False,71744,0
0.27,681,712,False,True,False,71745,0
0.28,712,742,False,True,False,71746,0
0.29,742,772,False,True,False,71747,0
0.30,772,803,False,True,False,71748,0
0.31,803,834,False,True,False,71749,0
0.32,834,864,False,True,False,71750,0
0.33,864,885,False,True,False,71751,0
0.34,905,976,False,True,False,71752,2
1.0,18,52,False,True,False,71761,0
1.1,61,87,False,True,False,71762,0
1.2,87,121,False,True,False,71763,0
1.3,121,163,False,True,False,71764,0
1.4,163,190,False,True,False,71765,0
1.5,190,225,False,True,False,71766,0
1.6,225,274,False,True,False,71767,0
1.7,274,306,False,True,False,71768,0
1.8,306,326,False,True,False,71769,0
1.9,326,368,False,True,False,71770,0
1.10,368,398,False,True,False,71771,0
1.11,398,422,False,True,False,71772,0
1.12,422,454,False,True,False,71773,0
1.13,454,489,False,True,False,71774,0
1.14,489,515,False,True,False,71775,0
1.15,515,555,False,True,False,71776,0
1.16,555,597,False,True,False,71777,0
1.17,597,630,False,True,False,71778,0
1.18,630,668,False,True,False,71779,0
1.19,668,701,False,True,False,71780,0
1.20,701,727,False,True,False,71781,0
1.21,727,752,False,True,False,71782,0
1.22,752,778,False,True,False,71783,0
1.23,778,809,False,True,False,71784,0
1.24,809,847,False,True,False,71785,0
1.25,847,875,False,True,False,71786,0
1.26,875,904,False,True,False,71787,0
1.27,904,934,False,True,False,71788,0
1.28,934,963,False,True,False,71789,0
1.29,963,1007,False,True,False,71790,0
1.30,1007,1028,False,True,False,71791,0
1.31,1028,1071,False,True,False,71792,0
1.32,1071,1096,False,True,False,71793,0
1.33,1096,1132,False,True,False,71794,0
1.34,1132,1165,False,True,False,71795,0
1.35,1180,1223,False,True,False,71796,0
1.36,1223,1276,False,True,False,71797,0
1.37,0,0,False,True,False,0,0
2.0,0,5,False,True,False,0,4
2.1,5,13,True,False,False,0,4
2.2,10,108,True,False,False,85963,4
2.3,108,113,False,False,False,85964,4
2.4,113,118,False,False,True,180208,4
2.5,118,128,False,False,True,180209,4
2.6,128,133,False,False,False,0,4
3.0,18,43,False,True,False,71801,0
3.1,43,66,False,True,False,71802,0
3.2,66,88,False,True,False,71803,0
3.3,88,111,False,True,False,71804,0
3.4,111,133,False,True,False,71805,0
3.5,133,156,False,True,False,71806,0
3.6,156,181,False,True,False,71807,0
3.7,188,226,False,True,False,71808,0
3.8,226,266,False,True,False,71809,0
3.9,266,307,False,True,False,71810,0
3.10,307,347,False,True,False,71811,0
3.11,347,390,False,True,False,71812,0
3.12,390,427,False,True,False,71813,0
3.13,427,472,False,True,False,71814,0
3.14,472,516,False,True,False,71815,0
3.15,516,547,False,True,False,71816,0
3.16,547,588,False,True,False,71817,0
3.17,588,630,False,True,False,71818,0
