key,0,1,2,3,4,5,6,7,8
#,VFX,,VFX2,,VFX3,,,,
int32,VFX,byte,VFX,byte,VFX,byte,byte,bit&01,bit&02
0,0,0,0,0,0,0,2,False,True
1,122,0,0,0,0,0,2,False,True
2,125,0,0,0,0,0,2,False,True
3,123,0,0,0,0,0,2,False,True
4,128,0,0,0,0,0,2,False,True
5,124,0,0,0,0,0,2,False,True
6,126,0,0,0,0,0,2,False,True
7,139,0,0,0,0,1,1,False,False
8,146,0,0,0,0,1,2,False,False
9,147,0,0,0,0,1,2,False,False
10,148,0,0,0,0,1,2,False,False
11,140,0,0,0,0,1,2,False,False
12,141,0,0,0,0,1,2,False,False
13,142,0,0,0,0,1,2,False,False
14,143,0,0,0,0,1,2,False,False
15,144,0,0,0,0,1,2,False,False
16,145,0,0,0,0,1,2,False,False
17,129,0,0,0,0,0,3,False,True
18,127,0,0,0,0,0,3,False,True
19,130,0,0,0,0,0,3,False,True
20,131,0,0,0,0,0,3,False,True
21,210,0,0,0,0,1,2,False,False
22,211,0,0,0,0,1,2,False,False
23,132,0,0,0,0,0,3,False,True
24,133,0,0,0,0,0,3,False,True
25,134,0,0,0,0,0,3,False,True
26,502,0,0,0,0,1,3,False,False
27,150,0,0,0,0,0,2,False,True
28,0,0,0,0,0,1,2,False,False
29,135,0,0,0,0,1,3,False,False
30,495,0,0,0,0,0,2,False,True
31,497,0,0,0,0,0,2,False,True
32,500,0,0,0,0,0,2,False,True
33,151,0,0,0,0,0,2,False,True
34,516,0,0,0,0,1,2,False,False
35,509,0,0,0,0,0,2,False,True
36,520,0,0,0,0,1,2,False,False
37,0,4,538,7,539,0,2,False,True
38,539,0,0,0,0,0,2,False,True
39,540,0,0,0,0,0,2,False,True
40,542,0,0,0,0,0,2,False,True
41,543,0,0,0,0,0,2,False,True
42,544,0,0,0,0,0,2,False,True
43,546,0,0,0,0,0,2,False,True
44,551,0,0,0,0,0,3,False,True
45,552,0,0,0,0,0,2,False,True
46,553,0,0,0,0,0,3,False,True
47,554,0,0,0,0,0,1,False,True
48,555,0,0,0,0,0,2,False,True
49,556,0,0,0,0,0,2,False,True
50,557,0,0,0,0,0,2,False,True
51,558,0,0,0,0,0,2,False,True
52,563,0,0,0,0,0,2,False,True
53,564,0,0,0,0,0,2,False,True
54,573,0,0,0,0,0,2,False,True
55,574,0,0,0,0,0,2,False,True
56,575,0,0,0,0,0,2,False,True
57,576,0,0,0,0,0,2,False,True
58,578,0,0,0,0,0,2,False,True
59,579,0,0,0,0,0,2,False,True
60,584,0,0,0,0,0,2,True,True
61,585,0,0,0,0,0,2,True,True
62,587,3,588,5,589,0,2,True,True
63,590,3,591,5,592,0,2,True,True
64,599,0,0,0,0,0,2,False,True
65,600,0,0,0,0,0,2,False,True
66,601,0,0,0,0,0,2,False,True
67,602,0,0,0,0,0,2,False,True
68,593,0,0,0,0,0,2,False,True
69,594,0,0,0,0,0,2,False,True
70,596,0,0,0,0,0,2,False,True
71,597,0,0,0,0,0,2,False,True
72,603,0,0,0,0,0,2,False,True
73,151,0,0,0,0,0,1,True,True
74,615,0,0,0,0,0,2,False,True
75,620,0,0,0,0,0,2,False,True
76,621,0,0,0,0,0,2,False,True
77,622,0,0,0,0,0,2,False,True
78,625,0,0,0,0,0,2,False,True
79,626,0,0,0,0,0,2,False,True
80,627,0,0,0,0,0,2,False,True
81,632,0,0,0,0,0,2,False,True
82,633,0,0,0,0,0,2,False,True
83,636,0,0,0,0,0,2,False,True
84,644,0,0,0,0,1,3,False,False
85,645,0,0,0,0,1,3,False,False
86,646,0,0,0,0,0,2,False,True
87,647,0,0,0,0,0,2,False,True
88,648,0,0,0,0,0,2,False,True
89,649,0,0,0,0,0,2,False,True
90,650,0,0,0,0,0,2,False,True
91,652,0,0,0,0,0,2,True,True
92,653,0,0,0,0,0,2,True,True
93,0,0,0,0,0,0,2,False,True
94,656,0,0,0,0,0,2,False,True
95,657,0,0,0,0,0,2,False,True
96,658,0,0,0,0,0,3,True,True
97,659,0,0,0,0,0,2,False,True
98,661,0,0,0,0,0,2,False,True
99,662,0,0,0,0,0,2,False,True
100,664,0,0,0,0,0,2,False,True
101,665,0,0,0,0,0,2,False,True
102,666,0,0,0,0,0,2,False,True
103,667,0,0,0,0,0,2,False,True
104,668,0,0,0,0,0,2,False,True
105,669,0,0,0,0,0,2,False,True
106,672,0,0,0,0,0,2,False,True
107,683,0,0,0,0,1,2,False,False
108,687,0,0,0,0,0,2,False,True
109,688,0,0,0,0,0,2,False,True
110,689,0,0,0,0,1,2,False,False
111,690,0,0,0,0,1,2,False,False
112,701,0,0,0,0,0,2,False,True
113,709,0,0,0,0,0,2,False,True
114,713,0,0,0,0,1,2,False,False
115,719,0,0,0,0,0,2,False,True
116,721,0,0,0,0,0,2,False,True
117,736,0,0,0,0,0,2,False,True
118,742,0,0,0,0,0,2,False,True
119,743,0,0,0,0,0,2,False,True
120,744,0,0,0,0,0,2,False,True
121,745,0,0,0,0,0,2,False,True
122,746,0,0,0,0,0,2,False,True
123,753,0,0,0,0,0,2,False,True
124,754,0,0,0,0,0,2,False,True
125,755,0,0,0,0,0,2,False,True
126,756,0,0,0,0,0,2,False,True
127,757,0,0,0,0,0,2,False,True
128,758,0,0,0,0,0,2,False,True
129,759,0,0,0,0,0,2,False,True
130,765,0,0,0,0,0,3,False,True
131,777,0,0,0,0,0,2,False,True
132,780,0,0,0,0,0,2,False,True
133,781,0,0,0,0,0,2,False,True
134,786,0,0,0,0,0,2,False,True
135,787,0,0,0,0,0,2,False,True
136,788,0,0,0,0,0,2,False,True
137,789,0,0,0,0,1,2,False,True
138,792,0,0,0,0,0,2,False,True
139,796,0,0,0,0,0,2,False,True
140,797,0,0,0,0,1,2,False,True
141,798,0,0,0,0,0,2,False,True
142,799,0,0,0,0,0,2,False,True
143,800,0,0,0,0,0,2,False,True
144,801,0,0,0,0,0,2,False,True
145,802,0,0,0,0,0,2,False,True
146,803,0,0,0,0,0,2,False,True
147,805,0,0,0,0,0,2,False,True
148,806,0,0,0,0,0,2,False,True
149,808,0,0,0,0,0,2,False,True
150,822,0,0,0,0,0,2,False,True
151,823,0,0,0,0,0,2,False,True
152,824,0,0,0,0,0,2,False,True
153,825,0,0,0,0,0,2,False,True
154,837,0,0,0,0,0,2,False,True
155,838,0,0,0,0,0,2,False,True
156,839,0,0,0,0,0,2,False,True
157,840,0,0,0,0,0,2,False,True
158,841,0,0,0,0,0,2,False,True
159,842,0,0,0,0,0,2,False,True
160,844,0,0,0,0,0,2,False,True
161,849,0,0,0,0,0,2,False,True
162,850,0,0,0,0,0,2,False,True
163,853,0,0,0,0,0,2,False,True
164,854,0,0,0,0,0,2,False,True
165,855,0,0,0,0,0,2,False,True
166,857,0,0,0,0,0,2,False,True
167,860,0,0,0,0,0,2,False,True
168,866,0,0,0,0,0,2,False,True
169,867,0,0,0,0,0,2,False,True
170,869,0,0,0,0,0,2,False,True
171,870,0,0,0,0,0,2,False,True
172,872,0,0,0,0,0,2,False,True
173,875,0,0,0,0,0,2,False,True
174,876,0,0,0,0,0,2,False,True
175,878,0,0,0,0,0,2,False,True
176,879,0,0,0,0,1,2,False,True
177,880,0,0,0,0,1,2,False,True
178,881,0,0,0,0,1,2,False,True
179,882,0,0,0,0,1,2,False,True
180,883,0,0,0,0,1,2,False,True
181,884,0,0,0,0,1,2,False,True
182,886,0,0,0,0,0,2,False,True
183,888,0,0,0,0,0,2,False,True
184,889,0,0,0,0,0,2,False,True
185,891,0,0,0,0,0,2,False,True
186,893,0,0,0,0,0,2,False,True
187,894,0,0,0,0,0,2,False,True
188,895,0,0,0,0,0,2,False,True
189,896,0,0,0,0,0,2,False,True
190,900,0,0,0,0,1,2,False,True
191,901,0,0,0,0,0,2,False,True
192,905,0,0,0,0,0,2,False,True
193,906,0,0,0,0,0,2,False,True
194,907,0,0,0,0,0,2,False,True
195,915,2,916,0,0,0,2,False,True
196,910,0,0,0,0,0,2,False,True
197,911,0,0,0,0,0,2,False,True
198,912,0,0,0,0,0,2,False,True
199,913,0,0,0,0,0,2,False,True
200,914,0,0,0,0,0,2,False,True
201,922,0,0,0,0,1,2,False,True
202,923,0,0,0,0,1,2,False,True
203,917,0,0,0,0,0,2,False,True
204,919,0,0,0,0,0,2,False,True
205,920,0,0,0,0,0,2,False,True
206,924,0,0,0,0,0,2,False,True
207,927,0,0,0,0,0,2,False,True
208,928,0,0,0,0,1,2,False,True
209,929,0,0,0,0,0,2,False,True
210,932,0,0,0,0,0,2,False,True
211,937,0,0,0,0,0,2,True,True
212,938,0,0,0,0,0,2,True,True
213,939,0,0,0,0,0,2,True,True
214,940,0,0,0,0,0,2,True,True
215,941,0,0,0,0,0,2,True,True
216,942,0,0,0,0,0,2,False,True
217,943,0,0,0,0,0,2,False,True
218,944,0,0,0,0,0,2,False,True
219,945,0,0,0,0,0,2,False,True
220,946,0,0,0,0,0,2,False,True
