key,0,1,2,3,4
#,,,,,
int32,sbyte,byte,byte,byte,byte
0,0,0,0,0,0
1,26,0,0,0,0
2,3,0,0,0,0
3,10,0,0,0,0
4,10,0,0,0,0
5,13,0,0,0,0
6,16,0,0,0,0
7,18,0,0,0,0
8,20,0,0,0,0
9,20,0,0,0,0
10,7,0,0,0,0
11,4,0,0,0,0
12,23,0,0,0,0
13,7,0,0,0,0
14,3,0,0,0,0
15,2,10,5,0,0
16,8,0,0,0,0
17,14,0,0,0,0
18,21,0,0,0,0
19,3,0,0,0,0
20,23,0,0,0,0
21,23,0,0,0,0
22,23,0,2,0,0
23,23,0,3,0,0
24,23,0,3,0,0
25,23,0,4,0,0
26,23,0,5,0,0
27,23,0,0,1,0
28,23,0,0,2,0
29,23,0,0,3,0
30,23,0,0,0,1
31,23,0,0,0,2
32,23,0,0,0,3
33,25,0,0,0,0
34,4,0,0,0,0
35,21,0,0,0,0
36,0,4,0,0,0
37,5,0,0,0,0
38,26,0,0,0,0
39,0,0,2,0,0
40,7,0,0,0,0
41,10,0,0,0,0
42,0,0,0,3,0
43,16,0,0,0,0
44,18,0,0,0,0
45,0,0,0,0,3
46,25,0,0,0,0
47,0,5,0,0,0
48,23,0,0,0,0
49,13,0,0,0,0
50,20,0,0,0,0
51,7,0,0,0,0
52,7,0,0,0,0
53,3,0,0,0,0
