key,0,1,2
#,,,
int32,str,str,str
0,"Hotbar 1","Hotbar1","hot1"
1,"Hotbar 2","Hotbar2","hot2"
2,"Hotbar 3","Hotbar3","hot3"
3,"Hotbar 4","Hotbar4","hot4"
4,"Hotbar 5","Hotbar5","hot5"
5,"Hotbar 6","Hotbar6","hot6"
6,"Hotbar 7","Hotbar7","hot7"
7,"Hotbar 8","Hotbar8","hot8"
8,"Hotbar 9","Hotbar9","hot9"
9,"Hotbar 10","Hotbar10","hot10"
10,"Pet Hotbar","PetHotbar","phot"
11,"Cross Hotbar","CrossHotbar","chot"
12,"Progress Bar","ProgressBar","pbar"
13,"Target Bar","TargetBar","tbar"
14,"Focus Target Bar","FocusTarget","ftarget"
15,"Party List","PartyList","plist"
16,"Enemy List","EnemyList","elist"
17,"Parameter Bar","ParamBar","param"
18,"Notices","Notices","notice"
19,"Minimap","Minimap","mmap"
20,"Main Menu","MainMenu","mmenu"
21,"Server Info","ServerInfo","server"
22,"Gil","Gil","gil"
23,"Inventory Grid","InventoryGrid","igrid"
24,"Duty List","DutyList","dlist"
25,"Item Help","ItemHelp","ihelp"
26,"Action Help","ActionHelp","ahelp"
27,"Limit Gauge","LimitGauge","lgauge"
28,"Experience Bar","ExpBar","ebar"
29,"Status Effects","StatusEffects","sfx"
30,"Alliance List 1","AllianceList1","alist1"
31,"Alliance List 2","AllianceList2","alist2"
32,"Duty List","DutyList","dlist"
33,"Timers","Timers","timers"
34,"","",""
35,"","",""
36,"","",""
37,"","",""
38,"Left W Cross Hotbar","LeftWXHB","lwchot"
39,"Right W Cross Hotbar","RightWXHB","rchot"
40,"Oath Gauge","OathGauge","oathg"
41,"Lightning Gauge","LightningGauge","lightg"
42,"Beast Gauge","BeastGauge","beastg"
43,"Dragon Gauge","DragonGauge","dragong"
44,"Song Gauge","SongGauge","songg"
45,"Healing Gauge","HealingGauge","healg"
46,"Elemental Gauge","ElementalGauge","elemeng"
47,"Aetherflow Gauge","AetherflowGauge","aetherg"
48,"Aetherflow Gauge","AetherflowGauge","aetherg"
49,"Trance Gauge","TranceGauge","tranceg"
50,"Faerie Gauge","FaerieGauge","faerieg"
51,"Ninki Gauge","NinkiGauge","ninkig"
52,"Heat Gauge","HeatGauge","heatg"
53,"","",""
54,"Blood Gauge","BloodGauge","bloodg"
55,"Arcana Gauge","ArcanaGauge","arcanag"
56,"Kenki Gauge","KenkiGauge","kenkig"
57,"Sen Gauge","SenGauge","seng"
58,"Balance Gauge","BalanceGauge","balg"
59,"Duty Gauge","DutyGauge","dutyg"
60,"Duty Action","DutyAction","dutyact"
61,"Chakra Gauge","ChakraGauge","chakrag"
62,"Huton Gauge","HutonGauge","hutong"
63,"Scenario Guide","ScenarioGuide","sguide"
64,"Rival Wings Gauges","RWGauge","rwg"
65,"Rival Wings Alliance List","RWAlliance","rwa"
66,"Rival Wings Team Info","RWTeam","rwt"
67,"Status Info (Enhancements)","SInfoEnhancements","sienh"
68,"Status Info (Enfeeblements)","SInfoEnfeeblements","sienf"
69,"Status Info (Other)","SInfoOther","siother"
70,"Target Info (Status)","TInfoStatus","tistat"
71,"Target Info (Progress Bar)","TInfoProgress","tiprog"
72,"Target Info (HP)","TInfoHP","tihp"
73,"The Feast Score","FeastScore","fscore"
74,"The Feast Ally Info","FeastAlly","fally"
75,"The Feast Enemy Info","FeastEnemy","fenemy"
76,"Rival Wings Station Info","RWStation","rwst"
77,"Rival Wings Mercenary Info","RWMerc","rwmrc"
78,"Darkside Gauge","DarksideGauge","darkg"
79,"Powder Gauge","PowderGauge","powdg"
80,"Step Gauge","StepGauge","stepg"
81,"Fourfold Feathers","FourfoldFeathers","ffeath"
82,"Battle High Gauge","BattleHighGauge",""
83,"New Game+ Guide","NewGame+",""
84,"Compressed Aether","CompressedAether","caether"
85,"Ocean Fishing: Voyage Missions","VoyageMissions",""
86,"Status Info (Conditional Enhancements)","SInfoConditionalEnhancements","sicenh"
87,"Soul Gauge","SoulGauge","soulg"
88,"Death Gauge","DeathGauge","deathg"
89,"Eukrasia","Eukrasia","eukrasia"
90,"Addersgall Gauge","AddersgallGauge","adderg"
91,"Master's Gauge","MastersGauge","masterg"
92,"Crystalline Conflict Progress Gauge","CConflictProgress","ccprog"
93,"Crystalline Conflict Ally Info","CConflictAlly","ccally"
94,"","",""
95,"Crystalline Conflict Enemy Info","CConflictEnemy","ccenemy"
96,"Crystalline Conflict Battle Log","CConflictLog","cclog"
97,"Crystalline Conflict Map","CConflictMap","ccmap"
