key,0,1,2,3,4
#,Name,Description,Icon,ChocoboRaceAbilityType,Value
int32,str,str,Image,ChocoboRaceAbilityType,byte
0,"","",0,0,0
1,"Choco Dash","Temporarily boosts speed without depleting stamina.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration: <UIGlow>01</UIGlow><UIForeground>01</UIForeground> 1s",70001,1,1
2,"Choco Dash II","Temporarily boosts speed without depleting stamina.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration: <UIGlow>01</UIGlow><UIForeground>01</UIForeground> 2s",70002,1,2
3,"Choco Dash III","Temporarily boosts speed without depleting stamina.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration: <UIGlow>01</UIGlow><UIForeground>01</UIForeground> 3s",70003,1,3
4,"Choco Cure","Restores 6% of total stamina.",70004,2,6
5,"Choco Cure II","Restores 9% of total stamina.",70005,2,9
6,"Choco Cure III","Restores 12% of total stamina.",70006,2,12
7,"Choco Esuna","Removes all current enfeeblements with a 75% success rate.",70007,3,75
8,"Choco Esuna II","Removes all current enfeeblements with a 90% success rate.",70008,3,90
9,"Choco Esuna III","Removes all current enfeeblements with a 100% success rate.",70009,3,100
10,"Choco Ease","Cures Heavy status while restoring stamina by 80.",70010,4,80
11,"Choco Ease II","Cures Heavy status while restoring stamina by 130.",70011,4,130
12,"Choco Ease III","Cures Heavy status while restoring stamina by 180.",70012,4,180
13,"Choco Calm","Cures Frenzied status while restoring stamina by 100.",70013,5,100
14,"Choco Calm II","Cures Frenzied status while restoring stamina by 150.",70014,5,150
15,"Choco Calm III","Cures Frenzied status while restoring stamina by 200.",70015,5,200
16,"Choco Reflect","Repels any non-area of effect enfeeblement back to its point of origin.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration: <UIGlow>01</UIGlow><UIForeground>01</UIForeground> 10s",70016,6,10
17,"Choco Reflect II","Repels any non-area of effect enfeeblement back to its point of origin.
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration: <UIGlow>01</UIGlow><UIForeground>01</UIForeground> 15s",70017,6,15
