key,0,1,2
#,,Reward,Order
int32,uint32,AOZReportReward,sbyte
0,0,0,-1
1,10,1,0
2,14,1,1
3,17,1,2
4,18,1,3
5,19,1,4
6,22,1,5
7,21,1,6
8,20,1,7
9,23,1,8
10,24,1,9
11,25,1,10
12,27,1,11
13,28,1,12
14,26,1,13
15,32,1,14
16,30,1,15
17,29,1,16
18,59,2,17
19,60,2,18
20,61,2,19
21,66,2,20
22,68,2,21
23,72,2,22
24,77,2,23
25,79,2,24
26,92,4,25
27,102,4,26
28,111,4,27
29,36,1,28
30,37,1,29
31,39,1,30
32,34,1,31
33,31,1,32
34,38,1,33
35,33,1,34
36,35,1,35
37,41,1,36
38,40,1,37
39,141,1,38
40,140,1,39
41,171,1,40
42,172,1,41
43,182,1,42
44,196,1,43
45,219,1,44
46,221,1,45
47,86,2,46
48,88,2,47
49,90,2,48
50,134,2,49
51,169,2,50
52,183,2,51
53,223,2,52
54,114,3,53
55,115,3,54
56,138,3,55
57,139,3,56
58,188,3,57
59,189,3,58
60,120,4,59
61,168,4,60
62,220,4,61
63,63,0,-1
64,64,0,-1
65,65,0,-1
66,67,0,-1
67,73,0,-1
68,78,0,-1
69,80,0,-1
70,97,0,-1
71,101,0,-1
72,110,0,-1
73,87,0,-1
74,89,0,-1
75,135,0,-1
76,170,0,-1
77,184,0,-1
78,224,0,-1
79,91,0,-1
80,119,0,-1
81,150,0,-1
82,193,0,-1
83,238,1,62
84,235,1,63
85,240,1,64
86,241,1,65
87,242,1,66
88,247,1,67
89,262,1,68
90,236,1,69
91,279,1,70
92,284,1,71
93,285,1,72
94,536,1,73
95,585,1,74
96,584,1,75
97,611,1,76
98,243,2,77
99,263,2,78
100,239,2,79
101,537,2,80
102,595,2,81
103,290,2,82
104,596,2,83
105,637,2,84
106,254,3,85
107,255,3,86
108,288,3,87
109,289,3,88
110,589,3,89
111,590,3,90
112,281,4,91
113,550,4,92
114,636,4,93
115,244,0,-1
116,264,0,-1
117,278,0,-1
118,538,0,-1
119,291,0,-1
120,597,0,-1
121,638,0,-1
122,259,0,-1
123,295,0,-1
124,594,0,-1
