key,0
#,
int32,str
0,""
1,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. Though the deadliest denizens of the Diadem are not wont to emerge in daylight, you would do well to step lightly in this land which time forgot."
2,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. Be warned, for in the twilight hours, fearsome creatures rise from their slumber to hunt. Mind your surroundings, lest you become their next meal."
3,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. However, never forget that nights in the Diadem belong to the beasts should you wish to see the dawn."
4,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. Though the deadliest denizens of the Diadem are not wont to emerge in daylight, you would do well to step lightly in this land which time forgot.

※Class/job changes during duty limited to Disciplines of War or Magic."
5,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. Be warned, for in the twilight hours, fearsome creatures rise from their slumber to hunt. Mind your surroundings, lest you become their next meal.

※Class/job changes during duty limited to Disciplines of War or Magic."
6,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. But take care upon setting foot in this forsaken land, for the recent arrival of errant floating ruins has sent its denizens into a fury the likes heretofore unseen. Perhaps this is why House Haillenarte offers the richest of rewards for information on the phenomenon.

※Emergency missions extend duty length by 15 minutes."
7,"As airship technology spread throughout Eorzea, pioneers took to the skies to challenge a new frontier. There they came upon a breathtaking sight: a chain of pristine isles clustered about a massive floating crystal─no less a diadem fit for gods. These isles promise untold wealth and danger, and to lay claim to one you must brave the other. But take care upon setting foot in this forsaken land, for the recent arrival of errant floating ruins has sent its denizens into a fury the likes heretofore unseen. Perhaps this is why House Haillenarte offers the richest of rewards for information on the phenomenon.

※Emergency missions extend duty length by 15 minutes."
