key,0,1
#,,
int32,str,str
0,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_000","Humain<If(PlayerParameter(4))>e<Else/></If>, quelle raison t'amène ici, à Vira Nilya<Indent/>? Ssss..."
1,"TEXT_REGGYR3VIRANILYA_00396_Q1_000_000","Sur quoi vous renseignez-vous<Indent/>?"
2,"TEXT_REGGYR3VIRANILYA_00396_A1_000_001","Votre interlocutrice"
3,"TEXT_REGGYR3VIRANILYA_00396_A1_000_002","Cet endroit"
4,"TEXT_REGGYR3VIRANILYA_00396_A1_000_003","Annuler"
5,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_010","Mon nom est Nisha. Je suis une guerrière vira. Comme tu dois le savoir, nous autres Anantas sommes divisées en plusieurs tribus. Ssss..."
6,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_011","Nous devons notre existence à la douce et belle Lakshmi. Notre Déesse nous a créées à son image, nous conférant à cette occasion trois vertus. Ssss..."
7,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_012","La première prend la forme de nos majestueuses écailles. La seconde est la faculté que nous avons de donner la vie sans avoir recours à des mâles. La dernière est l'incroyable vitalité que nous tirons du pouvoir de notre divinité. Ssss..."
8,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_013","Sache que nous naissons d'un œuf maternel, puis au cours de notre existence, nous effectuons ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment des mues pour conserver notre beauté inaltérable. Ssss..."
9,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_014","（★未使用／削除予定★）"
10,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_020","Tu es ici à Vira Nilya, autrement dit, le nid de la tribu des Viras. Ssss..."
11,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_021","Nous nous distinguons des autres Anantas par l'amour de la liberté, que nous avons hérité de notre Déesse tutélaire. Nous sommes prêtes à nous battre contre tout ennemi qui essayerait de nous soumettre. Ssss..."
12,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_022","Il existe une autre tribu, celle des Qalyanas. Elles vivent recluses dans une forteresse bâtie autour du temple dédié à Lakshmi. Ssss..."
13,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_023","Prétendant aduler sa beauté divine, les Qalyanas ne sont rien de plus que de vulgaires et vaines narcissistes qui se parent de bijoux et accessoires criards. En temps normal, c'est à nous que devrait revenir la garde du sanctuaire de notre Mère. Ssss..."
14,"TEXT_REGGYR3VIRANILYA_00396_NISHA_000_024","S'il ne tenait qu'à moi, j'irai le reprendre à ces lâches. Hélas, notre sœur et meneuse Sarisha préfère que nous coexistions pacifiquement avec les Qalyanas... Je ne peux pas m'empêcher de penser que nous nous abaissons à leur niveau en faisant cela. Ssss..."
