key,0,1
#,,
int32,str,str
0,"TEXT_CMNDEFWARPNPC_00026_TALK_ACTOR0","Ich fahre zum Honigblumen-Steg im Ostwald. Kann ich Euch mitnehmen?"
1,"TEXT_CMNDEFWARPNPC_00026_TALK_ACTOR1","Ich fahre die Altstadt von Gridania an. Möchtet Ihr an Bord gehen?"
2,"TEXT_CMNDEFWARPNPC_00026_YESNO_QUESTION","Möchtest du übersetzen?"
3,"TEXT_CMNDEFWARPNPC_00026_YESNO_YES","Ja"
4,"TEXT_CMNDEFWARPNPC_00026_YESNO_NO","Nein"
5,"TEXT_CMNDEFWARPNPC_00026_LOCK","Ich steuere diese Fähre schon seit einer Ewigkeit, schon seit der Zeit vor der Katastrophe. Zum Honigblumen-Steg und zurück, hin und zurück ... Es ist so friedlich hier. Ich frage mich, was <If(PlayerParameter(4))>eine<Else/>einen</If> wie dich hierher geführt hat. Und warum du so dringend da rüber willst."
6,"TEXT_CMNDEFWARPNPC_00026_LOCK2","Aber ein Fährmann fragt nicht lange, weißt du, das geht mich ja auch gar nichts an. Falls ich dir aber einen Rat geben darf, einfach mal so ins Blaue hinein: Sieh dich erst hier in der Stadt um und hilf unseren Bürgern, wie es sich für <If(PlayerParameter(4))>eine Abenteurerin<Else/>einen Abenteurer</If> gehört. Und dann reden wir darüber, ob ich dich übersetzen kann."
7,"TEXT_CMNDEFWARPNPC_00026_LOCK3","不要ラベル"
