key,0,1
#,,
int32,str,str
0,"TEXT_JOBDEFSAM_00423_MAKOTO_000_000","The Sekiseigumi is the peacekeeping force of Kugane. Ever do we stand vigilant against those who would invite chaos into our fair city."
1,"TEXT_JOBDEFSAM_00423_MAKOTO_000_005","Why, <Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, I did not expect to see you here. Since last we spoke, I fear the forces of Ugetsu only continue to gain in strength. Would that we had Master Musosai's blade..."
2,"TEXT_JOBDEFSAM_00423_MAKOTO_000_010","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>, I cannot thank you enough for coming to our aid."
3,"TEXT_JOBDEFSAM_00423_MAKOTO_000_020","A part of me struggles to believe that Shiden was a traitor. But then I think of all those we lost to his treachery, and I feel naught but fury."
4,"TEXT_JOBDEFSAM_00423_MAKOTO_000_030","First the lieutenant, and now the captain... So many lost in this struggle, yet I cannot afford to mourn. Nay, not until I strike down Ugetsu."
5,"TEXT_JOBDEFSAM_00423_Q1_000_050","What will you ask?"
6,"TEXT_JOBDEFSAM_00423_A1_000_051","What do you do here?"
7,"TEXT_JOBDEFSAM_00423_A1_000_052","What is a samurai?"
8,"TEXT_JOBDEFSAM_00423_A1_000_053","Nothing."
9,"TEXT_JOBDEFSAM_00423_MAKOTO_000_060","I am Makoto of the Sekiseigumi, the peacekeeping force of Kugane. I have the honor of leading the First Squad, but I will be the first to admit that I still want for experience."
10,"TEXT_JOBDEFSAM_00423_MAKOTO_000_061","Our members fight bravely against Ugetsu and his insurgents, but the enemy, I'm afraid to say, has our measure. If we are to have any hope of victory, we cannot well do without your aid."
11,"TEXT_JOBDEFSAM_00423_MAKOTO_000_062","And so I implore you, for the sake of peace in Hingashi, pray continue standing with us."
12,"TEXT_JOBDEFSAM_00423_MAKOTO_000_070","Simply put, a samurai is a warrior who fights with a katana. Our techniques were born during the Age of Blood, a period of great strife and conflict in Hingashi."
13,"TEXT_JOBDEFSAM_00423_MAKOTO_000_071","Eventually, the realm was unified, and the people set aside their blades for ploughs. The katana took on new meaning, becoming a symbol of authority worn and wielded only by samurai."
14,"TEXT_JOBDEFSAM_00423_MAKOTO_000_072","In the long years of peace we have since enjoyed, however, the title of samurai has largely become hereditary, passed down through the family line for no other reason than tradition."
