key,0,1
#,,
int32,str,str
0,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_000","If you are here for the Valentione's event, I'm afraid the venue is overcrowded at present. We ask for your patience and understanding."
1,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_010","Greetings and welcome, my <If(PlayerParameter(4))>lady<Else/>lord</If>. If you wish to undertake the Valentione's Ceremony, I should be pleased to assist you."
2,"TEXT_FESVLT2018ENTRANCE_00466_Q1_000_000","What would you like to do?"
3,"TEXT_FESVLT2018ENTRANCE_00466_MENU_CONTENT","Undertake the Valentione's Ceremony."
4,"TEXT_FESVLT2018ENTRANCE_00466_A1_000_002","Learn about the Valentione's Ceremony."
5,"TEXT_FESVLT2018ENTRANCE_00466_A1_000_003","Nothing."
6,"TEXT_FESVLT2018ENTRANCE_00466_YESNO_CONTENT","Proceed to the Valentione's Ceremony venue?"
7,"TEXT_FESVLT2018ENTRANCE_00466_Q2_000_000","What would you like to ask?"
8,"TEXT_FESVLT2018ENTRANCE_00466_A2_000_001","What is the Valentione's Ceremony?"
9,"TEXT_FESVLT2018ENTRANCE_00466_A2_000_002","What happens in the ceremony?"
10,"TEXT_FESVLT2018ENTRANCE_00466_A2_000_003","Tell me about the first trial."
11,"TEXT_FESVLT2018ENTRANCE_00466_A2_000_004","Tell me about the second trial."
12,"TEXT_FESVLT2018ENTRANCE_00466_A2_000_005","Nothing."
13,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_020","The Valentione's Ceremony is a series of light-hearted trials that measure the affinity between two souls. We should be pleased if the ceremony serves as your first step together on the journey of love."
14,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_021","The Valentione's Ceremony is an instance designed for a party of two. There are no class, job, or level requirements for participation."
15,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_022","In the event that you register for the ceremony alone, your partner will be found via the matching system."
16,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_030","The ceremony comprises two trials, which are collectively known as the Trials of the Moon. Overcoming them will require cooperation, communication, patience─such things as form the foundation of a strong relationship."
17,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_031","The Valentione's Ceremony is made up of two mini-games: “Till Mog Do Us Part” and “Cards Beat as One.”"
18,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_032","Upon the completion of both, you will receive an affinity rating for your party."
19,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_040","In the first trial, you and your partner must make your way through an obstacle-filled maze. Though you each will have your own path, you must avoid straying far from one another, lest your bond be broken."
20,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_041","In the trial “Till Mog Do Us Part,” you and your partner are joined by a magical chain."
21,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_042","Straying too far from one another will cause the chain to break, during which time the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Affinity<UIGlow>01</UIGlow><UIForeground>01</UIForeground> bar will slowly drain."
22,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_043","Being attacked by moogles will also drain the bar."
23,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_044","If the bar is completely drained, the duty will end in failure, and you will be ejected from the instance."
24,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_045","Completion time and remaining Affinity influence your final rating while determining your bonus for the second trial, “Cards Beat as One.”"
25,"TEXT_FESVLT2018ENTRANCE_00466_CHAMBERLAIN00466_000_050","The second trial challenges your powers of recollection and reasoning, while calling on a bit of luck and cooperation for good measure."
26,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_051","The trial “Cards Beat as One” is a card-matching game. Twelve cards will be laid out, and couples must cooperate to turn over matching pairs."
27,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_052","If you guess incorrectly, you will be required to select again until all cards have been matched."
28,"TEXT_FESVLT2018ENTRANCE_00466_SYSTEM_000_053","The number of incorrect guesses influences your final affinity rating."
29,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_023",""
30,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_021",""
31,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_022",""
32,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_031",""
33,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_032",""
34,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_041",""
35,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_042",""
36,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_043",""
37,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_044",""
38,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_045",""
39,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_051",""
40,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_052",""
41,"TEXT_FESVLT2018ENTRANCE_00466_SYSTM_000_053",""
