key,0,1,2
#,,,
int32,byte,uint32,uint32
0.0,0,0,0
66973.0,1,1008962,0
66973.1,1,1008963,0
66973.2,1,1008964,0
66973.3,3,2004113,0
66973.4,3,2004109,0
66973.5,3,2004107,0
66973.6,3,2004110,0
66973.7,3,2004111,0
66973.8,3,2004112,0
66973.9,3,2004108,0
66973.10,3,2004114,0
66973.11,3,2004115,0
66973.12,5,2004120,0
66973.13,5,2004121,0
66973.14,5,2004122,0
66973.15,5,2004123,0
66973.16,5,2004124,0
66973.17,5,2004125,0
66973.18,5,2004126,0
66973.19,5,2004127,0
66973.20,5,2004128,0
67015.0,255,2007066,0
67503.0,1,2006064,0
67503.1,1,2006068,0
67503.2,1,2006070,0
67503.3,1,2006065,0
67503.4,1,2006066,0
67503.5,1,2006069,0
67503.6,1,2006071,0
67503.7,1,2006067,0
67504.0,1,2006072,0
67504.1,1,2006073,0
67504.2,1,2006074,0
67504.3,1,2006075,0
67504.4,1,2006076,0
67505.0,1,0,5908241
68204.0,1,0,6948414
68204.1,1,0,6948415
68271.0,1,1021823,0
68279.0,1,1021825,0
68937.0,1,0,7941802
68937.1,1,0,7941814
69046.0,1,0,7965273
69836.0,1,2012589,0
69853.0,2,1041297,0
69853.1,2,1041299,0
69853.2,2,1037234,0
69859.0,1,1041317,0
