key,0,1,2,3,4
#,Experience{Supply},Experience{Provisioning},Seals{ExpertDelivery},Seals{Supply},Seals{Provisioning}
int32,uint32,uint32,uint32,uint32,uint32
0,0,0,0,0,0
1,420,420,6,8,8
2,688,688,12,16,16
3,1220,1220,18,23,23
4,1892,1892,23,31,31
5,2514,2514,29,39,39
6,4200,4200,35,46,46
7,6000,6000,41,54,54
8,7350,7350,46,62,62
9,9930,9930,52,69,69
10,11800,11800,58,77,77
11,15600,15600,64,85,85
12,19600,19600,69,92,92
13,23700,23700,75,100,100
14,26400,26400,81,108,108
15,30500,30500,87,115,115
16,35400,35400,92,123,123
17,40500,40500,98,131,131
18,45700,45700,104,138,138
19,51000,51000,110,146,146
20,56600,56600,115,154,154
21,63900,63900,121,161,161
22,71400,71400,127,169,169
23,79100,79100,133,177,177
24,87100,87100,138,184,184
25,95200,95200,144,192,192
26,109800,109800,150,200,200
27,124800,124800,156,207,207
28,140200,140200,161,215,215
29,155900,155900,167,223,223
30,162500,162500,173,230,230
31,175900,175900,179,238,238
32,189600,189600,184,246,246
33,203500,203500,190,253,253
34,217900,217900,196,261,261
35,232320,232320,202,269,269
36,249900,249900,207,276,276
37,267800,267800,213,284,284
38,286200,286200,219,292,292
39,304900,304900,225,299,299
40,324000,324000,230,307,307
41,340200,340200,236,315,315
42,356800,356800,242,322,322
43,373700,373700,248,330,330
44,390800,390800,253,338,338
45,408200,408200,259,345,345
46,437600,437600,265,353,353
47,467500,467500,271,361,361
48,498000,498000,276,368,368
49,529000,529000,282,376,376
50,648000,648000,288,575,575
51,793800,793800,294,587,587
52,950400,950400,299,598,598
53,1166400,1166400,305,610,610
54,1404000,1404000,311,621,621
55,1663200,1663200,317,633,633
56,1944000,1944000,322,644,644
57,2096640,2096640,328,656,656
58,2227680,2227680,334,667,667
59,2332800,2332800,340,679,679
60,2458500,2458500,345,690,690
61,2533960,2533960,351,702,702
62,2551680,2551680,357,713,713
63,2555960,2555960,363,725,725
64,2609240,2609240,368,736,736
65,2658100,2658100,374,748,748
66,2702700,2702700,380,759,759
67,2829750,2829750,386,771,771
68,2877900,2877900,391,782,782
69,3031280,3031280,397,794,794
70,3112250,3112250,403,805,805
71,3470250,3470250,409,811,811
72,3889000,3889000,414,817,817
73,4374650,4374650,420,823,823
74,4937500,4937500,426,828,828
75,5582500,5582500,432,834,834
76,6335000,6335000,437,840,840
77,7162500,7162500,443,846,846
78,8187500,8187500,449,851,851
79,9412500,9412500,455,857,857
80,10825000,10825000,460,863,863
81,0,0,466,0,0
82,0,0,472,0,0
83,0,0,478,0,0
84,0,0,483,0,0
85,0,0,489,0,0
86,0,0,495,0,0
87,0,0,501,0,0
88,0,0,506,0,0
