key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,UnlockType1,UnlockCriteria1,,,,,,UnlockType2,UnlockCriteria2,UnlockCriteria3,UnlockCriteria4,HasPrerequisite,Prerequisite,,
int32,byte,Row,uint32,uint32,uint32,uint32,uint32,byte,Row,Row,Row,byte,Quest,byte,bit&01
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,False
2,5,81,0,0,0,0,0,16,1011039,5581045,22497,1,65970,51,False
3,5,82,0,0,0,0,0,5,22498,0,0,1,66047,41,False
4,5,183,0,0,0,0,0,2,68612,0,0,1,68611,43,False
5,5,190,0,0,0,0,0,2,68684,0,0,1,68683,43,False
6,5,154,0,0,0,0,0,2,68016,0,0,1,68015,0,False
7,5,172,0,0,0,0,0,2,68558,0,0,1,68508,43,False
8,5,59,0,0,0,0,0,2,66538,0,0,1,66522,0,False
9,5,199,0,0,0,0,0,2,69095,0,0,1,69094,54,False
10,5,121,0,0,0,0,0,2,67777,0,0,1,67776,42,False
11,5,122,0,0,0,0,0,2,67775,0,0,1,67774,42,False
12,5,127,0,0,0,0,0,2,67015,0,0,1,67014,0,False
13,5,194,0,0,0,0,0,2,68700,0,0,1,68699,0,False
14,5,85,0,0,0,0,0,2,66846,0,0,1,66847,0,False
15,5,148,0,0,0,0,0,2,67899,0,0,1,67898,52,False
16,5,231,0,0,0,0,0,2,69602,0,0,1,69601,44,False
17,5,101,0,0,0,0,0,2,66962,0,0,1,66962,0,False
18,5,102,0,0,0,0,0,2,66961,0,0,1,66961,0,False
19,5,103,0,0,0,0,0,2,66963,0,0,1,66963,0,False
20,5,104,0,0,0,0,0,2,66852,0,0,1,66851,0,False
21,5,114,0,0,0,0,0,2,66038,0,0,1,66029,0,False
22,5,120,0,0,0,0,0,2,67705,0,0,1,67704,0,False
23,5,145,0,0,0,0,0,2,67921,0,0,1,67920,0,False
24,5,126,0,0,0,0,0,2,67862,0,0,1,67861,0,False
25,5,187,0,0,0,0,0,2,68688,0,0,1,68552,0,False
26,5,198,0,0,0,0,0,2,68704,0,0,1,68703,0,False
27,5,166,0,0,0,0,0,2,68498,0,0,1,68089,43,False
28,5,113,0,0,0,0,0,2,67114,0,0,1,67114,0,True
29,5,118,0,0,0,0,0,16,1011039,5581045,13706,1,65970,51,False
30,5,119,0,0,0,0,0,16,1011039,5581045,13707,1,65970,51,False
31,5,216,0,0,0,0,0,16,1011039,5581045,31404,1,65970,51,False
32,5,204,0,0,0,0,0,4,1032254,8157292,28613,1,69272,40,False
33,5,169,0,0,0,0,0,4,1019451,6708398,22494,1,68089,0,False
34,5,170,0,0,0,0,0,4,1019451,6708398,22462,1,68089,0,False
35,5,208,0,0,0,0,0,4,1031680,8104544,30112,1,69208,52,False
36,5,206,0,0,0,0,0,4,1031680,8104544,30110,1,69208,52,False
37,5,220,0,0,0,0,0,4,1031680,8104544,32826,1,69208,52,False
