key,0,1,2,3,4,5,6
#,,,,,,,
int32,uint16,uint32,byte,byte,byte,bit&01,bit&02
0,0,0,0,0,0,False,False
1,0,0,0,0,0,False,False
2,0,0,0,0,0,False,False
3,0,0,0,0,0,False,False
4,0,0,0,0,0,False,False
5,20,70065,2,0,255,False,False
6,20,70066,0,0,255,True,False
7,20,70066,1,2,255,False,False
8,3,70070,2,0,255,False,False
9,3,70071,0,0,255,True,False
10,5,70128,3,4,255,False,False
11,4,70128,5,0,255,False,False
12,8,70129,0,0,255,True,False
13,8,70129,1,3,255,False,False
14,6,70129,3,0,255,False,False
15,26,70130,0,0,255,True,False
16,26,70130,1,3,255,False,False
17,7,70130,3,0,255,False,False
18,7,70131,0,0,255,True,False
19,8,70131,1,2,255,False,False
20,7,70131,2,3,255,False,False
21,8,70131,3,255,255,False,False
22,9,70131,255,0,255,False,False
23,9,70132,0,0,255,True,False
24,9,70132,1,0,255,False,False
25,9,70133,0,0,255,True,False
26,9,70133,1,2,255,False,False
27,22,70133,2,3,255,False,False
28,9,70133,4,0,255,False,False
29,9,70134,0,0,255,True,False
30,9,70134,1,255,255,False,False
31,10,70135,0,0,255,True,False
32,23,67170,2,3,255,False,False
33,11,70012,255,0,255,False,False
34,11,70013,0,0,255,True,False
35,11,70013,255,0,255,False,False
36,11,70014,0,0,255,True,False
37,11,70014,2,0,255,False,False
38,11,70015,0,0,255,True,False
39,11,70015,1,2,255,False,False
40,11,70015,3,255,255,False,False
41,11,70171,255,0,255,False,False
42,11,70172,0,0,255,True,False
43,11,70172,2,0,255,False,False
44,11,70173,0,0,255,True,False
45,11,70173,1,3,255,False,False
46,11,70173,255,0,255,False,False
47,11,70174,0,0,255,True,False
48,11,70174,1,2,255,False,False
49,11,70174,3,0,255,False,False
50,11,70175,0,0,255,True,False
51,12,70175,2,0,255,False,False
52,12,70176,0,0,255,True,False
53,12,70176,1,2,255,False,False
54,11,70176,2,3,255,False,False
55,13,70072,4,0,255,False,False
56,13,70073,0,0,255,True,False
57,13,70073,1,2,255,False,False
58,13,70073,3,255,255,False,True
59,13,70074,0,0,255,True,False
60,13,70074,1,2,255,False,False
61,13,70075,6,255,255,False,False
62,13,70202,1,2,255,False,True
63,13,70202,4,255,255,False,True
64,13,70203,0,0,255,True,False
65,13,70205,1,2,255,False,True
66,14,70137,6,255,255,False,False
67,0,0,0,0,0,False,False
68,14,70144,1,2,255,False,False
69,0,0,0,0,0,False,False
70,0,0,0,0,0,False,False
71,0,0,0,0,0,False,False
72,0,0,0,0,0,False,False
73,14,70156,1,2,255,False,False
74,0,0,0,0,0,False,False
75,0,0,0,0,0,False,False
76,0,0,0,0,0,False,False
77,0,0,0,0,0,False,False
78,0,0,0,0,0,False,False
79,0,0,0,0,0,False,False
80,14,70166,1,2,255,False,False
81,0,0,0,0,0,False,False
82,0,0,0,0,0,False,False
83,0,0,0,0,0,False,False
84,18,70179,3,0,255,False,False
85,19,70181,255,0,255,False,False
86,19,70265,255,0,255,False,False
87,17,70210,4,0,255,False,False
88,17,70211,0,0,255,True,False
89,16,70211,1,3,255,False,False
90,17,70211,3,4,255,False,False
91,15,70211,4,255,255,False,False
92,21,70213,3,4,255,False,False
93,24,70128,4,5,255,False,False
94,25,70069,2,4,255,False,False
95,27,70292,1,2,255,False,False
96,27,70292,255,0,255,False,False
97,27,70293,0,0,255,True,False
98,27,70293,1,3,255,False,False
99,30,70293,3,4,255,False,False
100,28,70293,255,0,255,False,False
101,28,70294,0,0,255,True,False
102,31,70294,1,2,255,False,False
103,28,70294,255,0,255,False,False
104,28,70295,0,0,255,True,False
105,32,70295,1,2,255,False,False
106,27,70295,255,0,255,False,False
107,27,70296,0,0,255,True,False
108,12,70296,1,2,255,False,False
109,27,70296,2,255,255,False,False
110,48,70000,3,4,255,False,False
111,0,0,0,0,255,False,False
112,0,0,0,0,255,False,False
113,35,69704,5,6,255,False,False
114,36,69945,4,5,255,False,False
115,37,69913,3,4,255,False,False
116,38,69973,2,3,255,False,False
117,39,69703,2,3,255,False,False
118,0,0,0,0,255,False,False
119,0,0,0,0,255,False,False
120,0,0,0,0,255,False,False
121,0,0,0,0,255,False,False
122,42,69311,4,255,255,False,False
123,45,69414,255,0,255,False,False
124,45,69415,0,0,255,True,False
125,45,69418,3,0,255,False,False
126,45,66892,0,0,255,True,False
127,45,66899,255,0,255,False,False
128,45,66978,0,0,255,True,False
129,45,66983,255,0,255,False,False
130,45,66984,0,0,255,True,False
131,45,66989,255,0,255,False,False
132,45,66992,0,0,255,True,False
133,45,66992,1,2,255,False,False
134,45,66992,255,0,255,False,False
135,45,66993,0,0,255,True,False
136,45,66993,255,0,255,False,False
137,45,66994,0,0,255,True,False
138,45,66996,1,2,255,False,False
139,45,66996,3,0,255,False,False
140,45,65588,0,0,255,True,False
141,45,65588,1,3,255,False,False
142,45,65589,1,2,255,False,False
143,45,65589,255,0,255,False,False
144,45,65590,0,0,255,True,False
145,45,65590,1,2,255,False,False
146,45,69423,255,0,255,False,False
147,45,65618,0,0,255,True,False
148,45,65618,255,0,255,False,False
149,45,65620,0,0,255,True,False
150,45,65623,255,0,255,False,False
151,45,65624,0,0,255,True,False
152,45,65624,1,2,255,False,False
153,45,65625,255,0,255,False,False
154,45,65899,0,0,255,True,False
155,45,65899,1,2,255,False,False
156,45,65901,255,0,255,False,False
157,45,65902,0,0,255,True,False
158,45,65902,1,2,255,False,False
159,45,65902,6,0,255,False,False
160,45,69424,0,0,255,True,False
161,45,69424,1,4,255,False,False
162,45,65905,2,3,255,False,False
163,45,65905,4,255,255,False,True
164,45,65906,0,0,255,True,False
165,45,65906,1,2,255,False,False
166,45,65906,255,0,255,False,False
167,45,65907,0,0,255,True,False
