key,0,1,2,3,4
#,Name,Icon,Icon{DutyFinder},,
int32,str,Image,Image,byte,byte
0,"",0,0,0,0
1,"Duty Roulette",61807,0,0,0
2,"Dungeons",61801,60831,1,1
3,"Guildhests",61803,60833,2,2
4,"Trials",61804,60834,1,3
5,"Raids",61802,60832,1,4
6,"PvP",61806,60836,1,5
7,"Quest Battles",61805,60835,0,0
8,"FATEs",61809,0,0,0
9,"Treasure Hunt",61808,60838,0,0
10,"Levequests",61811,0,0,0
11,"Grand Company",61812,0,0,0
12,"Companions",61813,0,0,0
13,"Society Quests",61814,0,0,0
14,"Overall Completion",61810,0,0,0
15,"Player Commendation",61817,0,0,0
16,"Disciples of the Land",61815,60859,0,0
17,"Disciples of the Hand",61816,0,0,0
18,"Retainer Ventures",61818,0,0,0
19,"Gold Saucer",61820,60848,1,0
20,"",61823,60846,0,0
21,"Deep Dungeons",61824,60847,0,0
22,"",61801,60831,0,0
23,"",61821,61821,2,0
24,"Wondrous Tails",61825,0,0,0
25,"Custom Deliveries",61827,0,0,0
26,"Eureka",61833,60851,0,0
27,"The Masked Carnivale",61836,60853,0,0
28,"Ultimate Raids",61832,60855,1,6
29,"Save the Queen",61838,61838,0,0
30,"V&C Dungeon Finder",61846,61846,1,0
31,"Ocean Fishing",61756,0,0,0
32,"Triple Triad",61820,0,0,0
33,"The Hunt",61819,0,0,0
34,"Fishing",61756,0,0,0
35,"GATE",61820,0,0,0
36,"Island Sanctuary",61847,0,0,0
37,"Chaotic Alliance Raid",61850,60807,1,7
38,"Occult Crescent",61851,60808,0,0
39,"",61824,60847,0,0
40,"",0,0,0,0
