key,0,1,2
#,Name,ClassJob,PreviousComboAction
int32,Action,ClassJob,Action
0,0,-1,0
1,25748,19,16459
2,25749,19,16459
3,25750,19,16459
4,16463,21,3550
5,16465,21,3549
6,25755,32,3639
7,16147,37,16146
8,16150,37,16146
9,16156,37,16155
10,16157,37,16155
11,16158,37,16155
12,25759,37,16155
13,25761,2,3546
14,3547,20,3546
15,3545,20,25764
16,25882,20,25764
17,25765,20,25764
18,3543,20,25764
19,25768,20,25764
20,25769,20,25764
21,7400,22,3555
22,16479,22,75
23,25770,22,86
24,2272,-1,2260
25,2265,30,2260
26,2266,30,2260
27,2267,30,2260
28,2268,30,2260
29,2269,30,2260
30,2270,30,2260
31,2271,30,2260
32,16491,30,2260
33,16492,30,2260
34,25776,30,0
35,25778,30,25777
36,7489,34,7867
37,7488,34,7867
38,7487,34,7867
39,16484,34,16483
40,16485,34,16483
41,16486,34,16483
42,25782,34,16483
43,24390,39,24389
44,24391,39,24389
45,24403,39,24401
46,24403,-1,24402
47,24395,39,24382
48,24396,39,24383
49,24397,39,24384
50,24388,39,24387
51,24399,39,24389
52,24400,39,24392
53,25784,23,16496
54,7416,31,7415
55,16766,31,2878
56,16504,31,0
57,17206,31,0
58,16503,31,0
59,25787,31,0
60,15999,38,0
61,16000,38,0
62,16001,38,0
63,16002,38,0
64,16003,38,15997
65,16191,-1,15997
66,16192,-1,15997
67,16004,38,15998
68,16193,-1,15998
69,16194,-1,15998
70,16195,-1,15998
71,16196,-1,15998
72,25789,38,16014
73,25790,38,15997
74,25797,25,141
75,25797,-1,142
76,25820,27,3579
77,25821,27,16511
78,3582,27,25822
79,7428,27,0
80,7449,27,7429
81,25823,27,25883
82,25824,27,25883
83,25825,27,25883
84,16514,27,3579
85,16515,27,16511
86,25831,27,25800
87,16517,27,0
88,25830,27,25822
89,16519,27,0
90,16516,27,7429
91,16518,27,0
92,25832,27,25884
93,25833,27,25884
94,25834,27,25884
95,25835,27,25822
96,25885,27,25835
97,25836,27,25822
98,25837,27,25822
99,7527,35,7504
100,7528,35,7512
101,7529,35,7516
102,7530,35,7513
103,7525,35,7505
104,7526,35,7507
105,16528,35,16529
106,16530,35,7524
107,25858,35,16530
108,7438,-1,7423
109,4401,33,3590
110,4402,33,3590
111,4403,33,3590
112,4404,33,3590
113,4405,33,3590
114,4406,33,3590
115,7444,33,7443
116,7445,33,7443
117,8324,-1,7439
118,16558,-1,16557
119,24291,40,24284
120,24292,40,24286
121,24293,40,24283
122,24308,40,24306
123,24314,40,24312
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
