key,0
#,
int32,str
0,""
1,"Deep Freeze"
2,"The Coil That Binds"
3,"Cid Approved"
4,"Animal Instincts"
5,"Winter Wonderland"
6,"Wild Whiskers"
7,"Keeping It Casual"
8,"Keeping It Weird"
9,"Sleight of Hand"
10,"Near Eastern Nights"
11,"Shivering Timbers"
12,"Keeping Company"
13,"The Wild Side"
14,"Monster Party"
15,"A True “Spectacle”"
16,"Cooking up a Storm"
17,"Summer Breeze"
18,"Brain over Brawn"
19,"Natural Beauty"
20,"Fresh and Formal"
21,"In Sheep's Clothing"
22,"Too Cool"
23,"Avant Garde"
24,"To Adventure"
25,"Riding High"
26,"Noblesse Oblige"
27,"Vagabond"
28,"A Sailor's Life"
29,"Skirts of a Feather"
30,"Weird Science"
31,"Tooth and “Nail”"
32,"Motley Crew"
33,"Pirates in the Sky"
34,"I Believe in Magic"
35,"Fashion Bandit"
36,"C'est Chic"
37,"Going Garo"
38,"Medic!"
39,"Bewitched"
40,"Less is More"
41,"Go West"
42,"Star “Studded”"
43,"“Labor” of Love"
44,"Cute as a Button"
45,"Fur and Fluff"
46,"“Fringe” Benefits"
47,"On Ceremony"
48,"Rest & Relaxation"
49,"Mighty Minion"
50,"For the Flag"
51,"Simply Gorgeous"
52,"A “Bone” to Pick"
53,"Friend to the End"
54,"Finally Fantastical"
55,"Wind in the Willows"
56,"Veteran Hand"
57,"What's for Dinner"
58,"The Cloth I Bear"
59,"Veteran of War"
60,"Allagan Attack"
61,"Rings of Leather"
62,"Veteran of the Land"
63,"Bookworm"
64,"Silken Things"
65,"Call of the Wild"
66,"Simple Is Best"
67,"“Under”dressed"
68,"Son of a Gun"
69,"Ritual Wrap"
70,"Skalla Back"
71,"Long Skirt"
72,"“Groin” Pains"
73,"Mini Me"
74,"Ao Dai"
75,"Short Boots"
76,"In the “Fold”"
77,"Royal"
78,"Thinly Veiled"
79,"Healing Lilies"
80,"Chapeau du Choice"
81,"Tight-knit"
82,"Pocketful o' Pansies"
83,"Daisy Chain"
84,"Mono a Mono"
85,"Cap in Hand"
86,"They Do Nothing"
87,"Blow Your Horn"
88,"The Last Straw"
89,"Masterless"
90,"Ride the Tides"
91,"Smallfolk"
92,"Do Rats Fly"
93,"Born Bliaud"
94,"A Pirate's Life"
95,"Packing"
96,"Doublet the Fun"
97,"True Linen"
98,"In Tunic"
99,"Cascade"
100,"Quick to the Poncho"
101,"Ala Mhigan"
102,"Well-suited"
103,"Turn-coatee"
104,"Under-armor"
105,"Scarf it Down"
106,"Autumn Chill"
107,"Up a Long Sleeve"
108,"Hingan Nights"
109,"Hand in Long Glove"
110,"Up in Armlets"
111,"Hand in Halfglove"
112,"All in the Wrist"
113,"Nails in the Coffin"
114,"White-glove"
115,"Iron Fist"
116,"Old Country"
117,"Brace for Impact"
118,"Too Legit"
119,"Pretty in Pantaloons"
120,"Flutterbye"
121,"Short Shorts"
122,"Hell or High Water"
123,"Talk about Slacks"
124,"Suddenly Sarouels"
125,"Flap in Front"
126,"Pumped Up Kecks"
127,"Rouse Trousers"
128,"Devil in Denim"
129,"Mountain Bred"
130,"Moccasin City"
131,"Shod with Sandals"
132,"Tight and Long"
133,"Calligae Divorcee"
134,"Beautiful Dreamer"
135,"Yukata"
136,"The Creator"
137,"Dravanian Choker"
138,"The Son"
139,"Jewels of Red"
140,"Coiled Secondly"
141,"Jewels of Violet"
142,"Jewels of Yellow"
143,"Coiled Finally"
144,"Peas and Onions"
145,"Off to War"
146,"Leaping Leopards"
147,"Raising the Barbut"
148,"A Knight for Helms"
149,"1 Eye Is Better than 2"
150,"Hungry Like the Wolf"
151,"Future Arma"
152,"These Broken Wings"
153,"Feather in Your Cap"
154,"Traveling Light"
155,"Bloodsands"
156,"Drapes of Wrath"
157,"Jerkin Boys"
158,"On the Plate"
159,"Who Needs Sleeves"
160,"Primal Revival"
161,"The Tale of Genji"
162,"Acton Locally"
163,"Tipping the Scales"
164,"The Conqueror"
165,"The Outlaw"
166,"Ryumyaku"
167,"Dueling Duelist"
168,"Revolutionary"
169,"Acton Globally"
170,"Chimerican Woman"
171,"Simply Saucer"
172,"Tip o' the Arhat"
173,"Leader of the Ringband"
174,"Giving the Fingerless"
175,"Fits Like a Wristglove"
176,"Rocking Ribbons"
177,"Superbly Spiked"
178,"Diabolical"
179,"What You Kneed"
180,"Cast Your Culottes"
181,"“Ala” Carte"
182,"Found Allagan"
183,"Check and Check"
184,"Storm of Blood"
185,"Toward the Heavens"
186,"Reborn"
187,"Chausses of Choice"
188,"Armored Core"
189,"Paying the Duckbills"
190,"Patten on the Back"
191,"Leather Underfoot"
192,"Dressed for Success"
193,"Jewels of Blue"
194,"Jewels of Green"
195,"Jewels of White"
196,"Jewels of Black"
197,"The Father"
198,"More Beast than Man"
199,"Masquerade"
200,"To Chains"
201,"Face of the Forest"
202,"Carved Cheeks"
203,"Give Beads a Chance"
204,"Kinky Boots"
205,"Darkside of a Hero"
206,"Bush Stylish"
207,"Proto Posh"
