key,0
#,
int32,bit&01
0,True
1,True
2,True
3,True
4,True
5,True
6,True
7,True
8,True
9,True
10,False
11,True
12,True
13,True
14,False
15,False
16,True
17,False
18,True
19,True
20,True
21,True
22,True
23,False
24,False
25,True
26,True
27,True
28,False
29,False
30,False
31,True
32,False
33,False
34,True
35,True
36,True
37,False
38,True
39,True
40,False
41,True
42,True
43,True
44,True
45,True
46,True
47,False
48,False
49,True
50,False
51,True
52,True
53,False
54,True
55,False
56,False
57,False
58,True
59,True
60,True
61,True
62,True
