key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,Text,,,,Item,GatheringItemLevel,OceanStars,,IsHidden,FishingRecordType,FishingSpot,GatheringSubCategory,IsInLog,AchievementCredit
int32,str,str,str,str,Row,GatheringItemLevelConvertTable,byte,uint16,bit&01,FishingRecordType,FishingSpot,GatheringSubCategory,bit&02,uint32
0,"","","","",0,0,0,0,False,0,0,0,True,0
1,"This dark green variety of seaweed found in all five of Eorzea's seas has been known to grow up to a malm (1760 yalms) in length.","","","",4776,4,0,2000,False,0,36,0,True,0
2,"A brown-carapaced freshwater crustacean commonly found in the rivers and lakes of Aldenard. So eager are crayfish to grasp at anything that may happen by, fishers boast that they need not even bait their lines to catch the creatures.","","","",4925,2,0,2000,False,2,2,0,True,0
3,"When spawning, the head, belly, and tail of this common freshwater fish take on a vibrant red hue─a color which, across Eorzea, traditionally represents happiness and longevity. Because of this, chubs are often given as gifts to newlyweds.","","","",4926,3,0,2000,False,2,39,0,True,0
4,"A vividly striped saltwater fish commonly found in the Strait of Merlthor. The gobies are situated near the bottom of the food chain and feed a great deal of larger species. This makes the fish an ideal choice for mooching.","","","",4869,3,0,2000,False,0,36,0,True,0
5,"For many generations, Lominsan anchovies were not actively caught, due to their insignificant size. However, after a Qiqirn deckhand discovered one rotting in the corner of the bilge hold on a fishing vessel and found it to be sublime, the demand for salt-cured Lominsan anchovies has risen dramatically.","","","",4870,3,0,2000,False,0,36,0,True,0
6,"A brightly striped freshwater fish native to the rivers and lakes of the Coerthas and Mor Dhona regions. Coerthan legend states that the striped goby was not always a fish, but once a brightly plumed bird cast to the bottom of the seas by the Fury for flying too near Her realm.","","","",4927,4,0,2000,False,2,2,0,True,0
7,"An undersized variety of catfish found in still, swampy waters across Aldenard. The Padjali name for this fish is “gee-gee,” supposedly taken from the grinding sound created when it moves its fins.","","","",4928,4,0,2000,False,2,41,0,True,0
8,"A common saltwater shrimp found in the plankton-rich waters of the Sea of Jade. Boiled in seawater and topped with a squeeze of fresh Thanalan sun lemon is the preferred method of preparation.","","","",4871,4,0,2000,False,0,36,0,True,0
9,"A white-carapaced freshwater crustacean commonly found living in caves or deep lakes where sunlight is absent. After molting, the new shell is so thin and transparent that one can see the creature's organs.","","","",4929,5,0,2000,False,2,72,0,True,0
10,"A piece of sharp coral native to the shallow seas all along Eorzea's coastlines. A literal treasure of the deep, white coral has been used for ages in not only jewelry, but sculptures and other works of art.","","","",5460,5,0,2000,False,0,59,0,True,0
11,"Unlike other freshwater trout, which make their habitat in swift-flowing rivers, the silver princess trout prefers the relative seclusion of inland lakes. This has made the wavekin a favorite amongst recreational fishers who seek a more relaxing pastime.","","","",4930,5,0,2000,False,2,39,0,True,0
12,"A semi-transparent jellyfish commonly found in the Strait of Merlthor, where it goes through nine separate stages of development before reaching adulthood.","","","",4872,6,0,2000,False,0,37,0,True,0
13,"A hardy species, the dusk goby can survive not only in freshwater, but also the mouths of rivers, where the tides can bring saltwater malms inland. Depending on the salt content of the water it lives in, the color of its scales can vary from a deep amber to a golden orange.","","","",4931,6,0,2000,False,2,41,0,True,0
14,"A purple, spiny, sluglike creature found in the shallows off of the island of Mazlaya, and treasured in the Far East as a delicacy.","","","",4873,7,0,2000,False,0,37,0,True,0
15,"This particular variety of herring will gather in busy harbors such as Limsa Lominsa's Galadion Bay to feed on the small sea creatures which consume the waste dumped from ships.","","","",4874,7,0,2000,False,0,35,0,True,0
16,"A fierce freshwater fish most commonly found in Gridania's Jadeite Flood and Black Tea Brook. Though not large or strong enough to inflict any real damage, pipira will bite the ankles of anyone who steps near them.","","","",4932,7,0,2000,False,2,91,0,True,0
17,"A scarlet-carapaced freshwater crustacean commonly found in the streams and lakes of Vylbrand. The wavekin, however, is not born crimson─its shell slowly turning from blue to grey to brown to red as it ages.","","","",4933,8,0,2000,False,2,54,0,True,0
18,"A bivalve mollusk native to the island of Bianaq, but found in all the five seas. Its rich, nutty flavor, in addition to its wide availability, have seen the vongola clam become a common addition to chowders and stews across Eorzea.","","","",4875,8,0,2000,False,0,49,0,True,0
19,"Each night, this freshwater fish will use its fins to dig a shallow burrow in river or lake beds, where it will sleep, relatively safe from predators. Because of this characteristic, La Noscean fishers often playfully refer to the wavekin by another name─the “cravenfish.”","","","",4934,8,0,2000,False,2,40,0,True,0
20,"A colorful saltwater fish commonly found in the warm seas around the island of Bianaq. Not known for its flavor, the wavekin is most often put on display in aquariums.","","","",4876,9,0,2000,False,0,37,0,True,0
