key,0,1,2,3,4,5,6
#,,,,,,,
int32,byte,uint32,uint16,byte,byte,uint32,uint32
0.-1,0,0,0,0,0,0,0
0.0,0,0,0,0,0,0,0
1.0,3,1052585,1007,6,1,73279,0
1.1,3,1052585,1008,6,1,73279,0
1.2,3,1052585,1009,6,1,73279,0
1.10,3,1052585,1006,6,1,73279,0
1.20,3,1052585,1010,6,1,73279,0
1.21,3,1052585,1082,6,1,73279,0
1.30,3,1052585,1011,6,1,73279,0
1.40,3,1052585,1012,6,1,73279,0
1.50,3,1052585,1013,6,1,73279,0
1.60,3,1052585,1014,6,1,73279,0
1.70,3,1052585,1015,6,1,73279,0
1.100,3,1052585,1114,6,1,73279,0
1.101,3,1052585,1115,6,1,73279,0
1.102,3,1052585,1116,6,1,73279,0
2.0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0
4.0,3,1052585,1039,6,1,73279,0
4.1,3,1052585,1040,6,1,73279,0
4.2,3,1052585,1041,6,1,73279,0
4.10,3,1052585,1042,6,1,73279,0
4.20,3,1052585,1043,6,1,73279,0
4.21,3,1052585,1083,6,1,73279,0
4.30,3,1052585,1044,6,1,73279,0
4.40,3,1052585,1045,6,1,73279,0
4.50,3,1052585,1046,6,1,73279,0
4.60,3,1052585,1047,6,1,73279,0
4.70,3,1052585,1048,6,1,73279,0
4.100,3,1052585,1117,6,1,73279,0
4.101,3,1052585,1118,6,1,73279,0
4.102,3,1052585,1119,6,1,73279,0
5.0,0,0,0,0,0,0,0
6.0,3,0,1007,4,1,0,0
7.0,0,0,0,0,0,0,0
8.0,0,0,0,0,0,0,0
9.0,0,0,0,0,0,0,0
10.0,0,0,0,0,0,0,0
11.0,3,1050574,1024,12,1,0,0
12.0,3,1050574,1025,12,1,0,0
13.0,3,1050574,101,12,1,0,0
14.0,3,1050574,102,12,1,0,0
15.0,3,1050574,103,12,1,0,0
16.0,3,1050574,1029,12,1,0,0
17.0,3,1050574,1030,12,1,0,0
18.0,3,1052594,1056,6,1,0,0
18.1,3,1052594,1057,6,1,0,0
18.2,3,1052594,1058,6,1,0,0
18.3,3,1052594,1059,6,1,0,0
18.4,3,1052594,1060,6,1,0,0
18.5,3,1052594,1061,6,1,0,0
18.6,3,1052594,1062,6,1,0,0
18.7,3,1052594,1063,6,1,0,0
18.8,3,1052594,1064,6,1,0,0
18.9,3,1052594,1065,6,1,0,0
18.10,3,1052594,1066,6,1,0,0
18.11,3,1052594,1067,6,1,0,0
18.12,3,1052594,1068,6,1,0,0
18.13,3,1052594,1069,6,1,0,0
18.14,3,1052594,1070,6,1,0,0
18.15,3,1052594,1071,6,1,0,0
18.16,3,1052594,1072,6,1,0,0
18.17,3,1052594,1073,6,1,0,0
18.18,3,1052594,1074,6,1,0,0
19.0,3,1050574,1024,12,1,0,0
20.0,3,1050574,1077,12,1,0,0
21.0,3,1050574,101,12,1,0,0
22.0,3,1050574,102,12,1,0,0
23.0,3,1050574,103,12,1,0,0
24.0,3,1050574,1075,12,1,0,0
25.0,3,1050574,1078,12,1,0,0
26.0,3,1050574,101,12,1,0,0
27.0,3,1050574,102,12,1,0,0
28.0,3,1050574,103,12,1,0,0
29.0,3,1050574,1075,12,1,0,0
30.0,3,1050574,1079,12,1,0,0
31.0,3,1050574,101,12,1,0,0
32.0,3,1050574,102,12,1,0,0
33.0,3,1050574,103,12,1,0,0
34.0,3,1050574,1076,12,1,0,0
35.0,3,1050574,1080,12,1,0,0
36.0,3,1050574,101,12,1,0,0
37.0,3,1050574,102,12,1,0,0
38.0,3,1050574,103,12,1,0,0
39.0,3,1050574,1076,12,1,0,0
40.0,3,1050574,1081,12,1,0,0
41.0,3,1050574,101,12,1,0,0
42.0,3,1050574,102,12,1,0,0
43.0,3,1050574,103,12,1,0,0
44.0,3,1050574,1084,12,1,0,0
45.0,3,1050574,1085,12,1,0,0
46.0,3,1050574,1086,12,1,0,0
47.0,3,1050574,1087,12,1,0,0
48.0,3,1050574,1088,12,1,0,0
49.0,3,1050574,1089,12,1,0,0
50.0,3,1050574,1090,12,1,0,0
51.0,3,1050574,1091,12,1,0,0
52.0,3,1050574,1092,12,1,0,0
53.0,3,1050574,1093,12,1,0,0
54.0,3,1050574,1094,12,1,0,0
55.0,3,1050574,1095,12,1,0,0
56.0,3,1050574,1096,12,1,0,0
57.0,3,1050574,1097,12,1,0,0
58.0,3,1050574,1098,12,1,0,0
