key,0,1,2,3
#,,,,
int32,bit&01,byte,single,bit&02
0,False,0,0,False
1,False,0,2.4,False
2,False,0,2.4,True
3,True,0,6,False
4,True,0,6,True
5,False,1,2.4,False
6,True,1,6,False
7,False,2,2.4,False
8,True,2,6,False
9,False,3,2.4,False
10,True,3,6,False
11,False,4,2.4,False
12,True,4,6,False
13,False,5,2.4,False
14,True,5,6,False
15,False,6,2.4,False
16,True,6,6,False
17,False,0,1.2,False
18,False,0,1.2,True
19,False,2,1.2,False
20,False,5,1.2,False
21,False,0,1.3,False
22,False,0,1.3,True
23,False,2,1.3,False
24,False,5,1.3,False
25,False,0,2,False
26,False,2,2,False
27,False,5,2,False
