key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
#,IsRandom,ClassJobCategory,RetainerLevel,,RetainerTaskParameter,VentureCost,MaxTime{min},Experience,RequiredItemLevel,,,RequiredGathering,,Task
int32,bit&01,ClassJobCategory,byte,uint16,RetainerTaskParameter,uint16,uint16,int32,uint16,byte,byte,uint16,uint16,Row
0,False,0,1,0,1,1,0,0,0,0,0,0,0,0
1,False,34,1,0,1,1,60,1133,0,0,0,0,0,1
2,False,34,2,0,2,1,60,1133,0,0,0,0,0,2
3,False,34,3,0,3,1,60,1133,0,0,0,0,0,3
4,False,34,4,0,4,1,60,1133,0,0,0,0,0,4
5,False,34,5,0,5,1,60,1133,0,0,0,0,0,5
6,False,34,6,0,6,1,60,4413,0,0,0,0,0,6
7,False,34,7,0,7,1,60,4413,0,0,0,0,0,7
8,False,34,8,0,8,1,60,4413,0,0,0,0,0,8
9,False,34,9,0,9,1,60,4413,0,0,0,0,0,9
10,False,34,10,0,10,1,60,4413,1,0,0,0,0,10
11,False,34,10,0,10,1,60,4413,1,0,0,0,0,11
12,False,34,10,0,10,1,60,4413,1,0,0,0,0,12
13,False,34,11,0,11,1,60,8800,1,0,0,0,0,13
14,False,34,11,0,11,1,60,8800,1,0,0,0,0,14
15,False,34,12,0,12,1,60,8800,1,0,0,0,0,15
16,False,34,12,0,12,1,60,8800,1,0,0,0,0,16
17,False,34,13,0,13,1,60,8800,1,0,0,0,0,17
18,False,34,14,0,14,1,60,8800,1,0,0,0,0,18
19,False,34,14,0,14,1,60,8800,1,0,0,0,0,19
20,False,34,15,0,15,1,60,8800,1,0,0,0,0,20
21,False,34,15,0,15,1,60,8800,1,0,0,0,0,21
22,False,34,15,0,15,1,60,8800,1,0,0,0,0,22
23,False,34,16,0,16,1,60,13600,1,0,0,0,0,23
24,False,34,17,0,17,1,60,13600,1,0,0,0,0,24
25,False,34,18,0,18,1,60,13600,1,0,0,0,0,25
26,False,34,19,0,19,1,60,13600,1,0,0,0,0,26
27,False,34,20,0,20,1,60,13600,10,0,0,0,0,27
28,False,34,21,0,21,1,60,20494,10,0,0,0,0,28
29,False,34,22,0,22,1,60,20494,10,0,0,0,0,29
30,False,34,23,0,23,1,60,20494,10,0,0,0,0,30
31,False,34,24,0,24,1,60,20494,10,0,0,0,0,31
32,False,34,25,0,25,1,60,20494,10,0,0,0,0,32
33,False,34,25,0,25,1,60,20494,10,0,0,0,0,33
34,False,34,25,0,25,1,60,20494,10,0,0,0,0,34
35,False,34,25,0,25,1,60,20494,10,0,0,0,0,35
36,False,34,25,0,25,1,60,20494,10,0,0,0,0,36
37,False,34,25,0,25,1,60,20494,10,0,0,0,0,37
38,False,34,26,0,26,1,60,30000,10,0,0,0,0,38
39,False,34,26,0,26,1,60,30000,10,0,0,0,0,39
40,False,34,27,0,27,1,60,30000,10,0,0,0,0,40
41,False,34,28,0,28,1,60,30000,10,0,0,0,0,41
42,False,34,28,0,28,1,60,30000,10,0,0,0,0,42
43,False,34,29,0,29,1,60,30000,10,0,0,0,0,43
44,False,34,29,0,29,1,60,30000,10,0,0,0,0,44
45,False,34,30,0,30,1,60,30000,10,0,0,0,0,45
46,False,34,30,0,30,1,60,30000,10,0,0,0,0,46
47,False,34,30,0,30,1,60,30000,10,0,0,0,0,47
48,False,34,31,0,31,1,60,39618,20,0,0,0,0,48
49,False,34,32,0,32,1,60,39618,20,0,0,0,0,49
50,False,34,32,0,32,1,60,39618,20,0,0,0,0,50
51,False,34,33,0,33,1,60,39618,20,0,0,0,0,51
52,False,34,34,0,34,1,60,39618,20,0,0,0,0,52
53,False,34,35,0,35,1,60,39618,20,0,0,0,0,53
54,False,34,36,0,36,1,60,48784,20,0,0,0,0,54
55,False,34,37,0,37,1,60,48784,20,0,0,0,0,55
56,False,34,38,0,38,1,60,48784,20,0,0,0,0,56
57,False,34,39,0,39,1,60,48784,20,0,0,0,0,57
58,False,34,40,0,40,1,60,48784,20,0,0,0,0,58
59,False,34,41,0,41,1,60,57896,30,0,0,0,0,59
60,False,34,42,0,42,1,60,57896,30,0,0,0,0,60
61,False,34,43,0,43,1,60,57896,30,0,0,0,0,61
62,False,34,44,0,44,1,60,57896,30,0,0,0,0,62
63,False,34,45,0,45,1,60,57896,30,0,0,0,0,63
64,False,34,46,0,46,1,60,70533,30,0,0,0,0,64
65,False,34,47,0,47,1,60,70533,30,0,0,0,0,65
66,False,34,48,0,48,1,60,70533,30,0,0,0,0,66
67,False,34,49,0,49,1,60,70533,30,0,0,0,0,67
68,False,34,49,0,49,1,60,70533,30,0,0,0,0,68
