key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,Action,Type1,Param1,ReplaceAction1,Type2,Param2,ReplaceAction2,Type3,Param3,ReplaceAction3,ReplaceSettable,,,,
int32,Action,sbyte,Row,Action,sbyte,Row,Action,sbyte,Row,Action,sbyte,int16,int32,sbyte,bit&01
0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
1.0,28,2,79,32065,0,0,0,0,0,0,0,0,0,-1,False
1.1,21,3,260,3539,0,0,0,0,0,0,0,0,0,-1,False
1.2,3542,3,412,25746,0,0,0,0,0,0,0,0,0,-1,False
1.3,29,3,415,25747,0,0,0,0,0,0,0,0,0,-1,False
1.4,16459,8,1,25748,8,1,25749,8,1,25750,0,0,0,-1,False
1.5,16460,2,3827,36918,2,3828,36919,0,0,0,0,0,0,-1,False
1.6,17,3,564,36920,0,0,0,0,0,0,0,0,0,-1,False
1.7,7383,3,565,36921,2,3831,36922,0,0,0,0,0,0,-1,False
1.8,20,4,0,3538,0,0,0,0,0,0,0,0,0,-1,False
1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
1.10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
2.0,36940,3,428,36942,8,1,25761,8,1,3547,0,0,0,1,False
2.1,25761,3,428,3547,0,0,0,0,0,0,0,0,0,-1,False
2.2,36941,3,429,36943,8,1,25763,8,1,16474,0,0,0,1,False
2.3,25763,3,429,16474,0,0,0,0,0,0,0,0,0,-1,False
2.4,25764,1,0,0,0,0,0,0,0,0,0,0,0,-1,False
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
2.6,62,3,430,25767,0,0,0,0,0,0,0,0,0,-1,False
2.7,7394,2,3841,36944,0,0,0,0,0,0,0,0,0,-1,False
2.8,53,3,577,36945,0,0,0,0,0,0,0,0,0,-1,False
2.9,54,3,577,36946,0,0,0,0,0,0,0,0,0,-1,False
2.10,56,3,577,36947,0,0,0,0,0,0,0,0,0,-1,False
2.11,25766,2,3842,36949,0,0,0,0,0,0,0,0,0,1,False
2.12,7395,2,3843,36950,0,0,0,0,0,0,0,0,0,1,False
2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
3.0,48,2,91,32066,0,0,0,0,0,0,0,0,0,-1,False
3.1,49,3,265,3549,4,1897,16465,0,0,0,0,0,0,-1,False
3.2,38,3,218,7389,2,3901,36924,0,0,0,0,0,0,-1,False
3.3,51,3,266,3550,4,1897,16463,0,0,0,0,0,0,-1,False
3.4,3551,3,418,25751,0,0,0,0,0,0,0,0,0,-1,False
3.5,44,3,567,36923,0,0,0,0,0,0,0,0,0,-1,False
3.6,25753,2,3834,36925,0,0,0,0,0,0,0,0,0,-1,False
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.0,3555,8,1,7400,0,0,0,0,0,0,0,0,0,1,False
4.1,92,3,275,16478,2,1243,7399,0,0,0,0,0,0,1,False
4.2,75,2,1863,16479,0,0,0,0,0,0,0,0,0,-1,False
4.3,86,7,1863,25770,0,0,0,0,0,0,0,0,0,-1,False
4.4,84,3,437,25771,0,0,0,0,0,0,0,0,0,-1,False
4.5,88,3,437,25772,0,0,0,0,0,0,0,0,0,-1,False
4.6,96,2,3845,36953,0,0,0,0,0,0,0,0,0,-1,False
4.7,78,3,582,36954,0,0,0,0,0,0,0,0,0,-1,False
4.8,87,3,582,36955,0,0,0,0,0,0,0,0,0,-1,False
4.9,16480,2,3846,36956,0,0,0,0,0,0,0,0,0,-1,False
4.10,3554,9,2,36952,0,0,0,0,0,0,0,0,0,-1,False
4.11,3556,9,3,36952,0,0,0,0,0,0,0,0,0,-1,False
4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
5.0,98,3,282,7409,0,0,0,0,0,0,0,0,0,-1,False
5.1,97,3,285,16495,0,0,0,0,0,0,0,0,0,-1,False
5.2,100,3,168,7406,0,0,0,0,0,0,0,0,0,-1,False
5.3,113,3,168,7407,0,0,0,0,0,0,0,0,0,-1,False
5.4,106,3,444,25783,0,0,0,0,0,0,0,0,0,-1,False
5.5,16496,2,2692,25784,0,0,0,0,0,0,0,0,0,-1,False
5.6,3559,8,1,7404,0,0,0,0,0,0,0,0,0,0,False
5.7,36974,3,598,16494,0,0,0,0,0,0,0,0,0,-1,False
5.8,110,3,599,36975,0,0,0,0,0,0,0,0,0,-1,False
5.9,107,2,3862,36976,0,0,0,0,0,0,0,0,0,-1,False
5.10,25785,2,3863,36977,0,0,0,0,0,0,0,0,0,-1,False
6.0,119,1,0,0,0,0,0,0,0,0,0,0,0,-1,False
6.1,121,3,180,132,3,307,16532,0,0,0,0,0,0,-1,False
6.2,139,3,488,25860,0,0,0,0,0,0,0,0,0,-1,False
6.3,25862,2,2709,28509,0,0,0,0,0,0,0,0,0,-1,False
6.4,136,2,3879,37009,0,0,0,0,0,0,0,0,0,1,False
6.5,133,3,624,37010,0,0,0,0,0,0,0,0,0,-1,False
6.6,16536,2,3881,37011,0,0,0,0,0,0,0,0,0,-1,False
6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
6.10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,False
7.0,141,8,1,25797,0,0,0,0,0,0,0,0,0,-1,False
