key,0,1
#,,Start
int32,byte,ActionTimeline
0,0,0
1,1,936
2,1,983
3,1,985
4,1,210
5,1,211
6,1,3604
7,1,5896
8,1,3305
9,1,4394
10,1,4420
11,1,34
12,1,212
13,1,979
14,1,820
15,1,213
16,1,5061
17,1,837
18,1,784
19,2,4431
20,2,4432
21,2,2550
22,2,4443
23,2,6015
24,2,6377
25,2,6139
26,1,1007
27,2,210
28,2,211
29,2,3305
30,2,5896
31,1,6847
32,1,6848
33,1,6849
34,2,99
35,2,1009
36,1,7722
37,1,1014
38,2,22
39,2,6271
40,2,4818
41,2,30
42,2,7518
43,2,805
44,2,7001
45,2,6242
46,1,942
47,0,0
48,0,0
