key,0,1,2,3,4,5,6,7,8
#,Type,,GatheringPointBase,Count,GatheringPointBonus[0],GatheringPointBonus[1],TerritoryType,PlaceName,GatheringSubCategory
int32,byte,byte,GatheringPointBase,byte,GatheringPointBonus,GatheringPointBonus,TerritoryType,PlaceName,GatheringSubCategory
30000,1,0,0,0,0,0,1,0,0
30001,1,0,153,4,0,0,1,0,0
30002,1,0,154,4,0,0,1,0,0
30003,1,0,155,4,0,0,1,0,0
30004,1,0,159,4,0,0,1,0,0
30005,1,0,11,4,1,0,1,0,0
30006,3,0,51,6,0,0,1,0,0
30007,3,0,52,6,0,0,1,0,0
30008,1,0,19,4,2,0,1,0,0
30009,1,0,21,4,3,0,1,0,0
30010,1,0,30,4,4,0,1,0,0
30011,1,0,10,4,6,0,135,165,0
30012,1,0,11,4,5,0,148,68,0
30013,1,0,11,4,0,0,148,68,0
30014,1,0,11,4,15,0,148,68,0
30015,1,0,11,4,0,0,148,68,0
30016,1,0,12,4,5,0,154,83,0
30017,1,0,12,4,0,0,154,83,0
30018,1,0,12,4,15,0,154,83,0
30019,1,0,13,4,5,0,154,83,0
30020,1,0,13,4,0,0,154,83,0
30021,1,0,13,4,15,0,154,83,0
30022,1,0,10,4,0,0,135,165,0
30023,1,0,10,4,16,0,135,165,0
30024,1,0,15,4,6,0,154,83,0
30025,1,0,15,4,0,0,154,83,0
30026,1,0,15,4,16,0,154,83,0
30027,1,0,16,4,6,0,148,69,0
30028,1,0,16,4,0,0,148,69,0
30029,1,0,16,4,16,0,148,69,0
30030,1,0,16,4,0,0,148,69,0
30031,1,0,17,4,7,0,148,70,0
30032,1,0,17,4,17,0,148,70,0
30033,1,0,17,4,0,0,148,70,0
30034,1,0,19,4,7,0,148,70,0
30035,1,0,19,4,0,0,148,70,0
30036,1,0,19,4,17,0,148,70,0
30037,1,0,21,4,0,0,148,70,0
30038,1,0,36,4,11,0,146,256,0
30039,1,0,21,4,7,0,148,70,0
30040,1,0,21,4,0,0,148,70,0
30041,1,0,21,4,17,0,148,70,0
30042,1,0,22,4,8,0,152,74,0
30043,1,0,22,4,0,0,152,74,0
30044,1,0,22,4,18,0,152,74,0
30045,1,0,23,4,8,0,152,74,0
30046,1,0,23,4,0,0,152,74,0
30047,1,0,23,4,18,0,152,74,0
30048,1,0,24,4,9,0,153,78,0
30049,1,0,24,4,0,0,153,78,0
30050,1,0,24,4,19,0,153,78,0
30051,1,0,10,4,0,0,135,165,0
30052,1,0,14,4,7,0,140,244,0
30053,1,0,14,4,0,0,140,244,0
30054,1,0,26,4,10,0,154,85,0
30055,1,0,26,4,0,0,154,85,0
30056,1,0,26,4,20,0,154,85,0
30057,1,0,27,4,10,0,153,81,0
30058,1,0,27,4,0,0,153,81,0
30059,1,0,27,4,20,0,153,81,0
30060,1,0,28,4,11,0,153,79,0
30061,1,0,28,4,0,0,153,79,0
30062,1,0,28,4,21,0,153,79,0
30063,1,0,29,4,11,0,153,79,0
30064,1,0,29,4,0,0,153,79,0
30065,1,0,29,4,21,0,153,79,0
30066,1,0,14,4,17,0,140,244,0
