key,0,1
#,LGB,Param
int32,uint32,HWDSharedGroupControlParam
0.0,0,0
1.0,7988590,1
1.1,8157411,2
1.2,7988589,3
1.3,7988588,4
1.4,8156347,5
1.5,8145886,6
1.6,8040854,7
1.7,8040857,7
1.8,8040859,7
1.9,8040860,7
1.10,8098960,7
1.11,8161109,8
1.12,8161222,9
1.13,8124872,11
1.14,8126443,12
1.15,8125148,13
1.16,8125432,14
1.17,8125433,14
1.18,8125434,14
1.19,8126444,15
1.20,8126445,16
1.21,8107484,17
1.22,8107512,18
1.23,8107525,19
1.24,8161221,10
2.0,0,0
2.1,0,0
2.2,0,0
2.3,0,0
2.4,0,0
2.5,0,0
2.6,0,0
2.7,0,0
2.8,0,0
2.9,0,0
2.10,0,0
