key,0,1,2,3,4,5,6,7,8,9,10,11
#,Name,,Name{NoArticle},,,,,,,,,
int32,str,sbyte,str,sbyte,sbyte,sbyte,sbyte,sbyte,str,byte,uint16,byte
0,"",0,"",0,0,1,0,0,"",0,0,0
1,"",0,"",0,0,0,0,0,"",0,0,0
2,"",0,"",0,0,0,0,0,"",0,0,0
3,"",0,"",0,0,0,0,0,"",0,0,0
4,"",0,"",0,0,0,0,0,"",0,0,0
5,"",0,"",0,0,0,0,0,"",0,0,0
6,"",0,"",0,0,0,0,0,"",0,0,0
7,"",0,"",0,0,0,0,0,"",0,0,0
8,"",0,"",0,0,0,0,0,"",0,0,0
9,"",0,"",0,0,0,0,0,"",0,0,0
10,"",0,"",0,0,0,0,0,"",0,0,0
11,"",0,"",0,0,0,0,0,"",0,0,0
12,"",0,"",0,0,0,0,0,"",0,0,0
13,"",0,"",0,0,0,0,0,"",0,0,0
14,"",0,"",0,0,0,0,0,"",0,0,0
15,"",0,"",0,0,0,0,0,"",0,0,0
16,"",0,"",0,0,0,0,0,"",0,0,0
17,"",0,"",0,0,0,0,0,"",0,0,0
18,"Levemete",0,"levemete",0,0,1,0,0,"",0,0,0
19,"",0,"",0,0,1,0,0,"",0,0,0
20,"Hydaelyn",1,"Hydaelyn",0,0,1,0,1,"",0,0,0
21,"Eorzea",1,"Eorzea",0,0,1,0,1,"",0,0,0
22,"La Noscea",1,"La Noscea",0,0,1,0,1,"",0,100,0
23,"The Black Shroud",1,"Black Shroud",0,0,1,0,0,"",0,200,0
24,"Thanalan",1,"Thanalan",0,0,1,0,1,"",0,300,0
25,"Coerthas",1,"Coerthas",0,0,1,0,1,"",0,400,0
26,"Mor Dhona",1,"Mor Dhona",0,0,1,0,1,"",0,500,0
27,"Limsa Lominsa",1,"Limsa Lominsa",0,0,1,0,1,"",0,0,0
28,"Limsa Lominsa Upper Decks",2,"Limsa Lominsa upper decks",0,0,1,0,0,"",0,0,0
29,"Limsa Lominsa Lower Decks",2,"Limsa Lominsa lower decks",0,0,1,0,0,"",0,0,0
30,"Middle La Noscea",1,"middle La Noscea",0,0,1,0,1,"",0,0,0
31,"Lower La Noscea",1,"lower La Noscea",0,0,1,0,1,"",0,0,0
32,"Eastern La Noscea",1,"eastern La Noscea",0,0,1,0,1,"",0,0,0
33,"Western La Noscea",1,"western La Noscea",0,0,1,0,1,"",0,0,0
34,"Upper La Noscea",1,"upper La Noscea",0,0,1,0,1,"",0,0,0
35,"Sastasha",0,"Sastasha",0,0,1,0,1,"",0,0,0
36,"Brayflox's Longstop",0,"Brayflox's Longstop",0,0,1,0,1,"",0,0,0
37,"The Wanderer's Palace",0,"Wanderer's Palace",0,0,1,0,0,"",0,0,0
38,"",0,"",0,0,0,0,0,"",0,0,0
39,"Gridania",1,"Gridania",0,0,1,0,1,"",0,0,0
40,"Ul'dah - Steps of Nald",2,"Ul'dah - Steps of Nald",0,0,1,0,1,"",0,0,0
41,"Ul'dah - Steps of Thal",2,"Ul'dah - Steps of Thal",0,0,1,0,1,"",0,0,0
42,"Western Thanalan",1,"western Thanalan",0,0,1,0,1,"",0,0,0
43,"Central Thanalan",1,"central Thanalan",0,0,1,0,1,"",0,0,0
44,"Eastern Thanalan",1,"eastern Thanalan",0,0,1,0,1,"",0,0,0
45,"Southern Thanalan",1,"southern Thanalan",0,0,1,0,1,"",0,0,0
46,"Northern Thanalan",1,"northern Thanalan",0,0,1,0,1,"",0,0,0
47,"Cutter's Cry",0,"Cutter's Cry",0,0,1,0,1,"",0,0,0
48,"Copperbell Mines",1,"Copperbell Mines",0,0,1,0,1,"",0,0,0
49,"Halatali",1,"Halatali",0,0,1,0,1,"",0,0,0
50,"The Sunken Temple of Qarn",0,"Sunken Temple of Qarn",0,0,1,0,0,"",0,0,0
51,"Ul'dah",1,"Ul'dah",0,0,1,0,1,"",0,0,0
52,"New Gridania",1,"New Gridania",0,0,1,0,1,"",0,0,0
53,"Old Gridania",1,"Old Gridania",0,0,1,0,1,"",0,0,0
54,"Central Shroud",1,"Central Shroud",0,0,1,0,0,"",0,0,0
55,"East Shroud",1,"East Shroud",0,0,1,0,0,"",0,0,0
56,"South Shroud",1,"South Shroud",0,0,1,0,0,"",0,0,0
57,"North Shroud",1,"North Shroud",0,0,1,0,0,"",0,0,0
58,"The Tam-Tara Deepcroft",0,"Tam-Tara Deepcroft",0,0,1,0,0,"",0,0,0
59,"Haukke Manor",0,"Haukke Manor",0,0,1,0,1,"",0,0,0
60,"",0,"",0,0,0,0,0,"",0,0,0
61,"The Thousand Maws of Toto-Rak",0,"Thousand Maws of Toto-Rak",0,0,1,0,0,"",0,0,0
62,"Ishgard",1,"Ishgard",0,0,1,0,1,"",0,0,0
63,"Coerthas Central Highlands",1,"Coerthas central highlands",0,0,1,0,0,"",0,0,0
64,"Dzemael Darkhold",0,"Dzemael Darkhold",0,0,1,0,1,"",0,0,0
65,"Aurum Vale",1,"Aurum Vale",0,0,1,0,0,"",0,0,0
66,"Far East",1,"Far East",0,0,1,0,0,"",0,0,0
67,"Mor Dhona",1,"Mor Dhona",0,0,1,0,1,"",0,0,0
68,"Jadeite Thick",1,"Jadeite Thick",0,0,1,0,1,"",0,10,0
69,"Greentear",0,"Greentear",0,0,1,0,1,"",0,20,0
70,"Bentbranch",0,"Bentbranch",0,0,1,0,1,"",0,30,0
71,"Sorrel Haven",0,"Sorrel Haven",0,0,1,0,1,"",0,40,0
72,"The Standing Corses",0,"Standing Corses",0,0,1,0,0,"",0,45,0
73,"The Honey Yard",0,"Honey Yard",0,0,1,0,0,"",0,10,0
74,"Nine Ivies",1,"Nine Ivies",0,0,1,0,1,"",0,20,0
75,"The Bramble Patch",0,"Bramble Patch",0,0,1,0,0,"",0,30,0
76,"Larkscall",0,"Larkscall",0,0,1,0,1,"",0,40,0
77,"Sylphlands",0,"Sylphlands",0,0,1,0,0,"",0,50,0
78,"Upper Paths",2,"Upper Paths",0,0,1,0,0,"",0,10,0
79,"Lower Paths",2,"Lower Paths",0,0,1,0,0,"",0,30,0
80,"Snakemolt",0,"Snakemolt",0,0,1,0,1,"",0,40,0
81,"Silent Arbor",1,"Silent Arbor",0,0,1,0,1,"",0,20,0
82,"Urth's Gift",0,"Urth's Gift",0,0,1,0,1,"",0,50,0
83,"Treespeak",1,"Treespeak",0,0,1,0,1,"",0,10,0
84,"Peacegarden",1,"Peacegarden",0,0,1,0,1,"",0,20,0
85,"Alder Springs",0,"Alder Springs",0,0,1,0,1,"",0,30,0
86,"Proud Creek",0,"Proud Creek",0,0,1,0,1,"",0,40,0
87,"Blue Badger Gate",0,"Blue Badger Gate",0,0,1,0,0,"",0,0,0
88,"White Wolf Gate",0,"White Wolf Gate",0,0,1,0,0,"",0,0,0
89,"Gilbert's Spire",0,"Gilbert's Spire",0,0,1,0,1,"",0,0,0
90,"The Bannock",0,"Bannock",0,0,1,0,0,"",0,0,0
91,"Gabineaux's Bower",0,"Gabineaux's Bower",0,0,1,0,1,"",0,0,0
92,"Naked Rock",0,"Naked Rock",0,0,1,0,1,"",0,0,0
93,"Spirithold",0,"Spirithold",0,0,1,0,1,"",0,0,0
94,"Bentbranch Meadows",0,"Bentbranch Meadows",0,0,1,0,1,"",0,0,0
95,"Galvanth's Spire",0,"Galvanth's Spire",0,0,1,0,1,"",0,0,0
96,"The Matron's Lethe",0,"Matron's Lethe",0,0,1,0,0,"",0,0,0
97,"The Tam-Tara Deepcroft",0,"Tam-Tara Deepcroft",0,0,1,0,0,"",0,0,0
98,"The Mirror Planks",0,"Mirror Planks",0,0,1,0,0,"",0,0,0
99,"Lilystone",0,"Lilystone",0,0,1,0,1,"",0,0,0
100,"The Hedgetree",0,"Hedgetree",0,0,1,0,0,"",0,0,0
101,"Everschade",1,"Everschade",0,0,1,0,1,"",0,0,0
102,"Haukke Manor",0,"Haukke Manor",0,0,1,0,1,"",0,0,0
103,"Sanguine Perch",0,"Sanguine Perch",0,0,1,0,0,"",0,0,0
104,"Hopeseed Pond",0,"Hopeseed Pond",0,0,1,0,1,"",0,0,0
105,"Amberscale Rock",0,"Amberscale Rock",0,0,1,0,1,"",0,0,0
106,"Spriggan Dig",0,"Spriggan Dig",0,0,1,0,0,"",0,0,0
107,"The Hawthorne Hut",0,"Hawthorne Hut",0,0,1,0,0,"",0,0,0
108,"The Hedgetree",0,"Hedgetree",0,0,1,0,0,"",0,0,0
109,"",0,"",0,0,0,0,0,"",0,0,0
110,"Amarissaix's Spire",0,"Amarissaix's Spire",0,0,1,0,1,"",0,0,0
111,"Castrum Oriens",0,"Castrum Oriens",0,0,1,0,1,"",0,0,0
112,"Sanctum of the Twelve",0,"Sanctum of the Twelve",0,0,1,0,0,"",0,0,0
113,"Little Solace",1,"Little Solace",0,0,1,0,1,"",0,0,0
114,"Moonspore Grove",0,"Moonspore Grove",0,0,1,0,1,"",0,0,0
115,"The Seedbed",0,"Seedbed",0,0,1,0,0,"",0,0,0
116,"Goldleaf Dais",0,"Goldleaf Dais",0,0,1,0,0,"",0,0,0
117,"Hanging Barbs",0,"Hanging Barbs",0,0,1,0,0,"",0,0,0
118,"Buscarron's Scar",0,"Buscarron's Scar",0,0,1,0,1,"",0,0,0
119,"Buscarron's Druthers",0,"Buscarron's Druthers",0,0,1,0,1,"",0,0,0
120,"The Thousand Maws of Toto-Rak",0,"Thousand Maws of Toto-Rak",0,0,1,0,0,"",0,0,0
121,"Issom-Har",0,"Issom-Har",0,0,1,0,1,"",0,0,0
122,"No Man's Hovel",0,"No Man's Hovel",0,0,1,0,1,"",0,0,0
123,"Camp Tranquil",0,"Camp Tranquil",0,0,1,0,1,"",0,0,0
124,"",0,"",0,0,0,0,0,"",0,0,0
125,"The Lost City of Amdapor",0,"Lost City of Amdapor",0,0,1,0,0,"",0,0,0
126,"Rootslake",0,"Rootslake",0,0,1,0,1,"",0,0,0
127,"South Shroud Landing",0,"South Shroud landing",0,0,1,0,0,"",0,0,0
128,"Amdapor Keep",0,"Amdapor Keep",0,0,1,0,1,"",0,0,0
129,"Quarrymill",1,"Quarrymill",0,0,1,0,1,"",0,0,0
130,"Redbelly Hive",0,"Redbelly Hive",0,0,1,0,1,"",0,0,0
131,"Goblins' Meet",0,"Goblins' Meet",0,0,1,0,1,"",0,0,0
132,"Takers' Rot",0,"Takers' Rot",0,0,1,0,1,"",0,0,0
133,"Urth's Fount",0,"Urth's Fount",0,0,1,0,1,"",0,0,0
134,"",0,"",0,0,0,0,0,"",0,0,0
135,"Yellow Serpent Gate",0,"Yellow Serpent Gate",0,0,1,0,0,"",0,0,0
136,"Treespeak Stables",0,"Treespeak Stables",0,0,1,0,1,"",0,0,0
137,"E-Tatt's Spire",0,"E-Tatt's Spire",0,0,1,0,1,"",0,0,0
138,"The Hedgetree",0,"Hedgetree",0,0,1,0,0,"",0,0,0
139,"Hyrstmill",1,"Hyrstmill",0,0,1,0,1,"",0,0,0
140,"Fallgourd Float",0,"Fallgourd Float",0,0,1,0,1,"",0,0,0
141,"The Bobbing Cork",0,"Bobbing Cork",0,0,1,0,0,"",0,0,0
142,"Florentel's Spire",0,"Florentel's Spire",0,0,1,0,1,"",0,0,0
143,"Finders' Bluff",0,"Finders' Bluff",0,0,1,0,1,"",0,0,0
144,"Gelmorra Ruins",0,"Gelmorra Ruins",0,0,1,0,0,"",0,1,0
145,"Ixali Logging Grounds",0,"Ixali logging grounds",0,0,1,0,0,"",0,0,0
146,"Eugenia's Spire",0,"Eugenia's Spire",0,0,1,0,1,"",0,0,0
147,"Hall of the Novice",0,"Hall of the Novice",0,0,1,0,0,"",0,0,0
148,"",0,"",0,0,0,0,0,"",0,0,0
