key,0,1,2
#,ScriptReward{Amount},ExpReward,
int32,uint16,uint32,uint16
0,0,0,0
1,3,57697,0
2,4,102486,0
3,5,146469,0
4,6,214842,0
5,7,422400,0
6,8,853227,0
7,10,1265714,0
8,12,1399000,0
9,14,1744182,0
10,16,2074133,0
11,18,2862821,0
12,20,4093750,0
13,29,4706521,0
14,43,5177173,0
15,58,5647825,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
