key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,,,,,,,,,,,,,,,
int32,byte,sbyte,sbyte,uint16,str,bool,str,bool,str,bool,single,int32,bit&01,bit&02,bit&04
0,0,0,0,0,"",False,"",False,"",False,0,0,False,False,False
1,0,1,0,0,"",False,"",False,"",False,0,0,False,False,False
2,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
3,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
4,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
5,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
6,0,-1,-1,936,"",False,"",False,"",False,0,0,False,False,False
7,0,-1,-1,983,"",False,"",False,"",False,0,0,False,False,False
8,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
9,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
10,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
11,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
12,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
13,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
14,0,1,0,0,"",False,"",False,"",False,0,0,False,False,False
15,0,0,1,0,"",False,"",False,"",False,0,0,False,False,False
16,0,0,0,0,"",False,"",False,"",False,0,0,False,False,False
17,0,1,1,0,"atr_parts_wing",True,"",False,"",False,0,0,False,False,False
18,0,1,1,0,"atr_parts_wing",False,"",False,"",False,0,0,False,False,False
19,0,1,0,0,"atr_parts_wing",False,"",False,"",False,0,0,False,False,False
20,0,0,0,0,"atr_parts_wing",False,"",False,"",False,0,0,False,False,False
21,0,0,-1,0,"",False,"",False,"",False,0,0,False,False,False
22,0,1,-1,0,"",False,"",False,"",False,0,0,False,False,False
23,0,2,-1,0,"",False,"",False,"",False,0,0,False,False,False
24,0,1,-1,210,"",False,"",False,"",False,0,0,False,False,False
25,0,1,-1,210,"",False,"",False,"",False,0,0,False,False,False
26,0,0,-1,0,"atr_parts_first",True,"atr_parts_second",True,"atr_parts_third",True,0,0,False,False,False
27,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",True,"atr_parts_third",True,0,0,False,False,False
28,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",False,"atr_parts_third",True,0,0,False,False,False
29,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",False,"atr_parts_third",False,0,0,False,False,False
30,0,0,-1,0,"atr_parts_first",True,"atr_parts_second",True,"atr_parts_third",True,0,0,False,False,False
31,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",True,"atr_parts_third",True,0,0,False,False,False
32,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",False,"atr_parts_third",True,0,0,False,False,False
33,0,0,-1,0,"atr_parts_first",False,"atr_parts_second",False,"atr_parts_third",False,0,0,False,False,False
