key,0,1,2,3,4,5,6
#,,,,,,,
int32,uint32,byte,byte,uint32,uint16,bit&01,byte
0.0,0,0,0,0,0,False,0
1.0,9,0,0,0,100,False,0
1.1,15,0,0,0,110,False,0
1.2,16,0,0,0,0,False,0
1.3,17,0,0,17,0,False,0
1.4,20,0,0,0,0,False,0
1.5,21,0,0,21,111,False,0
1.6,23,0,0,0,0,False,0
1.7,24,0,0,0,0,False,0
1.8,28,0,0,0,0,False,0
1.9,7381,0,0,0,200,False,0
2.0,53,0,0,53,1,True,0
2.1,54,0,0,54,2,True,0
2.2,56,0,0,56,3,True,0
2.3,61,0,0,0,2,True,0
2.4,62,0,0,62,1,True,0
2.5,65,0,0,0,0,False,0
2.6,66,0,0,0,3,True,0
2.7,74,0,0,0,1,True,0
2.8,25761,2,0,25761,0,False,0
2.9,36940,1,0,36940,0,False,0
3.0,31,0,0,0,100,False,0
3.1,37,0,0,0,110,False,0
3.2,38,0,0,38,0,False,0
3.3,40,0,0,0,0,False,0
3.4,41,0,0,0,200,False,0
3.5,42,0,0,0,111,False,0
3.6,43,0,0,0,0,False,0
3.7,44,0,0,44,0,False,0
3.8,45,0,0,0,112,False,0
3.9,46,0,0,0,0,False,0
3.10,48,0,0,0,0,False,0
4.0,75,0,0,0,100,False,0
4.1,78,0,0,78,110,False,0
4.2,83,0,0,0,0,False,0
4.3,84,0,0,84,111,False,0
4.4,85,0,0,0,0,False,0
4.5,87,0,0,87,120,False,0
4.6,88,0,0,88,121,False,0
4.7,90,0,0,0,0,False,0
5.0,97,0,0,97,0,False,0
5.1,98,0,0,98,0,False,0
5.2,100,0,0,100,0,False,0
5.3,101,0,0,0,0,False,0
5.4,106,0,0,106,0,False,0
5.5,107,0,0,0,0,False,0
5.6,110,0,0,110,0,False,0
5.7,112,0,0,0,0,False,0
5.8,113,0,0,113,0,False,0
5.9,36974,0,0,36974,0,False,0
6.0,119,0,0,119,0,False,0
6.1,120,0,0,0,0,False,0
6.2,121,0,0,121,0,False,0
6.3,124,0,0,0,0,False,0
6.4,125,0,0,0,0,False,0
6.5,127,0,0,119,0,False,0
6.6,132,0,0,121,0,False,0
6.7,133,0,0,133,0,False,0
6.8,135,0,0,0,0,False,0
7.0,141,0,0,0,0,False,0
7.1,142,0,0,0,0,False,0
7.2,144,0,0,144,0,False,0
7.3,147,0,0,147,0,False,0
7.4,149,0,0,0,0,False,0
7.5,152,0,0,0,0,False,0
7.6,155,0,0,0,0,False,0
7.7,156,0,0,0,0,False,0
7.8,157,0,0,0,0,False,0
7.9,7447,0,0,7447,0,False,0
7.10,25793,0,0,25793,0,False,0
8.0,100001,0,1,0,0,False,18
8.1,100363,0,2,0,0,False,18
8.2,100379,0,3,0,0,False,18
8.3,100203,0,4,0,0,False,18
8.4,100403,0,5,0,0,False,18
8.5,100323,0,6,0,0,False,18
8.6,100315,0,7,0,0,False,18
8.7,100427,0,8,0,0,False,18
8.8,19297,0,9,0,0,False,18
8.9,19012,0,10,0,0,False,18
8.10,100002,0,1,0,100,False,19
8.11,100004,0,2,0,110,False,19
8.12,100411,0,3,0,111,False,19
8.13,100443,0,4,0,120,False,19
8.14,100355,0,5,0,0,False,19
8.15,100339,0,6,0,0,False,19
8.16,100128,0,7,0,0,False,19
8.17,100227,0,8,0,0,False,19
8.18,100387,0,9,0,0,False,19
8.19,100299,0,10,0,0,False,19
8.20,100283,0,11,0,0,False,19
8.21,100435,0,12,0,0,False,19
8.22,260,0,13,0,0,False,19
8.23,19004,0,14,0,0,False,19
8.24,4631,0,1,0,0,False,20
8.25,4639,0,2,0,0,False,20
8.26,100475,0,3,0,0,False,20
8.27,100003,0,4,0,0,False,20
8.28,4574,0,5,0,0,False,20
8.29,100467,0,6,0,0,False,20
8.30,100371,0,7,0,0,False,20
8.31,100010,0,8,0,0,False,20
8.32,100395,0,0,0,0,False,21
8.33,100419,0,0,0,0,False,21
8.34,100459,0,0,0,0,False,21
8.35,100451,0,0,0,0,False,0
9.0,100015,0,1,0,0,False,18
9.1,100364,0,2,0,0,False,18
9.2,100380,0,3,0,0,False,18
9.3,100204,0,4,0,0,False,18
9.4,100404,0,5,0,0,False,18
9.5,100324,0,6,0,0,False,18
9.6,100316,0,7,0,0,False,18
9.7,100428,0,8,0,0,False,18
9.8,19298,0,9,0,0,False,18
9.9,19013,0,10,0,0,False,18
9.10,100016,0,1,0,100,False,19
9.11,100018,0,2,0,110,False,19
9.12,100412,0,3,0,111,False,19
9.13,100444,0,4,0,120,False,19
9.14,100356,0,5,0,0,False,19
9.15,100340,0,6,0,0,False,19
9.16,100129,0,7,0,0,False,19
9.17,100228,0,8,0,0,False,19
9.18,100388,0,9,0,0,False,19
9.19,100300,0,10,0,0,False,19
9.20,100284,0,11,0,0,False,19
9.21,100436,0,12,0,0,False,19
9.22,261,0,13,0,0,False,19
9.23,19005,0,14,0,0,False,19
9.24,4632,0,1,0,0,False,20
9.25,4640,0,2,0,0,False,20
9.26,100476,0,3,0,0,False,20
9.27,100017,0,4,0,0,False,20
9.28,4575,0,5,0,0,False,20
9.29,100468,0,6,0,0,False,20
9.30,100372,0,7,0,0,False,20
9.31,100023,0,8,0,0,False,20
9.32,100396,0,0,0,0,False,21
9.33,100420,0,0,0,0,False,21
9.34,100460,0,0,0,0,False,21
9.35,100452,0,0,0,0,False,0
10.0,100030,0,1,0,0,False,18
10.1,100365,0,2,0,0,False,18
10.2,100381,0,3,0,0,False,18
10.3,100205,0,4,0,0,False,18
10.4,100405,0,5,0,0,False,18
10.5,100325,0,6,0,0,False,18
10.6,100317,0,7,0,0,False,18
10.7,100429,0,8,0,0,False,18
10.8,19299,0,9,0,0,False,18
10.9,19014,0,10,0,0,False,18
10.10,100031,0,1,0,100,False,19
10.11,100034,0,2,0,110,False,19
10.12,100413,0,3,0,111,False,19
10.13,100445,0,4,0,120,False,19
10.14,100357,0,5,0,0,False,19
10.15,100341,0,6,0,0,False,19
10.16,100130,0,7,0,0,False,19
10.17,100229,0,8,0,0,False,19
10.18,100389,0,9,0,0,False,19
10.19,100301,0,10,0,0,False,19
10.20,100285,0,11,0,0,False,19
10.21,100437,0,12,0,0,False,19
10.22,262,0,13,0,0,False,19
10.23,19006,0,14,0,0,False,19
10.24,4633,0,1,0,0,False,20
10.25,4641,0,2,0,0,False,20
10.26,100477,0,3,0,0,False,20
10.27,100032,0,4,0,0,False,20
10.28,4576,0,5,0,0,False,20
10.29,100469,0,6,0,0,False,20
10.30,100373,0,7,0,0,False,20
10.31,100040,0,8,0,0,False,20
10.32,100397,0,0,0,0,False,21
10.33,100421,0,0,0,0,False,21
10.34,100461,0,0,0,0,False,21
10.35,100453,0,0,0,0,False,0
11.0,100075,0,1,0,0,False,18
11.1,100366,0,2,0,0,False,18
11.2,100382,0,3,0,0,False,18
11.3,100206,0,4,0,0,False,18
11.4,100406,0,5,0,0,False,18
11.5,100326,0,6,0,0,False,18
11.6,100318,0,7,0,0,False,18
11.7,100430,0,8,0,0,False,18
11.8,19300,0,9,0,0,False,18
11.9,19015,0,10,0,0,False,18
11.10,100076,0,1,0,100,False,19
11.11,100078,0,2,0,110,False,19
11.12,100414,0,3,0,111,False,19
11.13,100446,0,4,0,120,False,19
11.14,100358,0,5,0,0,False,19
11.15,100342,0,6,0,0,False,19
11.16,100131,0,7,0,0,False,19
11.17,100230,0,8,0,0,False,19
11.18,100390,0,9,0,0,False,19
11.19,100302,0,10,0,0,False,19
11.20,100286,0,11,0,0,False,19
11.21,100438,0,12,0,0,False,19
11.22,263,0,13,0,0,False,19
11.23,19007,0,14,0,0,False,19
11.24,4634,0,1,0,0,False,20
11.25,4642,0,2,0,0,False,20
11.26,100478,0,3,0,0,False,20
11.27,100077,0,4,0,0,False,20
11.28,4577,0,5,0,0,False,20
11.29,100470,0,6,0,0,False,20
11.30,100374,0,7,0,0,False,20
11.31,100082,0,8,0,0,False,20
11.32,100398,0,0,0,0,False,21
11.33,100422,0,0,0,0,False,21
11.34,100462,0,0,0,0,False,21
11.35,100454,0,0,0,0,False,0
