key,0,1,2,3,4,5
#,StartTime[0],Duration(m)[0],StartTime[1],Duration(m)[1],StartTime[2],Duration(m)[2]
int32,uint16,uint16,uint16,uint16,uint16,uint16
0,65535,0,65535,0,65535,0
1,900,300,65535,0,65535,0
2,1300,300,65535,0,65535,0
3,1700,300,65535,0,65535,0
4,900,300,65535,0,65535,0
5,100,300,500,300,900,300
6,100,300,65535,0,65535,0
7,500,300,65535,0,65535,0
8,2100,300,65535,0,65535,0
9,500,300,65535,0,65535,0
10,1300,300,65535,0,65535,0
11,1300,300,65535,0,65535,0
12,100,300,65535,0,65535,0
13,900,300,65535,0,65535,0
14,1700,300,65535,0,65535,0
15,2100,300,65535,0,65535,0
16,500,300,65535,0,65535,0
17,1300,300,1700,300,2100,300
18,300,300,65535,0,65535,0
19,900,300,65535,0,65535,0
20,700,300,65535,0,65535,0
21,200,300,65535,0,65535,0
22,800,300,65535,0,65535,0
23,600,300,65535,0,65535,0
24,300,300,65535,0,65535,0
25,400,300,65535,0,65535,0
26,1800,300,65535,0,65535,0
27,1900,300,65535,0,65535,0
28,600,300,65535,0,65535,0
29,500,300,65535,0,65535,0
30,200,300,65535,0,65535,0
31,600,300,65535,0,65535,0
32,200,300,65535,0,65535,0
33,400,300,65535,0,65535,0
34,400,300,65535,0,65535,0
35,1000,300,65535,0,65535,0
36,100,300,65535,0,65535,0
37,1700,300,65535,0,65535,0
38,1700,300,65535,0,65535,0
39,65535,0,65535,0,65535,0
40,65535,0,65535,0,65535,0
41,65535,0,65535,0,65535,0
42,1000,160,2200,160,65535,0
43,65535,0,65535,0,65535,0
44,0,160,1200,160,65535,0
45,1000,160,2200,160,65535,0
46,200,160,1400,160,65535,0
47,0,160,1200,160,65535,0
48,600,160,1800,160,65535,0
49,400,160,1600,160,65535,0
50,800,160,2000,160,65535,0
51,0,160,1200,160,65535,0
52,200,160,1400,160,65535,0
53,400,160,1600,160,65535,0
54,600,160,1800,160,65535,0
55,1000,160,2200,160,65535,0
56,600,160,1800,160,65535,0
57,400,160,1600,160,65535,0
58,0,160,1200,160,65535,0
59,1000,160,2200,160,65535,0
60,200,160,1400,160,65535,0
61,800,160,2000,160,65535,0
62,800,160,2000,160,65535,0
63,200,160,1400,160,65535,0
64,800,160,2000,160,65535,0
65,600,160,1800,160,65535,0
66,0,160,1200,160,65535,0
67,400,160,1600,160,65535,0
68,1000,160,2200,160,65535,0
69,600,160,1800,160,65535,0
70,0,160,1200,160,65535,0
71,400,160,1600,160,65535,0
72,800,160,2000,160,65535,0
73,200,160,1400,160,65535,0
74,600,160,1800,160,65535,0
75,1000,160,2200,160,65535,0
76,200,160,1400,160,65535,0
77,0,160,1200,160,65535,0
78,400,160,1600,160,65535,0
79,600,160,1800,160,65535,0
80,0,160,1200,160,65535,0
81,800,160,2000,160,65535,0
82,1000,160,2200,160,65535,0
83,400,160,1600,160,65535,0
84,65535,0,65535,0,65535,0
85,1000,160,2200,160,65535,0
86,800,160,2000,160,65535,0
87,400,160,1600,160,65535,0
88,200,160,1400,160,65535,0
89,600,160,1800,160,65535,0
90,600,160,1800,160,65535,0
91,0,160,1200,160,65535,0
92,600,160,1800,160,65535,0
93,800,160,2000,160,65535,0
94,400,160,1600,160,65535,0
95,200,160,1400,160,65535,0
96,0,160,1200,160,65535,0
97,1000,160,2200,160,65535,0
98,400,160,1600,160,65535,0
99,200,160,1400,160,65535,0
100,200,160,1400,160,65535,0
101,600,160,1800,160,65535,0
102,400,160,1600,160,65535,0
103,0,160,1200,160,65535,0
104,600,160,1800,160,65535,0
105,0,160,1200,160,65535,0
106,400,160,1600,160,65535,0
107,1000,160,2200,160,65535,0
108,65535,0,65535,0,65535,0
109,0,160,1200,160,65535,0
110,1000,160,2200,160,65535,0
111,800,160,2000,160,65535,0
112,0,160,1200,160,65535,0
113,600,160,1800,160,65535,0
114,200,160,1400,160,65535,0
115,800,160,2000,160,65535,0
116,200,160,1400,160,65535,0
117,600,160,1800,160,65535,0
118,800,160,2000,160,65535,0
119,0,160,1200,160,65535,0
120,1000,160,2200,160,65535,0
121,400,160,1600,160,65535,0
122,400,160,1600,160,65535,0
123,200,160,1400,160,65535,0
124,800,160,2000,160,65535,0
125,0,160,1200,160,65535,0
126,600,160,1800,160,65535,0
127,1000,160,2200,160,65535,0
128,0,160,1200,160,65535,0
129,200,160,1400,160,65535,0
130,400,160,1600,160,65535,0
131,600,160,1800,160,65535,0
132,800,160,2000,160,65535,0
133,1000,160,2200,160,65535,0
