key,0,1,2,3,4,5,6,7,8
#,RacingChocoboNameCategory,,,,,Name[0],Name[1],Name[2],
int32,RacingChocoboNameCategory,bool,bool,bool,bool,RacingChocoboName,RacingChocoboName,RacingChocoboName,uint16
0,0,False,False,False,False,0,0,0,0
1,0,False,False,False,False,0,0,0,0
2,0,False,False,False,False,0,0,0,0
3,1,False,False,False,False,0,0,0,0
4,0,False,False,False,False,0,0,0,0
5,2,False,False,False,True,33,0,0,0
6,2,False,False,False,True,34,0,0,0
7,3,False,False,False,True,58,0,0,0
8,2,False,True,False,False,81,81,81,0
9,2,False,True,False,False,121,121,121,0
10,2,False,False,False,True,123,123,123,0
11,2,False,False,False,True,124,0,0,0
12,2,False,False,True,False,127,0,0,0
13,2,False,False,True,False,128,128,128,0
14,2,False,False,True,False,129,0,0,0
15,2,False,False,False,True,133,0,0,0
16,2,False,False,False,True,134,0,0,0
17,2,False,False,False,True,142,0,0,0
18,2,False,True,False,True,143,143,143,0
19,2,False,True,False,False,146,146,146,0
20,2,False,False,False,True,180,0,0,0
21,2,False,False,False,True,181,0,0,0
22,2,False,False,False,True,212,0,0,0
23,10,False,False,False,True,214,0,0,0
24,8,False,False,False,True,216,0,0,0
25,2,False,False,False,True,217,0,0,0
26,2,False,True,False,False,218,218,218,0
27,2,False,False,False,True,219,0,0,0
28,2,False,True,False,False,258,258,258,0
29,2,False,True,False,True,266,266,266,0
30,2,False,True,False,False,301,301,301,0
31,2,False,False,False,True,311,0,0,0
32,2,False,False,False,True,312,0,0,0
33,2,False,False,False,True,372,0,0,0
34,2,False,False,False,True,373,0,0,0
35,2,False,True,False,False,391,391,391,0
36,2,False,False,False,True,406,0,0,0
37,2,False,False,True,False,583,0,0,0
38,2,False,False,True,False,584,0,0,0
39,2,False,False,True,False,585,0,0,0
40,2,False,True,True,False,610,610,610,0
41,2,False,False,True,False,611,0,0,0
42,2,False,False,True,False,612,0,0,0
43,2,False,False,True,False,613,0,0,0
44,2,False,True,False,False,626,626,626,0
45,2,False,True,False,False,628,628,628,0
46,2,False,False,True,False,643,0,0,0
47,2,False,False,True,False,644,0,0,0
48,2,False,False,True,False,645,0,0,0
49,2,False,False,False,True,735,0,0,0
50,2,False,False,False,True,736,0,0,0
51,2,False,True,True,True,737,737,737,0
52,2,False,True,False,False,751,751,751,0
53,3,False,False,False,True,762,0,0,0
54,2,False,False,False,True,766,0,0,0
55,2,True,False,False,False,948,0,0,0
56,2,False,True,False,False,984,984,984,0
57,2,False,False,False,True,1010,0,0,0
58,2,False,False,False,True,1013,0,0,0
59,2,False,False,False,True,1030,0,0,0
60,2,False,False,False,True,1031,0,0,0
61,2,False,False,False,True,1032,0,0,0
62,3,False,False,False,True,1049,1049,1049,0
63,2,False,False,False,True,1054,0,0,0
64,2,False,True,False,True,1077,1077,1077,0
65,2,False,False,False,True,1093,0,0,0
66,2,False,False,False,True,1123,0,0,0
67,2,False,True,False,False,1184,1184,1184,0
68,2,False,False,True,False,1212,0,0,0
69,2,False,False,True,False,1213,0,0,0
70,2,False,False,True,False,1214,0,0,0
71,2,False,False,False,True,1215,1215,1215,0
72,2,False,False,False,True,1219,0,0,0
73,2,False,False,False,True,1221,0,0,0
74,2,False,False,False,True,1224,0,0,0
75,2,False,True,False,False,1262,1262,1262,0
76,2,False,False,True,False,1266,1266,1266,0
77,2,False,False,True,False,1267,0,0,0
78,2,False,False,True,False,1268,0,0,0
79,2,False,False,True,False,1314,0,0,0
80,2,False,False,True,False,1315,0,0,0
81,2,False,False,True,False,1316,1316,1316,0
82,2,False,False,True,False,1317,0,0,0
83,2,False,True,False,False,1321,1321,1321,0
84,2,False,True,False,False,1324,1324,1324,0
85,2,False,True,False,False,1336,1336,1336,0
86,2,False,True,False,True,1522,1522,1522,0
87,2,False,False,False,True,1523,0,0,0
88,2,False,False,False,True,1524,0,0,0
89,2,False,False,False,True,1525,0,0,0
90,2,False,True,False,True,1539,1539,1539,0
91,2,False,False,False,True,1540,0,0,0
92,2,False,False,True,False,1563,0,0,0
93,2,False,False,True,False,1564,0,0,0
94,2,False,False,True,False,1565,0,0,0
95,2,False,True,False,False,1610,1610,1610,0
96,2,False,True,False,False,1616,1616,1616,0
97,3,False,False,False,True,3,0,0,0
98,20,False,True,False,False,10,10,10,0
99,3,False,True,False,True,12,12,12,0
100,3,False,False,False,True,18,0,0,0
101,3,False,True,False,False,29,29,29,0
102,3,False,False,False,True,32,0,0,0
103,3,False,True,True,False,36,36,36,0
104,3,False,True,False,False,114,114,114,0
105,3,False,False,False,True,115,0,0,0
106,3,False,True,True,True,176,176,176,0
107,3,False,False,False,True,231,0,0,0
108,3,False,True,False,False,250,250,250,0
109,3,False,True,False,False,282,282,282,0
110,3,False,False,False,True,284,0,0,0
111,3,False,False,False,True,302,0,0,0
112,3,False,True,False,False,309,309,309,0
113,3,False,False,False,True,310,0,0,0
114,3,False,True,False,False,328,328,328,0
115,3,False,False,True,True,358,0,0,0
116,3,False,True,False,False,359,359,359,0
117,3,False,False,True,False,417,0,0,0
118,3,False,True,False,False,422,422,422,0
119,3,False,True,False,False,427,427,427,0
120,3,False,False,False,True,429,0,0,0
121,3,False,False,False,True,484,0,0,0
122,3,False,True,False,False,579,579,579,0
123,3,False,False,False,True,627,0,0,0
124,3,False,True,False,False,744,744,744,0
125,3,False,True,True,True,758,758,758,0
126,3,False,False,True,False,816,0,0,0
127,3,False,True,False,False,942,942,942,0
128,3,False,False,False,True,943,0,0,0
129,3,False,False,False,True,944,0,0,0
130,3,False,True,True,False,983,983,983,0
131,3,False,True,True,False,1026,1026,1026,0
132,3,False,False,False,True,1027,0,0,0
133,3,False,False,False,True,1046,0,0,0
134,3,False,False,False,True,1092,0,0,0
135,3,False,True,False,False,1107,1107,1107,0
136,3,False,True,True,True,1158,1158,1158,0
137,3,False,False,True,False,1225,0,0,0
138,3,False,False,False,True,1226,0,0,0
139,3,False,True,False,False,1227,1227,1227,0
140,3,False,False,True,True,1252,0,0,0
141,19,False,False,True,False,1263,1263,1263,0
142,3,False,False,True,False,1275,1275,1275,0
143,3,False,False,True,False,1276,0,0,0
144,3,False,False,True,False,1277,0,0,0
145,4,False,True,False,False,1319,1319,1319,0
146,3,False,True,False,False,1351,1351,1351,0
147,3,False,True,False,False,1368,1368,1368,0
148,3,False,False,False,True,1445,0,0,0
149,3,False,True,False,True,1477,1477,1477,0
150,3,False,True,False,False,1515,1515,1515,0
151,3,False,True,False,False,1516,1516,1516,0
152,3,False,True,False,False,1604,1604,1604,0
153,20,False,False,False,True,7,0,0,0
154,20,False,False,False,True,8,0,0,0
155,20,False,True,False,False,116,116,116,0
156,20,False,False,True,False,117,0,0,0
157,4,False,True,False,False,137,137,137,0
158,4,False,True,False,False,145,145,145,0
159,20,False,False,False,True,151,0,0,0
160,20,False,False,False,True,155,0,0,0
161,5,False,True,True,True,244,244,244,0
162,4,False,False,False,True,255,0,0,0
163,4,False,False,False,True,256,0,0,0
164,20,False,True,False,True,280,280,280,0
165,20,False,False,True,False,392,0,0,0
166,20,False,False,True,False,393,0,0,0
167,20,False,False,True,False,394,0,0,0
168,20,False,True,False,False,404,404,404,0
169,4,False,False,False,True,419,0,0,0
170,4,False,False,False,True,420,0,0,0
171,4,False,True,False,False,421,421,421,0
172,20,False,True,False,True,457,457,457,0
173,20,False,False,False,True,458,0,0,0
174,20,False,True,False,False,471,471,471,0
175,4,False,False,False,True,493,0,0,0
176,4,False,False,False,True,494,494,494,0
177,20,False,True,False,True,497,497,497,0
178,4,False,False,False,True,538,0,0,0
179,4,False,False,False,True,539,0,0,0
180,4,False,False,True,False,590,0,0,0
181,4,False,False,True,False,591,591,591,0
182,4,False,False,True,False,592,0,0,0
183,20,False,False,False,True,605,0,0,0
184,20,False,False,False,True,606,0,0,0
185,20,False,True,False,False,615,615,615,0
186,4,False,True,False,True,623,623,623,0
187,20,False,False,True,False,649,649,649,0
188,20,False,False,True,False,650,0,0,0
189,20,False,False,True,False,651,0,0,0
