key,0,1,2,3,4,5,6,7,8
#,Image,Icon,,UnlockCondition,,,SortKey,Name,
int32,Image,Image,byte,BannerCondition,uint16,uint16,uint16,uint16,str
0,0,82093,0,0,0,0,0,0,"None"
1,192001,82093,1,1,0,0,0,1,"None"
2,192002,82093,1,1,0,0,0,2,"Laurels"
3,192003,82093,1,1,0,0,0,10,"Hearts"
4,192004,82093,1,1,0,0,0,11,"Stars"
5,192005,82093,1,1,0,0,0,12,"Tank Emblem"
6,192006,82093,1,1,0,0,0,14,"DPS Emblem"
7,192007,82093,1,1,0,0,0,13,"Healer Emblem"
8,192008,82093,1,1,0,0,0,32,"Sparkles"
9,192009,82093,1,1,0,0,0,16,"Pawprints"
10,192010,82093,1,1,0,0,0,17,"Exclamation Mark"
11,192011,82093,1,1,0,0,0,18,"Question Mark"
12,192301,82093,2,124,0,0,0,2150,"Paladin Emblem"
13,192302,82093,2,125,0,0,0,2151,"Warrior Emblem"
14,192303,82093,2,126,0,0,0,2152,"Dark Knight Emblem"
15,192304,82093,2,127,0,0,0,2153,"Gunbreaker Emblem"
16,192305,82093,2,128,0,0,0,2154,"White Mage Emblem"
17,192306,82093,2,129,0,0,0,2155,"Scholar Emblem"
18,192307,82093,2,130,0,0,0,2156,"Astrologian Emblem"
19,192308,82093,2,131,0,0,0,2157,"Sage Emblem"
20,192309,82093,2,132,0,0,0,2158,"Monk Emblem"
21,192310,82093,2,133,0,0,0,2159,"Dragoon Emblem"
22,192311,82093,2,134,0,0,0,2160,"Ninja Emblem"
23,192312,82093,2,135,0,0,0,2161,"Samurai Emblem"
24,192313,82093,2,136,0,0,0,2162,"Reaper Emblem"
25,192314,82093,2,137,0,0,0,2164,"Bard Emblem"
26,192315,82093,2,138,0,0,0,2165,"Machinist Emblem"
27,192316,82093,2,139,0,0,0,2166,"Dancer Emblem"
28,192317,82093,2,140,0,0,0,2167,"Black Mage Emblem"
29,192318,82093,2,141,0,0,0,2168,"Summoner Emblem"
30,192319,82093,2,142,0,0,0,2169,"Red Mage Emblem"
31,192401,82093,10,143,0,0,0,3000,"Astra Emblem"
32,192402,82093,10,144,0,0,0,3001,"Umbra Emblem"
33,192403,82093,5,145,0,0,0,3200,"Final Conflict Crystal 1"
34,192404,82093,5,146,0,0,0,3201,"Endless Conflict Blades 1"
