key,0,1,2
#,,,
int32,uint32,byte,sbyte
0,0,0,-1
1,10,1,0
2,14,1,1
3,17,1,2
4,18,1,3
5,19,1,4
6,22,1,5
7,21,1,6
8,20,1,7
9,23,1,8
10,24,1,9
11,25,1,10
12,27,1,11
13,28,1,12
14,26,1,13
15,32,1,14
16,30,1,15
17,29,1,16
18,59,2,17
19,60,2,18
20,61,2,19
21,66,2,20
22,68,2,21
23,72,2,22
24,77,2,23
25,79,2,24
26,92,4,25
27,102,4,26
28,111,4,27
29,36,1,28
30,37,1,29
31,39,1,30
32,34,1,31
33,31,1,32
34,38,1,33
35,33,1,34
36,35,1,35
37,41,1,36
38,40,1,37
39,141,1,38
40,140,1,39
41,171,1,40
42,172,1,41
43,182,1,42
44,196,1,43
45,219,1,44
46,221,1,45
47,86,2,46
48,88,2,47
49,90,2,48
50,134,2,49
51,169,2,50
52,183,2,51
53,223,2,52
54,114,3,53
55,115,3,54
56,138,3,55
57,139,3,56
58,188,3,57
59,189,3,58
60,120,4,59
61,168,4,60
62,220,4,61
63,63,0,-1
64,64,0,-1
65,65,0,-1
66,67,0,-1
67,73,0,-1
68,78,0,-1
69,80,0,-1
70,97,0,-1
71,101,0,-1
72,110,0,-1
73,87,0,-1
74,89,0,-1
75,135,0,-1
76,170,0,-1
77,184,0,-1
78,224,0,-1
79,91,0,-1
80,119,0,-1
81,150,0,-1
82,193,0,-1
