key,0,1,2,3,4
#,,,,Category,
int32,byte,byte,uint16,MJIDisposalShopUICategory,byte
0,0,1,3,0,1
1,1,1,3,0,2
2,2,1,3,0,3
3,3,1,3,0,4
4,4,1,3,0,5
5,5,1,3,0,6
6,6,1,3,0,7
7,7,1,3,0,8
8,8,1,3,0,9
9,9,1,3,0,10
10,10,1,3,0,11
11,11,1,3,0,12
12,12,1,3,0,13
13,13,1,3,0,14
14,14,1,3,0,15
15,15,1,3,0,16
16,16,1,3,0,17
17,17,1,3,0,18
18,18,1,3,0,19
19,19,1,3,0,20
20,20,1,3,0,21
21,21,1,3,0,22
22,22,1,3,0,23
23,23,1,3,0,24
24,24,1,3,0,25
25,25,1,3,0,26
26,26,1,3,0,27
27,27,0,25,1,28
28,28,0,25,1,29
29,29,0,25,1,30
30,30,0,25,1,31
31,31,0,25,1,32
32,42,0,5,2,35
33,43,0,4,2,33
34,44,0,6,2,37
35,45,0,4,2,34
36,46,0,6,2,38
37,47,0,6,2,39
38,48,0,6,2,40
39,49,0,6,2,41
40,50,0,5,2,36
41,51,0,6,2,42
42,52,0,12,3,43
43,53,0,12,3,44
44,54,0,12,3,45
45,55,0,12,3,46
46,56,0,12,3,47
47,57,0,12,3,48
48,58,0,12,3,49
49,59,0,12,3,50
50,60,0,12,3,51
