key,0
#,
int32,str
0,""
10000,""
10001,""
10002,""
10003,""
10004,""
10005,""
10006,""
11000,""
11001,""
11002,""
11003,""
11004,""
11005,""
11006,""
11007,""
11008,""
11009,""
11010,""
11011,""
11012,""
11013,""
11014,""
11015,""
11016,""
11017,""
11018,""
11019,""
11020,""
11021,""
11022,""
11023,""
11024,""
11025,""
11026,""
11027,""
11028,""
11029,""
11030,""
11031,""
11032,""
11033,""
11034,""
11035,""
11036,""
11037,""
11038,""
11039,""
12000,""
12001,""
12002,"****"
13000,""
13001,"The lobby server connection has encountered an error."
13002,"The server is experiencing unusually heavy traffic.
Please try again later."
13003,"Logging out character from a previous play session.
Please wait and try logging in later."
13004,"That character name cannot be used.
Please input another."
13005,""
13006,"The lobby server has encountered a problem."
13007,""
13008,""
13009,""
13010,""
13011,""
13100,"An authentication error has occurred.
Exiting FINAL FANTASY XIV."
13101,"A version update is required.
Select OK and launch the game again."
13102,"This service account cannot be used in the current environment. Use of this account from anywhere other than an internet café requires a specific player agreement. Visit the FINAL FANTASY XIV: Mog Station (https://sqex.to/Msp) for more information."
13103,"This service account cannot be used in the current environment. Use of an account from multiple platforms requires proper registration for each platform. Visit the FINAL FANTASY XIV: Mog Station (https://sqex.to/Msp) for more information."
13104,"プレイ可能な残り時間がないため、ゲームを開始できません。"
13200,"All Worlds are currently undergoing maintenance.
Please try logging in later."
13201,"World data could not be obtained.
Please try logging in later."
13202,"New characters cannot be made on this World at this time."
13203,"Your current service account does not allow for the creation of any more characters."
13204,"Your current service account does not allow for the creation of any more characters on this World."
13205,"This World is currently full. Please wait until an opening is available and try again."
13206,"This World is currently full.
Players in queue: <Format(IntegerParameter(1),FF022C)/>."
13207,"You are still logged into the game. Please allow a few moments for the logout process to complete. If you continue experiencing problems, please contact customer support."
13208,"Your character name was not registered in a timely fashion. Please try again."
13209,"FINAL FANTASY XIV has not yet been registered with this service account or your subscription has expired. To play the game, you must first complete the registration process using the registration code included with your purchase. To register, visit the FINAL FANTASY XIV: Mog Station (https://sqex.to/Msp)."
13210,"FINAL FANTASY XIV has not yet been registered with this service account. To play the game, you must first complete the registration process using the registration code included with your package or purchase from PlayStation™Store. To register, exit the game and use the XMB™ internet browser to access the FINAL FANTASY XIV: Mog Station (https://sqex.to/Msp)."
13211,"Your character data is currently being transferred. This may take several minutes, or in some cases, more than an hour. Please wait and try logging in again later."
13212,"You have reached the character creation limit for one day."
13213,"FINAL FANTASY XIV has not yet been registered with this service account. To play the game, you must first complete the registration process using the registration code included with your package or purchase from PlayStation™Store. To register, exit the game and use the web browser to access the FINAL FANTASY XIV: Mog Station (https://sqex.to/Msp)."
13214,"The character selected was not properly logged out or is currently logged in on another client. Logging character out. Please wait to log in again."
13215,"Unable to delete character. Return to a Standard World and try again."
13216,"This World is currently full. Please wait until an opening is available and try again. If you are on the free trial, you cannot log in while there is a queue."
13217,"World transfer attempt timed out. Returning to title screen."
13218,"Previous World transfer is still in progress. Please wait before submitting another request.
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ Please contact support if this issue is not resolved after waiting for an extended period of time.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13219,"Unable to visit other Worlds while in a party."
13220,"The World Visit System is temporarily unavailable."
13221,"「他のデータセンターへ遊びに行く」処理がタイムアウトしました。"
13222,"前回実行したデータセンタートラベルの処理中です。しばらく待ってからもう一度お試しください。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※長時間解消しない場合にはサポートにお問い合わせください。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13223,"パーティを組んだ状態のため、「他のデータセンターへ遊びに行く」処理を実行できません。"
13224,"現在「他のデータセンターへ遊びに行く」サービスが一時的にご利用いただけません。"
13225,"Return to Home World attempt timed out. Returning to title screen."
13226,"The Return to Home World option is temporarily unavailable."
13227,"「元のデータセンターに戻る」処理がタイムアウトしました。"
13228,"パーティを組んだ状態のため、「元のデータセンターに戻る」処理を実行できません。"
13229,"現在「元のデータセンターに戻る」サービスが一時的にご利用いただけません。"
13230,"サーバーへの処理のリクエストでエラーが発生しました。一度ゲームを終了します。<If(GreaterThan(IntegerParameter(1),0))>
[<Value>IntegerParameter(1)</Value>]<Else/></If>"
13231,"<If(GreaterThan(IntegerParameter(2),0))>「元のデータセンターに戻る」<Else/>「他のデータセンターへ遊びに行く」</If>処理が正常に行えませんでした。一度ゲームを終了します。<If(GreaterThan(IntegerParameter(1),0))>
[<Value>IntegerParameter(1)</Value>]<Else/></If>"
13300,"An error has occurred. Canceling backup."
13301,"An error has occurred. Canceling backup."
13302,"Unable to connect to servers. Backup functionality is offline."
13303,"Data backup is not available during the free trial."
13304,"Unable to download backup. Data may be missing or corrupted."
13305,"Servers are experiencing congestion. Backup functionality is offline."
13306,"Unable to connect to servers. Please try again later."
13307,"Unable to upload data this soon after previous upload."
14000,"A system error has occurred."
14001,"A system error has occurred."
15000,"A system error has occurred."
15001,"A system error has occurred."
15002,"A system error has occurred."
16000,"Connection with the server was lost."
16001,"System data not found. Returning to launcher.
Press the PS button to quit the game."
16002,""
