key,0,1,2,3,4,5
#,,,,,,
int32,byte,byte,byte,byte,uint16,bit&01
0,0,0,0,0,0,False
1,1,0,1,0,0,False
2,2,5,1,0,0,False
3,2,10,1,0,0,False
4,2,15,1,0,0,False
5,2,30,1,0,0,False
6,1,0,1,2,180,False
7,0,0,1,1,180,False
8,1,0,2,0,0,False
9,2,1,1,0,0,False
10,2,6,1,0,0,False
11,0,0,1,2,90,False
12,0,0,1,1,90,False
13,1,0,1,1,180,False
14,0,0,1,2,180,False
15,0,0,1,2,60,False
16,0,0,1,1,60,False
17,0,0,1,2,45,False
18,0,0,1,1,45,False
19,3,10,1,0,0,False
20,1,0,2,2,180,False
21,1,0,2,0,0,False
22,1,0,2,2,120,False
23,1,0,2,1,120,False
24,1,0,2,2,90,False
25,1,0,2,1,90,False
26,1,0,2,2,60,False
27,1,0,2,1,60,False
28,1,0,3,0,0,False
29,2,20,1,0,0,False
30,1,0,1,0,0,True
31,2,5,1,0,0,True
32,2,10,1,0,0,True
33,2,14,1,0,0,True
34,2,15,1,0,0,True
35,2,30,1,0,0,True
36,3,40,1,0,0,False
37,3,20,2,2,180,False
38,0,0,1,2,99,False
39,1,0,2,1,27,False
40,0,0,1,2,126,False
41,1,0,2,1,54,False
42,0,0,1,2,153,False
43,1,0,2,1,81,False
44,0,0,1,2,106,False
45,1,0,2,1,34,False
46,4,18,1,0,0,False
47,5,18,1,0,0,False
48,2,18,1,0,0,False
49,3,18,2,0,0,False
50,3,15,1,0,0,False
51,1,0,2,2,148,False
52,1,0,2,2,213,False
53,1,0,2,2,149,False
54,1,0,2,1,149,False
55,1,0,2,2,42,False
56,1,0,2,2,138,False
57,1,0,2,1,42,False
58,1,0,2,1,138,False
59,6,0,1,0,0,False
60,6,0,2,0,0,False
61,1,0,4,0,0,False
62,4,18,1,1,90,False
63,5,18,1,2,90,False
64,7,0,1,0,0,False
65,0,0,1,2,270,False
66,1,0,2,1,180,False
67,3,160,2,0,0,False
68,1,0,2,0,0,False
69,8,0,2,0,0,False
70,0,0,2,2,90,False
71,0,0,2,2,180,False
72,0,0,2,1,90,False
73,2,25,1,0,0,True
74,2,40,1,0,0,True
75,3,15,1,1,180,False
76,4,15,1,1,90,False
77,5,15,1,1,270,False
