key,0,1,2
#,Target,,ActionTimeline
int32,Row,byte,ActionTimeline
3538944,0,0,0
3538945,0,2,767
3538946,262461,2,767
3538947,262462,2,767
3538948,262472,2,767
3538949,262463,2,767
3538950,262471,2,767
3538951,262588,2,767
3538952,262654,2,767
3538953,262655,2,767
3538954,262656,2,767
3538955,262657,2,767
3538956,262658,2,767
3538957,262838,2,767
3538958,262852,2,767
3538959,262823,2,767
3538960,262830,2,767
3538961,262857,2,767
3538962,262849,2,767
3538963,262879,2,767
3538964,3604482,2,767
3538965,1769939,0,0
3538966,262949,0,4336
3538967,262948,0,4336
3538968,262950,0,4336
3538969,262938,0,4336
3538970,262939,0,4336
3538971,262933,0,4336
3538972,262934,0,4336
3538973,262935,0,4336
3538974,262936,0,4336
3538975,262937,0,4336
3538976,262940,0,4336
3538977,262941,0,4336
3538978,262942,0,4336
3538979,262943,0,4336
3538980,262944,0,4336
3538981,262945,0,4336
3538982,262946,0,4336
3538983,262947,0,4336
3538984,262952,2,767
3538985,262967,2,5625
3538986,262975,2,5625
3538987,262957,2,5625
3538988,262962,2,5625
3538989,262982,2,5625
3538990,262972,2,5625
3538991,262995,2,5625
3538992,262996,2,5625
3538993,263006,1,0
3538994,1770013,2,0
3538995,3604484,2,0
