key,0,1,2,3,4,5
#,FeatureID,Icon,Data,IsPurchasable,Hint,HintItem
int32,byte,Image,uint16,bit&01,Lobby,Item
0,0,0,0,False,0,0
1,1,131001,0,False,0,0
2,2,131002,0,False,0,0
3,3,131003,0,False,0,0
4,4,131004,0,False,0,0
5,5,131005,0,False,0,0
6,6,131006,0,False,0,0
7,7,131007,0,False,0,0
8,8,131008,0,False,0,0
9,9,131009,0,False,0,0
10,10,131010,0,False,0,0
11,11,131011,0,False,0,0
12,12,131012,0,False,0,0
13,13,131013,0,False,0,0
14,14,131014,0,False,0,0
15,51,131015,0,False,0,0
16,52,131016,0,False,0,0
17,53,131017,0,False,0,0
18,54,131018,0,False,0,0
19,101,131020,303,True,640,14970
20,104,131022,0,False,0,0
21,102,131021,0,False,0,0
22,105,131023,0,False,0,0
23,61,131019,228,True,641,0
24,106,131024,0,False,0,0
25,107,131025,0,False,0,0
26,108,131026,0,False,0,0
27,111,131028,0,False,0,0
28,112,131029,243,True,639,10084
29,109,131027,0,False,0,0
30,114,131030,0,False,0,0
31,116,131031,0,False,0,0
32,117,131032,0,False,0,0
33,120,131033,0,False,0,0
34,121,131034,0,False,0,0
35,125,131035,287,True,639,13704
36,129,131036,286,True,639,13705
37,122,131037,0,False,0,0
38,126,131038,0,False,0,0
39,127,131039,0,False,0,0
40,131,131040,0,False,0,0
41,132,131041,0,False,0,0
42,124,131042,0,False,0,0
43,135,131043,0,False,0,0
44,136,131044,0,False,0,0
45,137,131045,0,False,0,0
46,143,131046,321,True,639,15612
47,123,131047,0,False,0,0
48,141,131048,0,False,0,0
49,142,131049,0,False,0,0
50,145,131050,302,True,639,16703
51,146,131051,0,False,0,0
52,148,131052,0,False,0,0
53,147,131053,337,True,639,17471
54,150,131054,338,True,639,17472
55,140,131055,0,False,0,0
56,149,131056,0,False,0,0
57,138,131057,0,False,0,0
58,151,131058,0,False,0,0
59,152,131059,0,False,0,0
60,153,131060,0,False,0,0
61,154,131061,267,True,639,23369
62,155,131062,268,True,639,23370
63,113,131063,399,True,639,24232
64,156,131064,397,True,639,24233
65,157,131065,398,True,639,24234
66,158,131066,230,True,639,24801
67,160,131067,231,True,639,24802
68,161,131068,0,False,0,0
69,162,131069,413,True,639,27970
70,164,131070,79,True,639,28615
71,165,131071,72,True,639,30113
72,166,131072,280,True,639,31406
73,167,131073,281,True,639,31407
74,168,131074,66,True,639,32835
75,169,131075,67,True,639,32836
76,170,131076,419,True,639,33706
77,163,131077,420,True,639,33707
78,171,131078,421,True,639,33708
79,0,0,0,False,0,0
80,0,0,0,False,0,0
81,0,0,0,False,0,0
82,0,0,0,False,0,0
83,0,0,0,False,0,0
84,0,0,0,False,0,0
85,0,0,0,False,0,0
86,0,0,0,False,0,0
87,0,0,0,False,0,0
88,0,0,0,False,0,0
89,0,0,0,False,0,0
90,0,0,0,False,0,0
91,0,0,0,False,0,0
92,0,0,0,False,0,0
93,0,0,0,False,0,0
94,0,0,0,False,0,0
95,0,0,0,False,0,0
96,0,0,0,False,0,0
97,0,0,0,False,0,0
98,0,0,0,False,0,0
99,0,0,0,False,0,0
100,0,0,0,False,0,0
101,1,131201,0,False,0,0
102,2,131202,0,False,0,0
103,3,131203,0,False,0,0
104,4,131204,0,False,0,0
105,5,131205,0,False,0,0
106,6,131206,0,False,0,0
107,7,131207,0,False,0,0
108,8,131208,0,False,0,0
109,9,131209,0,False,0,0
110,10,131210,0,False,0,0
111,11,131211,0,False,0,0
112,12,131212,0,False,0,0
113,13,131213,0,False,0,0
114,14,131214,0,False,0,0
115,15,131215,0,False,0,0
