key,0,1,2,3,4,5,6,7
#,LogKind,Caster,Target,Category,DisplayOrder,Preset,Name,Example
int32,byte,uint16,uint16,byte,byte,byte,str,str
0,0,65535,65535,0,0,0,"None",""
1,10,65535,65535,1,1,1,"Say","Cloud Strife: Never mind..."
2,11,65535,65535,1,3,1,"Shout","Cloud Strife: Can someone give me some gil?"
3,12,65535,65535,1,4,1,"Tell",">> Cloud Strife: Nice shirt.
Tifa Lockhart >> Eyes up here, Cloud."
4,14,65535,65535,1,5,1,"Party","(Cloud Strife) Where is everybody?"
5,29,65535,65535,1,30,1,"Standard Emotes","Cloud Strife points at Bayohne."
6,28,65535,65535,1,31,1,"Custom Emotes","Cloud Strife wallows in self-pity..."
7,24,65535,65535,1,7,1,"Free Company","[FC]<Cloud Strife> Can I invite my friend, Zack?"
8,16,65535,65535,1,20,1,"Linkshell [1]","[1]<Cloud Strife> Do I have time to grab my gunblade?"
9,17,65535,65535,1,21,1,"Linkshell [2]","[2]<Cloud Strife> Do I have time to grab my gunblade?"
10,18,65535,65535,1,22,1,"Linkshell [3]","[3]<Cloud Strife> Do I have time to grab my gunblade?"
11,19,65535,65535,1,23,1,"Linkshell [4]","[4]<Cloud Strife> Do I have time to grab my gunblade?"
12,20,65535,65535,1,24,1,"Linkshell [5]","[5]<Cloud Strife> Do I have time to grab my gunblade?"
13,21,65535,65535,1,25,1,"Linkshell [6]","[6]<Cloud Strife> Do I have time to grab my gunblade?"
14,22,65535,65535,1,26,1,"Linkshell [7]","[7]<Cloud Strife> Do I have time to grab my gunblade?"
15,23,65535,65535,1,27,1,"Linkshell [8]","[8]<Cloud Strife> Do I have time to grab my gunblade?"
16,30,65535,65535,1,2,1,"Yell","Cloud Strife: Aeriiiiiith!"
17,15,65535,65535,1,6,1,"Alliance","((Cloud Strife)) All right, everyone, let's mosey."
18,27,65535,65535,1,28,1,"Novice Network","[NOVICE]<Gui(78)/>Cloud Strife: Follow me."
19,36,65535,65535,1,8,1,"PvP Team","[PvP]<Cloud Strife> There's no “I” in team!"
20,37,65535,65535,1,10,1,"Cross-world Linkshell [1]","[CWLS1]<Cloud Strife> You guys seen Hojo anywhere?"
21,57,65535,65535,2,1,1,"System Messages","You invite Cloud Strife to a party."
22,0,0,0,0,0,0,"",""
23,59,65535,65535,2,4,1,"Gathering System Messages","There are no mineral deposits or rocky outcrops in this area."
24,60,65535,65535,2,5,1,"Error Messages","Message to Cloud Strife could not be sent."
25,56,65535,65535,2,6,1,"Echo","Echo"
26,61,65535,65535,2,16,4,"NPC Dialogue","Baderon: Now off with ye. I got casks to tap."
27,62,65535,65535,2,20,1,"Loot Notices","You obtain <UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>Excalipoor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
28,64,258,65535,2,25,1,"Own Progression Messages","You attain level 51!"
29,64,2289,65535,2,27,1,"Others' Progression Messages","Cloud Strife attains level 2!"
30,65,2,65535,2,30,1,"Own Loot Messages","You roll on Need. 50!"
31,65,65532,65535,2,31,1,"Others' Loot Messages","Cloud Strife rolls on Need. 1!"
32,66,2,65535,2,35,1,"Own Synthesis Messages","You synthesize a <UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>suit of diamond armor<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
33,66,28,65535,2,36,1,"Others' Synthesis Messages","Cloud Strife synthesizes a <UIForeground>F2023B</UIForeground><UIGlow>F2023C</UIGlow>boiled egg<UIGlow>01</UIGlow><UIForeground>01</UIForeground>."
34,79,65535,65535,2,49,1,"Message Book Alert","A new entry has been added to the free company estate message book."
35,67,3,65535,2,40,1,"Own Gathering Messages","You begin quarrying."
36,67,252,65535,2,41,0,"Others' Fishing Messages","Cloud Strife lands a <UIForeground>F20225</UIForeground><UIGlow>F20226</UIGlow>Nibelheim bass<UIGlow>01</UIGlow><UIForeground>01</UIForeground> measuring 7 ilms!"
37,58,1807,65535,2,2,2,"Own Battle System Messages","You defeat the Shadow Lord."
38,58,2193,65535,2,3,0,"Others' Battle System Messages","Cloud Strife defeats the little ladybug."
39,68,65535,65535,2,17,1,"NPC Dialogue (Announcements)","Bremondt: Come one, come all!"
40,69,65535,65535,2,11,1,"Free Company Announcements","You adjust company hierarchy."
41,70,65535,65535,2,13,1,"Free Company Member Login Notifications","Cloud Strife has logged in."
42,64,1548,65535,2,26,1,"Party Members' Progression Messages","Cloud Strife attains level 2!"
43,71,65535,65535,2,15,1,"Retainer Sale Notifications","The ribbon you put up for sale in Ul'dah has sold for 1 gil (after fees)."
44,72,65535,65535,2,45,1,"Periodic Recruitment Notifications","Of the 12 parties currently recruiting, 3 match your search conditions."
45,73,65535,65535,2,46,1,"Sign Messages for PC Targets","You mark Cloud Strife as “Target to Ignore 1.”"
46,74,65535,65535,2,47,1,"Random Number Messages","Random! You roll a <Gui(73)/>998."
47,75,65535,65535,2,10,1,"Novice Network Notifications","Novice - You've joined the Novice Network.
There are currently 10 <Gui(78)/>mentors and 30 <Gui(77)/>new adventurers participating."
48,76,65535,65535,2,48,1,"Current Orchestrion Track Messages","<Emphasis>Under the Weight</Emphasis> is now playing."
49,77,65535,65535,2,12,1,"PvP Team Announcements","Tifa Lockhart has joined the team."
50,78,65535,65535,2,14,1,"PvP Team Member Login Notifications","Tifa Lockhart has logged in."
51,41,2,65535,4,1,2,"Damage dealt by you.","You hit the Shadow Lord for 9999 damage."
52,42,2,65535,4,2,2,"Failed attacks by you.","You miss the Shadow Lord."
53,43,2,65535,4,3,2,"Actions initiated by you.","You begin casting Flare.
You cancel Flare."
54,44,2,65535,4,4,2,"Items used by you.","You ready a tuft of phoenix down.
You cancel use of the tuft of phoenix down."
55,45,2,65535,4,5,2,"Effects of healing spells cast by you.","  Cloud Strife recovers 7 HP."
56,46,2,65535,4,6,2,"Beneficial effects granted by you.","  Cloud Strife gains the effect of Protect."
57,47,2,65535,4,7,2,"Detrimental effects inflicted by you.","  The Shadow Lord suffers the effect of Rasp."
58,41,65535,2,4,8,2,"Damage you are dealt.","The Shadow Lord hits you for 9999 damage."
59,42,65535,2,4,9,2,"Failed attacks on you.","The Shadow Lord misses you."
60,43,65535,2,4,10,2,"Actions used on you.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
61,44,65535,2,4,11,2,"Items used on you.","Cloud Strife readies a tuft of phoenix down.
Cloud Strife cancels the use of the tuft of phoenix down."
62,45,65535,2,4,12,2,"Effects of healing spells cast on you.","  You recover 411 HP."
63,46,65535,2,4,13,2,"Beneficial effects granted to you.","  You gain the effect of Stoneskin."
64,47,65535,2,4,14,2,"Detrimental effects inflicted on you.","  You suffer the effect of Bio."
65,48,65535,2,4,15,2,"Beneficial effects on you ending.","You lose the effect of Stoneskin."
66,49,65535,2,4,16,2,"Detrimental effects on you ending.","You recover from the effect of Bio."
67,55,65535,65535,2,50,1,"Alarm Notifications","<Gui(104)/> Alarm: 0 minutes until 12:00 p.m. "
68,0,0,0,0,0,0,"",""
69,0,0,0,0,0,0,"",""
70,0,0,0,0,0,0,"",""
71,41,4,65535,5,1,2,"Damage dealt by party members.","Cloud Strife hits the little ladybug for 2 damage."
72,42,4,65535,5,2,2,"Failed attacks by party members.","Cloud Strife misses the little ladybug."
73,43,4,65535,5,3,2,"Actions initiated by party members.","Cloud Strife begins casting Stone.
Cloud Strife cancels Stone."
74,44,4,65535,5,4,2,"Items used by party members.","Cloud Strife readies a tuft of phoenix down.
Cloud Strife cancels the use of the tuft of phoenix down."
75,45,4,65535,5,5,2,"Effects of healing spells cast by party members.","  Cloud Strife recovers 7 HP."
76,46,4,65535,5,6,2,"Beneficial effects granted by party members.","  Cloud Strife gains the effect of Protect."
77,47,4,65535,5,7,2,"Detrimental effects inflicted by party members.","  The Shadow Lord suffers the effect of Rasp."
78,41,65535,4,5,8,2,"Damage party members are dealt.","The Shadow Lord hits Cloud Strife for 9999 damage."
79,42,65535,4,5,9,2,"Failed attacks on party members.","The Shadow Lord misses Cloud Strife."
80,43,65535,4,5,10,2,"Actions used on party members.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
81,44,65535,4,5,11,2,"Items used on party members.","Cloud Strife readies a tuft of phoenix down.
Cloud Strife cancels the use of the tuft of phoenix down."
82,45,65535,4,5,12,2,"Effects of healing spells cast on party members.","  Cloud Strife recovers 7 HP."
83,46,65535,4,5,13,2,"Beneficial effects granted to party members.","  Cloud Strife gains the effect of Shock Spikes."
84,47,65535,4,5,14,2,"Detrimental effects inflicted on party members.","  Cloud Strife suffers the effect of Amnesia."
85,48,65535,4,5,15,2,"Beneficial effects on party members ending.","Cloud Strife loses the effect of Shock Spikes."
86,49,65535,4,5,16,2,"Detrimental effects on party members ending.","Cloud Strife recovers from the effect of Amnesia."
87,0,0,0,0,0,0,"",""
88,0,0,0,0,0,0,"",""
89,0,0,0,0,0,0,"",""
90,0,0,0,0,0,0,"",""
91,41,16,65535,7,1,0,"Damage dealt by others.","Cloud Strife hits the little ladybug for 2 damage."
92,42,16,65535,7,2,0,"Failed attacks by others.","Cloud Strife misses the little ladybug."
93,43,16,65535,7,3,0,"Actions initiated by others.","Cloud Strife begins casting Stone.
Cloud Strife cancels Stone."
94,44,16,65535,7,4,0,"Items used by others.","Cloud Strife readies a tuft of phoenix down.
Cloud Strife cancels the use of the tuft of phoenix down."
95,45,16,65535,7,5,0,"Effects of healing spells cast by others.","  Cloud Strife recovers 7 HP."
96,46,16,65535,7,6,0,"Beneficial effects granted by others.","  Cloud Strife gains the effect of Protect."
97,47,16,65535,7,7,0,"Detrimental effects inflicted by others.","  The Shadow Lord suffers the effect of Rasp."
98,41,65535,16,7,8,0,"Damage others are dealt.","The Shadow Lord hits Cloud Strife for 9999 damage."
99,42,65535,16,7,9,0,"Failed attacks on others.","The Shadow Lord misses Cloud Strife."
100,43,65535,16,7,10,0,"Actions used on others.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
101,44,65535,16,7,11,0,"Items used on others.","Cloud Strife readies a tuft of phoenix down.
Cloud Strife cancels the use of the tuft of phoenix down."
102,45,65535,16,7,12,0,"Effects of healing spells cast on others.","  Cloud Strife recovers 7 HP."
103,46,65535,16,7,13,0,"Beneficial effects granted to others.","  Cloud Strife gains the effect of Shock Spikes."
104,47,65535,16,7,14,0,"Detrimental effects inflicted on others.","  Cloud Strife suffers the effect of Amnesia."
105,48,65535,16,7,15,0,"Beneficial effects on others ending.","Cloud Strife loses the effect of Shock Spikes."
106,49,65535,16,7,16,0,"Detrimental effects on others ending.","Cloud Strife recovers from the effect of Amnesia."
107,0,0,0,0,0,0,"",""
108,0,0,0,0,0,0,"",""
109,0,0,0,0,0,0,"",""
110,0,0,0,0,0,0,"",""
111,41,32,65535,8,1,2,"Damage dealt by engaged enemies.","The Shadow Lord hits you for 9999 damage."
112,42,32,65535,8,2,2,"Failed attacks by engaged enemies.","The Shadow Lord misses you."
113,43,32,65535,8,3,2,"Actions initiated by engaged enemies.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
114,44,32,65535,8,4,2,"Items used by engaged enemies.","The Shadow Lord readies a mega-elixir.
The Shadow Lord cancels the use of the mega-elixir."
115,45,32,65535,8,5,2,"Effects of healing spells cast by engaged enemies.","  The Shadow Lord recovers 9999 HP."
116,46,32,65535,8,6,2,"Beneficial effects granted by engaged enemies.","  The Shadow Lord gains the effect of Protect VII."
117,47,32,65535,8,7,2,"Detrimental effects inflicted by engaged enemies.","  You suffer the effect of Amnesia."
118,41,65535,32,8,8,2,"Damage engaged enemies are dealt.","You hit the Shadow Lord for 2 damage."
119,42,65535,32,8,9,2,"Failed attacks on engaged enemies.","You miss the Shadow Lord."
120,43,65535,32,8,10,2,"Actions used on engaged enemies.","You begin casting Stone.
You cancel Stone."
121,44,65535,32,8,11,2,"Items used on engaged enemies.","You ready a tuft of phoenix down.
You cancel the use of the tuft of phoenix down."
122,45,65535,32,8,12,2,"Effects of healing spells cast on engaged enemies.","  The Shadow Lord recovers 9999 HP."
123,46,65535,32,8,13,2,"Beneficial effects granted to engaged enemies.","  The Shadow Lord gains the effect of Protect VII."
124,47,65535,32,8,14,2,"Detrimental effects inflicted on engaged enemies.","  The Shadow Lord suffers the effect of Rasp."
125,48,65535,32,8,15,2,"Beneficial effects on engaged enemies ending.","The Shadow Lord loses the effect of Protect VII."
126,49,65535,32,8,16,2,"Detrimental effects on engaged enemies ending.","The Shadow Lord recovers from the effect of Rasp."
127,0,0,0,0,0,0,"",""
128,0,0,0,0,0,0,"",""
129,0,0,0,0,0,0,"",""
130,0,0,0,0,0,0,"",""
131,41,64,65535,9,1,0,"Damage dealt by unengaged enemies.","The Shadow Lord hits Tifa Lockhart for 9999 damage."
132,42,64,65535,9,2,0,"Failed attacks by unengaged enemies.","The Shadow Lord misses Tifa Lockhart."
133,43,64,65535,9,3,0,"Actions initiated by unengaged enemies.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
134,44,64,65535,9,4,0,"Items used by unengaged enemies.","The Shadow Lord readies a mega-elixir.
The Shadow Lord cancels the use of the mega-elixir."
135,45,64,65535,9,5,0,"Effects of healing spells cast by unengaged enemies.","  The Shadow Lord recovers 9999 HP."
136,46,64,65535,9,6,0,"Beneficial effects granted by unengaged enemies.","  The Shadow Lord gains the effect of Protect VII."
137,47,64,65535,9,7,0,"Detrimental effects inflicted by unengaged enemies.","  Tifa Lockhart suffers the effect of Amnesia."
138,41,65535,64,9,8,0,"Damage unengaged enemies are dealt.","Tifa Lockhart hits the Shadow Lord for 2 damage."
139,42,65535,64,9,9,0,"Failed attacks on unengaged enemies.","Tifa Lockhart misses the Shadow Lord."
140,43,65535,64,9,10,0,"Actions used on unengaged enemies.","Tifa Lockhart begins casting Stone.
Tifa Lockhart cancels Stone."
141,44,65535,64,9,11,0,"Items used on unengaged enemies.","Tifa Lockhart readies a tuft of phoenix down.
Tifa Lockhart cancels the use of the tuft of phoenix down."
142,45,65535,64,9,12,0,"Effects of healing spells cast on unengaged enemies.","  The Shadow Lord recovers 9999 HP."
143,46,65535,64,9,13,0,"Beneficial effects granted to unengaged enemies.","  The Shadow Lord gains the effect of Protect VII."
144,47,65535,64,9,14,0,"Detrimental effects inflicted on unengaged enemies.","  The Shadow Lord suffers the effect of Rasp."
145,48,65535,64,9,15,0,"Beneficial effects on unengaged enemies ending.","The Shadow Lord loses the effect of Protect VII."
146,49,65535,64,9,16,0,"Detrimental effects on unengaged enemies ending.","The Shadow Lord recovers from the effect of Rasp."
147,0,0,0,0,0,0,"",""
148,0,0,0,0,0,0,"",""
149,0,0,0,0,0,0,"",""
150,0,0,0,0,0,0,"",""
151,41,8,65535,6,1,0,"Damage dealt by alliance members.","Ramza Beoulve hits the little ladybug for 2 damage."
152,42,8,65535,6,2,0,"Failed attacks by alliance members.","Ramza Beoulve misses the little ladybug."
153,43,8,65535,6,3,0,"Actions initiated by alliance members.","Ramza Beoulve begins casting Stone.
Ramza Beoulve cancels Stone."
154,44,8,65535,6,4,0,"Items used by alliance members.","Ramza Beoulve readies a tuft of phoenix down.
Ramza Beoulve cancels the use of the tuft of phoenix down."
155,45,8,65535,6,5,0,"Effects of healing spells cast by alliance members.","  Ramza Beoulve recovers 7 HP."
156,46,8,65535,6,6,0,"Beneficial effects granted by alliance members.","  Ramza Beoulve gains the effect of Protect."
157,47,8,65535,6,7,0,"Detrimental effects inflicted by alliance members.","  The Shadow Lord suffers the effect of Rasp."
158,41,65535,8,6,8,0,"Damage alliance members are dealt.","The Shadow Lord hits Ramza Beoulve for 9999 damage."
159,42,65535,8,6,9,0,"Failed attacks on alliance members.","The Shadow Lord misses Ramza Beoulve."
160,43,65535,8,6,10,0,"Actions used on alliance members.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
161,44,65535,8,6,11,0,"Items used on alliance members.","Ramza Beoulve readies a tuft of phoenix down.
Ramza Beoulve cancels the use of the tuft of phoenix down."
162,45,65535,8,6,12,0,"Effects of healing spells cast on alliance members.","  Ramza Beoulve recovers 7 HP."
163,46,65535,8,6,13,0,"Beneficial effects granted to alliance members.","  Ramza Beoulve gains the effect of Shock Spikes."
164,47,65535,8,6,14,0,"Detrimental effects inflicted on alliance members.","  Ramza Beoulve suffers the effect of Amnesia."
165,48,65535,8,6,15,0,"Beneficial effects on alliance members ending.","Ramza Beoulve loses the effect of Shock Spikes."
166,49,65535,8,6,16,0,"Detrimental effects on alliance members ending.","Ramza Beoulve recovers from the effect of Amnesia."
167,0,0,0,0,0,0,"",""
168,0,0,0,0,0,0,"",""
169,0,0,0,0,0,0,"",""
170,0,0,0,0,0,0,"",""
171,41,128,65535,10,1,2,"Damage dealt by friendly NPCs.","Agrias Oaks hits the little ladybug for 2 damage."
172,42,128,65535,10,2,2,"Failed attacks by friendly NPCs.","Agrias Oaks misses the little ladybug."
173,43,128,65535,10,3,2,"Actions initiated by friendly NPCs.","Agrias Oaks begins casting Stone.
Agrias Oaks cancels Stone."
174,44,128,65535,10,4,2,"Items used by friendly NPCs.","Agrias Oaks readies a tuft of phoenix down.
Agrias Oaks cancels the use of the tuft of phoenix down."
175,45,128,65535,10,5,2,"Effects of healing spells cast by friendly NPCs.","  Agrias Oaks recovers 7 HP."
176,46,128,65535,10,6,2,"Beneficial effects granted by friendly NPCs.","  Agrias Oaks gains the effect of Protect."
177,47,128,65535,10,7,2,"Detrimental effects inflicted by friendly NPCs.","  The Shadow Lord suffers the effect of Rasp."
178,41,65535,128,10,8,2,"Damage friendly NPCs are dealt.","The Shadow Lord hits Agrias Oaks for 9999 damage."
179,42,65535,128,10,9,2,"Failed attacks on friendly NPCs.","The Shadow Lord misses Agrias Oaks."
180,43,65535,128,10,10,2,"Actions used on friendly NPCs.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
181,44,65535,128,10,11,2,"Items used on friendly NPCs.","Agrias Oaks readies a tuft of phoenix down.
Agrias Oaks cancels the use of the tuft of phoenix down."
182,45,65535,128,10,12,2,"Effects of healing spells cast on friendly NPCs.","  Agrias Oaks recovers 7 HP."
183,46,65535,128,10,13,2,"Beneficial effects granted to friendly NPCs.","  Agrias Oaks gains the effect of Shock Spikes."
184,47,65535,128,10,14,2,"Detrimental effects inflicted on friendly NPCs.","  Agrias Oaks suffers the effect of Amnesia."
185,48,65535,128,10,15,2,"Beneficial effects on friendly NPCs ending.","Agrias Oaks loses the effect of Shock Spikes."
186,49,65535,128,10,16,2,"Detrimental effects on friendly NPCs ending.","Agrias Oaks recovers from the effect of Amnesia."
187,0,0,0,0,0,0,"",""
188,0,0,0,0,0,0,"",""
189,0,0,0,0,0,0,"",""
190,0,0,0,0,0,0,"",""
191,41,256,65535,11,1,2,"Damage dealt by your pets and companions.","Boco hits the little ladybug for 2 damage."
192,42,256,65535,11,2,2,"Failed attacks by your pets and companions.","Boco misses the little ladybug."
193,43,256,65535,11,3,2,"Actions initiated by your pets and companions.","Boco begins casting Stone.
Boco cancels Stone."
194,44,256,65535,11,4,2,"Items used by your pets and companions.","Boco readies a tuft of phoenix down.
Boco cancels the use of the tuft of phoenix down."
195,45,256,65535,11,5,2,"Effects of healing spells cast by your pets and companions.","  Boco recovers 7 HP."
196,46,256,65535,11,6,2,"Beneficial effects granted by your pets and companions.","  Boco gains the effect of Protect."
197,47,256,65535,11,7,2,"Detrimental effects inflicted by your pets and companions.","  The Shadow Lord suffers the effect of Rasp."
198,41,65535,256,11,8,2,"Damage your pets and companions are dealt.","The Shadow Lord hits Boco for 9999 damage."
199,42,65535,256,11,9,2,"Failed attacks on your pets and companions.","The Shadow Lord misses Boco."
200,43,65535,256,11,10,2,"Actions used on your pets and companions.","The Shadow Lord begins casting Meteor.
The Shadow Lord cancels Meteor."
201,44,65535,256,11,11,2,"Items used on your pets and companions.","Boco readies a tuft of phoenix down.
Boco cancels the use of the tuft of phoenix down."
202,45,65535,256,11,12,2,"Effects of healing spells cast on your pets and companions.","  Boco recovers 7 HP."
203,46,65535,256,11,13,2,"Beneficial effects granted to your pets and companions.","  Boco gains the effect of Shock Spikes."
204,47,65535,256,11,14,2,"Detrimental effects inflicted on your pets and companions.","  Boco suffers the effect of Amnesia."
205,48,65535,256,11,15,2,"Beneficial effects on your pets and companions ending.","Boco loses the effect of Shock Spikes."
206,49,65535,256,11,16,2,"Detrimental effects on your pets and companions ending.","Boco recovers from the effect of Amnesia."
207,0,0,0,0,0,0,"",""
208,0,0,0,0,0,0,"",""
209,0,0,0,0,0,0,"",""
210,0,0,0,0,0,0,"",""
211,41,512,65535,12,1,2,"Damage dealt by party members' pets and companions.","Boco hits the little ladybug for 2 damage."
212,42,512,65535,12,2,2,"Failed attacks by party members' pets and companions.","Boco misses the little ladybug."
213,43,512,65535,12,3,2,"Actions initiated by party members' pets and companions.","Boco begins casting Stone.
Boco cancels Stone."
214,44,512,65535,12,4,2,"Items used by party members' pets and companions.","Boco readies a tuft of phoenix down.
Boco cancels the use of the tuft of phoenix down."
