key,0,1,2,3,4,5,6
#,,,,,,,
int32,int32,int32,int32,int32,int32,int32,str
1000000,0,0,0,0,0,0,""
1000001,14854,14855,14856,0,0,0,"Far Eastern Garb for Men"
1000002,14857,14858,14859,0,0,0,"Far Eastern Garb for Women"
1000003,15639,15640,15641,0,0,0,"Far Eastern Patriarch's Attire"
1000004,15642,15643,15644,0,0,0,"Far Eastern Matriarch's Attire"
1000005,17710,17711,17712,0,0,0,"Armoury of the Heavens' Ward: Lancer's Arms"
1000006,17707,17708,17709,0,0,0,"Armoury of the Heavens' Ward: Marauder's Arms"
1000007,17704,17705,17706,0,0,0,"Armoury of the Heavens' Ward: Gladiator's Arms"
1000008,17713,17714,0,0,0,0,"Armoury of the Heavens' Ward: Conjurer's Arms"
1000009,15480,15481,0,0,0,0,"Fuga Attire"
1000010,15482,15483,15484,15485,15486,0,"Far Eastern Noble's Attire"
1000011,16588,16589,16590,16591,0,0,"Far Eastern Gentleman's Attire"
1000012,16592,16593,16594,16595,0,0,"Far Eastern Beauty's Attire"
1000013,21027,21029,21031,0,0,0,"Emerald Carbuncle Attire"
1000014,21028,21030,21032,0,0,0,"Topaz Carbuncle Attire"
1000015,20479,20480,20481,20482,20483,0,"Nezha Lord's Attire"
1000016,20484,20485,20486,20487,20488,0,"Nezha Lady's Attire"
1000017,16578,16579,16580,16581,16582,0,"Angelic Attire"
1000018,16583,16584,16585,16586,16587,0,"Demonic Attire"
1000019,22367,22368,22369,22370,22371,0,"Faerie Tale Prince's Attire"
1000020,22372,22373,22374,22375,22376,0,"Faerie Tale Princess's Attire"
1000021,23003,23004,23005,23006,23007,0,"Mun'gaek Attire"
1000022,23008,23009,23010,23011,23012,0,"Eastern Socialite's Attire"
1000023,24602,24603,24604,0,0,0,"Far Eastern Schoolgirl's Uniform"
1000024,24599,24600,24601,0,0,0,"Far Eastern Schoolboy's Uniform"
1000025,24148,24149,24150,24151,24152,0,"Far Eastern Officer's Uniform"
1000026,24153,24154,24155,24156,24157,0,"Far Eastern Maiden's Attire"
1000027,30058,30059,30060,30061,0,0,"Mheg Deaca Attire"
1000028,30274,30275,30276,0,0,0,"Ruby Carbuncle Attire"
1000029,28595,28596,28597,28598,28599,0,"Peacock Attire"
1000030,31408,31409,31410,31411,31412,0,"Bergsteiger's Attire"
1000031,31413,31414,31415,31416,31417,0,"Dirndl's Attire"
1000032,32806,32807,32808,0,0,0,"Collegiate Attire (Slacks)"
1000033,32809,32810,32811,0,0,0,"Collegiate Attire (Skirt)"
1000034,28600,28601,28602,28603,28604,0,"Eastern Lord Errant's Attire"
1000035,28605,28606,28607,28608,28609,0,"Eastern Lady Errant's Attire"
1000036,33663,33664,33665,33666,0,0,"Resshi Attire"
1000037,13321,0,0,0,0,0,"Minfilia's Attire"
1000038,13324,13325,0,0,0,0,"Yda's Attire"
1000039,13696,13326,13697,13698,13699,0,"Papalymo's Attire"
1000040,13323,13693,13694,13695,0,0,"Thancred's Attire"
1000041,13327,13700,13701,13702,0,0,"Urianger's Attire"
1000042,13322,13691,13692,0,0,0,"Y'shtola's Attire"
1000043,14861,14862,0,0,0,0,"Cid's Attire"
1000044,14863,14864,14865,14866,14867,0,"Garlond Ironworks Attire"
1000045,15942,15943,15944,0,0,0,"Y'shtola's Modish Attire"
1000046,15938,15939,15940,15941,0,0,"Thancred's Modish Attire"
1000047,17596,17597,17598,17599,0,0,"Ward Knight's Attire"
1000048,17600,17601,17602,17603,0,0,"Ward Mage's Attire"
1000049,17473,17474,0,0,0,0,"Aymeric's Attire"
1000050,20633,20634,20635,20636,0,0,"Blackbosom Attire"
1000051,21302,21303,21304,21305,21306,0,"Scion Liberator's Attire"
1000052,22452,22453,22454,22455,22456,0,"Distressed Manderville Attire"
1000053,23013,23014,23015,23016,0,0,"Lord Hien's Attire"
1000054,24158,24159,24160,24161,24162,0,"Gosetsu's Attire"
1000055,24999,25000,0,0,0,0,"Minfilia's Modish Attire"
1000056,27933,27934,27935,0,0,0,"Krile's Attire"
1000057,28553,28554,28555,0,0,0,"Alma's Attire"
1000058,30062,30063,30064,30065,0,0,"Brave New Y'shtola Attire"
1000059,33751,33752,33753,0,0,0,"Oracle's Attire"
1000060,36336,36338,0,0,0,0,"Omega-M Attire"
1000061,36337,36339,0,0,0,0,"Omega-F Attire"
1000062,6041,6042,6043,6044,0,0,"Lightning's Attire"
1000063,6045,6046,6047,6048,0,0,"Snow's Attire"
1000064,6971,6972,6974,6975,6977,0,"Valentione Apron Attire"
1000065,6971,6973,6974,6976,6977,0,"Valentione Apron Dress Attire"
1000066,28558,28559,28560,28561,28562,0,"Men's Valentione Rose Attire"
1000067,28563,28564,28565,28566,28567,0,"Men's Valentione Forget-me-not Attire"
1000068,28568,28569,28570,28571,28572,0,"Men's Valentione Acacia Attire"
1000069,28573,28574,28575,28576,28577,0,"Women's Valentione Rose Attire"
1000070,28578,28579,28580,28581,28582,0,"Women's Valentione Forget-me-not Attire"
1000071,28583,28584,28585,28586,28587,0,"Women's Valentione Acacia Attire"
1000072,13300,13724,0,0,0,0,"Lord's Suikan Set"
1000073,13639,13725,0,0,0,0,"Lady's Suikan Set"
1000074,17476,17477,17478,17479,17480,0,"Songbird Attire"
1000075,17481,17482,17483,17484,17485,0,"Royal Seneschal Attire"
