key,0,1,2
#,,Image,
int32,int16,int32,int16
0,0,0,-1
1,7,120501,-1
2,1,120022,-1
3,1,120339,-1
4,1,120346,-1
5,8,120801,-1
6,8,120802,-1
7,8,120803,-1
8,8,120804,-1
9,8,120805,-1
10,5,127000,-1
11,1,120340,-1
12,5,127010,-1
13,5,127020,-1
14,1,120343,-1
15,1,120347,-1
16,5,127030,-1
17,1,120341,-1
18,1,121103,-1
19,1,120023,-1
20,5,127040,-1
21,5,127040,-1
22,1,120908,-1
23,9,0,-1
24,10,0,-1
25,11,0,-1
26,1,120373,-1
27,4,120518,30
28,12,1,-1
29,12,2,-1
30,12,3,-1
31,1,120141,-1
32,1,120392,-1
33,1,120393,-1
34,4,120520,30
35,12,4,-1
36,12,5,-1
37,12,6,-1
38,12,7,-1
39,12,8,-1
40,12,9,-1
41,12,10,-1
42,12,11,-1
43,12,12,-1
44,12,13,-1
45,12,14,-1
46,12,15,-1
47,12,16,-1
48,12,17,-1
49,12,18,-1
50,12,19,-1
51,12,20,-1
52,12,21,-1
53,12,22,-1
54,12,23,-1
55,12,24,-1
56,14,0,-1
57,1,120406,-1
58,1,120394,-1
59,1,120395,-1
60,8,120806,-1
61,16,124808,-1
62,1,120439,-1
63,1,120440,-1
64,5,127050,-1
65,1,120396,-1
66,1,120397,-1
67,1,120448,-1
68,4,120522,30
69,1,120464,-1
70,12,25,-1
71,12,26,-1
72,12,27,-1
73,12,28,-1
74,12,29,-1
75,12,30,-1
76,12,31,-1
77,12,32,-1
78,12,33,-1
79,1,120475,-1
80,1,120476,-1
81,4,120524,30
82,12,34,-1
83,12,35,-1
84,1,120620,-1
85,1,120621,-1
86,8,120807,-1
87,8,120808,-1
88,8,120803,-1
89,8,120804,-1
90,1,120628,-1
91,1,120629,-1
92,1,120643,-1
93,1,120644,-1
94,1,120645,-1
95,21,121223,-1
96,21,121223,-1
97,21,121223,-1
98,21,121223,-1
