key,0,1,2,3
#,Item{Unprimed},Item{Primed},Grade,HoursRequired
int32,Item,Item,byte,byte
0,0,0,0,72
1,8844,8860,1,20
2,8845,8861,1,20
3,8846,8862,1,20
4,8847,8863,1,20
5,8848,8864,1,20
6,8849,8865,1,20
7,8850,8866,1,20
8,8851,8867,1,20
9,8852,8868,1,20
10,8853,8869,1,20
11,8854,8870,1,20
12,8855,8871,1,20
13,8856,8872,1,20
14,8857,8873,1,20
15,8858,8874,1,20
16,8859,8875,1,20
17,9653,9685,2,45
18,9654,9686,2,45
19,9655,9687,2,45
20,9656,9688,2,45
21,9657,9689,2,45
22,9658,9690,2,45
23,9659,9691,2,45
24,9660,9692,2,45
25,9661,9693,2,45
26,9662,9694,2,45
27,9663,9695,2,45
28,9664,9696,2,45
29,9665,9697,2,45
30,9666,9698,2,45
31,9667,9699,2,45
32,9668,9700,2,45
33,9669,9701,3,70
34,9670,9702,3,70
35,9671,9703,3,70
36,9672,9704,3,70
37,9673,9705,3,70
38,9674,9706,3,70
39,9675,9707,3,70
40,9676,9708,3,70
41,9677,9709,3,70
42,9678,9710,3,70
43,9679,9711,3,70
44,9680,9712,3,70
45,9681,9713,3,70
46,9682,9714,3,70
47,9683,9715,3,70
48,9684,9716,3,70
49,12214,12217,1,20
50,12215,12218,2,45
51,12216,12219,3,70
