key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
#,,,,,OutputType,,BalloonTime,IsBalloonSlow,BattleTalkTime,,,Text,,,
int32,uint32,bit&01,bit&02,bit&04,byte,byte,uint32,single,single,bit&08,bit&10,byte,byte,str,uint16
0,0,False,False,False,1,0,0,0,1,False,False,1,25,"0",0
1,0,False,False,False,3,0,0,0,1,False,False,1,25,"0",0
2,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
3,0,False,False,False,3,0,0,0,5,False,False,1,25,"Hush! The anoles draw near!",0
4,0,False,False,False,3,0,0,0,5,False,False,1,25,"Allow not a single imp to escape!",0
5,0,False,False,False,3,0,0,0,5,False,False,1,25,"There are too many of them!",0
6,0,False,False,False,3,0,0,0,5,False,False,1,25,"The gnats! They're everywhere!",0
7,0,False,False,False,3,0,0,0,5,False,False,1,25,"Hostile sylphs approach! Draw your weapons!",0
8,0,False,False,False,3,0,0,0,5,False,False,1,25,"Whence did these stags come!?",0
9,0,False,False,False,3,0,0,0,5,False,False,1,25,"We must keep the roads safe!",0
10,0,False,False,False,3,0,0,0,5,False,False,1,25,"These knaves must be taught a lesson!",0
11,0,False,False,False,3,0,0,0,5,False,False,1,25,"It is the beans they are after!",0
12,0,False,False,False,3,0,0,0,5,False,False,1,25,"The Ixal! Someone save us!",0
13,0,False,False,False,3,0,0,0,5,False,False,1,25,"What are ziz doing this far east!?",0
14,0,False,False,False,3,0,0,0,5,False,False,1,25,"The bud! We must protect the bud!",0
15,0,False,False,False,3,0,0,0,5,False,False,1,25,"Take care. Something has the opo-opos in a frenzy.",0
16,0,False,False,False,3,0,0,0,5,False,False,1,25,"Seven hells! It's time for a change in plans.",0
17,0,False,False,False,3,0,0,0,5,False,False,1,25,"Kill them all, my pet!",0
18,0,False,False,False,3,0,0,0,5,False,False,1,25,"Would someone be so kind as to assist us?",0
19,0,False,False,False,3,0,0,0,5,False,False,1,25,"My wares! Those damned goblins have made off with my wares!",0
20,0,False,False,False,3,0,0,0,5,False,False,1,25,"Would ye look at all them golems!",0
21,0,False,False,False,3,0,0,0,5,False,False,1,25,"Not <Emphasis>more</Emphasis> imps! They'll have all our honey!",0
