key,0,1,2,3,4
#,Background,Frame,Decoration,SortKey,Name
int32,BannerBg,BannerFrame,BannerDecoration,uint16,str
0,0,0,0,0,"Custom"
1,1,1,1,1,"Basic"
2,2,3,1,2,"Modern"
3,10,10,1,3,"Classical"
4,7,10,1,4,"Illuminated"
5,3,11,8,5,"Decorated"
6,8,1,1,6,"Aetherial"
7,7,7,1,7,"Journal"
8,4,9,5,8,"Tank"
9,6,9,7,9,"Healer"
10,5,9,6,10,"DPS"
11,52,12,12,2000,"Paladin (Simple)"
12,53,13,13,2001,"Warrior (Simple)"
13,54,14,14,2002,"Dark Knight (Simple)"
14,55,15,15,2003,"Gunbreaker (Simple)"
15,56,16,16,2004,"White Mage (Simple)"
16,57,17,17,2005,"Scholar (Simple)"
17,58,18,18,2006,"Astrologian (Simple)"
18,59,19,19,2007,"Sage (Simple)"
19,60,20,20,2008,"Monk (Simple)"
20,61,21,21,2009,"Dragoon (Simple)"
21,62,22,22,2010,"Ninja (Simple)"
22,63,23,23,2011,"Samurai (Simple)"
23,64,24,24,2012,"Reaper (Simple)"
24,65,25,25,2013,"Bard (Simple)"
25,66,26,26,2014,"Machinist (Simple)"
26,67,27,27,2015,"Dancer (Simple)"
27,68,28,28,2016,"Black Mage (Simple)"
28,69,29,29,2017,"Summoner (Simple)"
29,70,30,30,2018,"Red Mage (Simple)"
30,11,12,12,2050,"Paladin (Ornate)"
31,12,13,13,2051,"Warrior (Ornate)"
32,13,14,14,2052,"Dark Knight (Ornate)"
33,14,15,15,2053,"Gunbreaker (Ornate)"
34,15,16,16,2054,"White Mage (Ornate)"
35,16,17,17,2055,"Scholar (Ornate)"
36,17,18,18,2056,"Astrologian (Ornate)"
37,18,19,19,2057,"Sage (Ornate)"
38,19,20,20,2058,"Monk (Ornate)"
39,20,21,21,2059,"Dragoon (Ornate)"
40,21,22,22,2060,"Ninja (Ornate)"
41,22,23,23,2061,"Samurai (Ornate)"
42,23,24,24,2062,"Reaper (Ornate)"
43,24,25,25,2063,"Bard (Ornate)"
44,25,26,26,2064,"Machinist (Ornate)"
45,26,27,27,2065,"Dancer (Ornate)"
46,27,28,28,2066,"Black Mage (Ornate)"
47,28,29,29,2067,"Summoner (Ornate)"
48,29,30,30,2068,"Red Mage (Ornate)"
49,30,31,31,3000,"Team Astra"
50,31,32,32,3001,"Team Umbra"
51,41,42,42,4000,"Companion 1"
52,42,43,43,4001,"Companion 2"
53,86,44,44,2500,"Unending Coil of Bahamut"
54,87,45,45,2501,"Weapon's Refrain"
55,88,46,46,2502,"Epic of Alexander"
56,89,47,47,2503,"Dragonsong's Reprise"
57,32,33,33,3200,"Final Conflict 1"
58,33,34,34,3201,"Endless Conflict 1"
59,34,35,35,3202,"Rising Conflict 1"
60,35,36,36,3208,"Bronze Conflict 1"
61,36,37,37,3207,"Silver Conflict 1"
62,37,38,38,3206,"Gold Conflict 1"
63,38,39,39,3205,"Platinum Conflict 1"
64,39,40,40,3204,"Diamond Conflict 1"
65,40,41,41,3203,"Crystal Conflict 1"
66,90,48,48,3209,"Final Conflict 2"
67,91,49,49,3210,"Endless Conflict 2"
68,92,50,50,3211,"Rising Conflict 2"
69,93,51,51,3217,"Bronze Conflict 2"
70,94,52,52,3216,"Silver Conflict 2"
71,95,53,53,3215,"Gold Conflict 2"
72,96,54,54,3214,"Platinum Conflict 2"
73,97,55,55,3213,"Diamond Conflict 2"
74,98,56,56,3212,"Crystal Conflict 2"
75,99,57,57,3218,"Final Conflict 3"
76,100,58,58,3219,"Endless Conflict 3"
77,101,59,59,3220,"Rising Conflict 3"
78,102,60,60,3226,"Bronze Conflict 3"
79,103,61,61,3225,"Silver Conflict 3"
80,104,62,62,3224,"Gold Conflict 3"
81,105,63,63,3223,"Platinum Conflict 3"
82,106,64,64,3222,"Diamond Conflict 3"
83,107,65,65,3221,"Crystal Conflict 3"
84,108,66,66,3002,"Azure Conflict"
85,109,67,67,3003,"Crimson Conflict"
86,110,68,68,2400,"Sil'dihn Subterrane (Variant)"
87,111,1,69,2300,"Last Dregs"
88,119,70,75,11,"Circular Geometry"
89,116,69,74,12,"Comic"
90,125,76,1,13,"Common Grey (NQ)"
91,126,76,1,14,"Rare Pink (NQ)"
92,127,76,1,15,"Plundered Green (NQ)"
93,128,76,1,16,"Exceptional Blue (NQ)"
94,129,76,1,17,"Legendary Purple (NQ)"
95,125,77,1,18,"Common Grey (HQ)"
96,126,77,1,19,"Rare Pink (HQ)"
97,127,77,1,20,"Plundered Green (HQ)"
98,128,77,1,21,"Exceptional Blue (HQ)"
99,129,77,1,22,"Legendary Purple (HQ)"
100,123,1,76,23,"Music"
101,115,1,73,24,"Café"
102,0,0,0,0,""
103,0,0,0,0,""
104,0,0,0,0,""
105,0,0,0,0,""
106,0,0,0,0,""
107,0,0,0,0,""
108,0,0,0,0,""
109,0,0,0,0,""
110,0,0,0,0,""
111,0,0,0,0,""
112,0,0,0,0,""
113,0,0,0,0,""
114,0,0,0,0,""
115,0,0,0,0,""
116,0,0,0,0,""
117,0,0,0,0,""
118,0,0,0,0,""
119,0,0,0,0,""
120,0,0,0,0,""
121,0,0,0,0,""
122,0,0,0,0,""
123,0,0,0,0,""
124,0,0,0,0,""
125,0,0,0,0,""
126,0,0,0,0,""
127,0,0,0,0,""
128,0,0,0,0,""
129,0,0,0,0,""
130,0,0,0,0,""
131,0,0,0,0,""
132,0,0,0,0,""
133,0,0,0,0,""
134,0,0,0,0,""
135,0,0,0,0,""
136,0,0,0,0,""
137,0,0,0,0,""
138,0,0,0,0,""
139,0,0,0,0,""
140,0,0,0,0,""
141,0,0,0,0,""
142,0,0,0,0,""
143,0,0,0,0,""
144,0,0,0,0,""
145,0,0,0,0,""
146,0,0,0,0,""
147,0,0,0,0,""
148,0,0,0,0,""
149,0,0,0,0,""
150,0,0,0,0,""
