key,0
#,TextData
int32,str
0,""
1000,"Pre-ceremony
The hosts may ring their eternity bells to proceed."
1001,"The Procession
The hosts may ring their eternity bells to proceed."
1002,"The Exchanging of Rings
The hosts may ring their eternity bells to proceed."
1003,"The Reception
The hosts may ring their eternity bells to bring proceedings to a close."
1004,"The reception will conclude shortly."
1005,"Ladies and gentlemen—and any others who may not fall into said categories!"
1006,"I welcome you one and all to the Ceremony of Eternal Bonding, kupo!"
1007,"Let us watch in silent reverence as <Unknown0A>E802</Unknown0A> and <Unknown0A>E803</Unknown0A> make their entrance into this most holy of halls."
1008,"Was that not the most beautiful thing you've ever seen? It was the most beautiful thing <Emphasis>I've</Emphasis> ever seen—and I've seen a lot of these, kupo!"
1009,"If anything can top that entrance, it would probably be an emotional exchange of vows..."
1010,"If our lovely couple would be so kind as to approach the dais for the ring exchange..."
1011,"For what would a bonding ceremony be without a bond, er...band?"
1012,"Ahem! <Split(<Unknown0A>E802</Unknown0A>, ,1)/> here has toiled day and night, night and day─give or take a few days and nights─to create a truly <Emphasis>unique</Emphasis> symbol of <If(Equal(IntegerParameter(3),0))>his<Else/>her</If> devotion."
1013,"Ahem! <Split(<Unknown0A>E802</Unknown0A>, ,1)/> has called upon a trusted companion to craft the ring <If(Equal(IntegerParameter(3),0))>he<Else/>she</If> brings today."
1014,"Ahem! <Split(<Unknown0A>E802</Unknown0A>, ,1)/> has traveled the realm in search of the perfect ring with which to express <If(Equal(IntegerParameter(3),0))>his<Else/>her</If> devotion."
1015,"Ahem! <Split(<Unknown0A>E802</Unknown0A>, ,1)/> brings with <If(Equal(IntegerParameter(3),0))>him<Else/>her</If> a ring which is special in more ways than one."
1016,"And then we have <Split(<Unknown0A>E803</Unknown0A>, ,1)/>'s ring."
1017,"And then we have <Split(<Unknown0A>E803</Unknown0A>, ,1)/>'s ring."
1018,"And then we have <Split(<Unknown0A>E803</Unknown0A>, ,1)/>'s ring."
1019,"And then we have <Split(<Unknown0A>E803</Unknown0A>, ,1)/>'s ring."
1020,"Over hill and dale, across ocean and desert, through snowstorm and rain, over hill and...er..."
1021,"The point is, kupo: our couple journeyed many malms to earn the blessings of the Twelve, proving their resolve in so doing! "
1022,"And though the Sanctum somehow neglected to vest any official power in this humble choir moogle..."
1023,"I'll gladly pronounce the two of you bonded for all eternity, kupo!"
1024,"Come on, now─give them a nice round of applause! They've earned it, kupo!"
1025,"The remainder of your time in the chapel is yours to fill however you wish. Just be careful not to spill any beverages on the carpets because it'll be muggins here who has to scrub that out, kupo!"
1026,"I am pained to inform you that it is─as the jolly innkeepers put it─closing time."
1027,"You are, by no means, required to go home..."
1028,"Let us shower our good friends with joy, happiness, and inexpensive party goods─available from our own outfitters─as they step out of this blessed sanctuary and into their new lives!"
1029,"Welcome dear friends and loved ones."
1030,"We are gathered here today to join two kindred souls in holy union."
1031,"<Unknown0A>E802</Unknown0A> and <Unknown0A>E803</Unknown0A>."
1032,"Here, in the presence of gods and men, they shall take a solemn oath to endure all future trials as one. Supporting the other, should they falter. Guiding the other, should they lose their way."
1033,"Therefore, this binding of two souls, which is commended to be honorable amongst all, must not be entered into lightly, but with sincerity and reverence."
1034,"While none may deny the spiritual bond 'twixt hearts intertwined, the gods do ask that a symbol be offered─a token to serve as a tangible reminder of the promise made."
1035,"Let us raise up these tokens of our couple's commitment, that the Twelve might pass judgment upon them."
1036,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/>─like the Builder Himself, you have embraced creation, and with thine own hands fashioned a ring the likes of which none have heretofore seen."
1037,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/>─Menphina teaches us that our worth is measured not only by the love we receive, but by the love we give. The ring you bring today serves as a testament to that love."
1038,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/>─as the Traders teach, our lives are an everlasting circle of exchange, not unlike the ring for which you have bartered."
1039,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/>─like the path of the Wanderer, some roads are more winding than first they appear. Such is the road your ring has taken."
1040,"<Split(<Unknown0A>E803</Unknown0A>, ,1)/>─the Scholar provides us with such knowledge as would allow us to bend the world to our will. You have used this knowledge to create a ring most wondrous."
1041,"<Split(<Unknown0A>E803</Unknown0A>, ,1)/>─the Warden embraces all truths, yet She values none more highly than the truth which two friends share. Verily, the ring you have brought today is a true symbol of friendship."
1042,"<Split(<Unknown0A>E803</Unknown0A>, ,1)/>. The Navigator guides us all unto that which we seek. Thus did you happen upon this ring."
1043,"<Split(<Unknown0A>E803</Unknown0A>, ,1)/>. As the Spinner weaves our fates, so too does She weave the fates of all creation. The ring you have brought for your partner was meant for this day from the first."
1044,"Though fraught with peril, the journey our couple embarked upon to see their rings blessed has brought them closer than they could e'er imagine."
1045,"Never will they forget the trials they overcame together. Never will they forget the bonds they forged."
1046,"By the power vested in me by the gods on high..."
1047,"I now pronounce you bonded for eternity!"
1048,"Now, dear friends, let us give the happy couple a warm round of applause!"
1049,"Please use your remaining time in the Ivory Chapel as you wish."
1050,"Plead as we might, the Keeper stalls the hands of time for no soul."
1051,"And so with this we must bring today's ceremony to a close."
1052,"A journey that will see <Split(<Unknown0A>E802</Unknown0A>, ,1)/> and <Split(<Unknown0A>E803</Unknown0A>, ,1)/> to places that they never imagined."
1053,"Greetings friends. Your presence at this joyous occasion is much appreciated."
1054,"Without further ado, let us see our couple to the dais."
1055,"Enter, <Unknown0A>E802</Unknown0A>, <Unknown0A>E803</Unknown0A>."
1056,"Those gathered here today shall serve as witnesses to this sacred bond."
1057,"So that none may ever deny it."
1058,"And what tokens of loyalty and companionship do these two offer each other?"
1059,"What symbols of affection will they carry with them always in their hearts and on their hands?"
1060,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/> has toiled long to craft this flawless band."
1061,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/> oversaw the creation of this flawless band."
1062,"<Split(<Unknown0A>E802</Unknown0A>, ,1)/> has brought today this flawless band."
