key,0,1,2,3,4,5
#,Text,SelfKind,TargetKind,NumParam,FCActivityCategory,IconType
int32,str,byte,byte,byte,FCActivityCategory,sbyte
0,"",0,0,0,0,-1
1,"Free company established!",0,0,0,1,0
2,"Company rank <Value>IntegerParameter(1)</Value> attained!",0,0,1,1,0
3,"Standing with the <Sheet(GrandCompany,IntegerParameter(1),0)/> now <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Sheet(FCReputation,IntegerParameter(2),4)/><UIGlow>01</UIGlow><UIForeground>01</UIForeground>!",1,0,1,1,5
4,"Standing with the <Sheet(GrandCompany,IntegerParameter(1),0)/> now <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Sheet(FCReputation,IntegerParameter(2),4)/><UIGlow>01</UIGlow><UIForeground>01</UIForeground>!",1,0,1,1,6
5,"Standing with the <Sheet(GrandCompany,IntegerParameter(1),0)/> now <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Sheet(FCReputation,IntegerParameter(2),4)/><UIGlow>01</UIGlow><UIForeground>01</UIForeground>!",1,0,1,1,7
6,"“<Sheet(FCRights,IntegerParameter(1),0)/>” entitlement awarded!",0,0,1,1,0
7,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> joined the company.",4,0,0,2,1
8,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> joined the company.",4,0,0,2,1
9,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> left the company.",4,0,0,2,2
10,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>were<Else/>was</If> dismissed from the company.",4,0,0,2,2
11,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>were<Else/>was</If> made <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,5,0,2,3
12,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>were<Else/>was</If> elected <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,5,0,2,3
13,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> <If(Equal(ObjectParameter(1),ObjectParameter(2)))>were<Else/>was</If> made <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,5,0,2,3
14,"Company allegiance pledged to the <Sheet(GrandCompany,IntegerParameter(1),0)/>.",0,1,0,1,5
15,"Company allegiance pledged to the <Sheet(GrandCompany,IntegerParameter(1),0)/>.",0,1,0,1,6
16,"Company allegiance pledged to the <Sheet(GrandCompany,IntegerParameter(1),0)/>.",0,1,0,1,7
17,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed the settings for the member rank “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",4,5,0,3,3
18,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> added the member rank “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",4,5,0,3,3
19,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> deleted the member rank “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",4,5,0,3,3
20,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed member rank hierarchy.",4,0,0,3,3
21,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed company chest settings for <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If> <Value>IntegerParameter(1)</Value>.",4,6,1,0,-1
22,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed company chest settings for gil.",4,0,0,0,-1
23,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed company chest settings for crystals.",4,0,0,0,-1
24,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> updated the company board.",4,0,0,3,4
25,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> updated the company profile.",4,0,0,3,4
26,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed the company crest.",4,0,0,3,8
27,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> purchased the company action “<Sheet(CompanyAction,IntegerParameter(1),0)/>.”",4,0,1,4,9
28,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),2,1)/><Else/>ObjectParameter(2)</If></If>)/> activated the company action “<Sheet(CompanyAction,IntegerParameter(1),0)/>.”",4,0,1,4,9
29,"Activity deleted.",0,0,0,0,4
30,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed the name of a member rank to “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",4,5,0,3,3
31,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> disabled the company action “<Sheet(CompanyAction,IntegerParameter(1),0)/>.”",4,0,1,4,9
32,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),2,1)/><Else/>ObjectParameter(2)</If></If>)/> discarded the company action “<Sheet(CompanyAction,IntegerParameter(1),0)/>.”",4,0,1,4,9
33,"The company name abbreviation has been changed to “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",0,3,0,3,4
34,"The company name has been changed to “<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.”",0,2,0,3,4
35,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> changed the name of the estate hall at plot <Value>IntegerParameter(3)</Value>, ward <Value>IntegerParameter(2)</Value>, <SheetEn(PlaceName,2,IntegerParameter(1),2,1)/> to <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,9,0,5,11
36,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> updated the greeting for <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,8,0,5,11
37,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> purchased the deed to plot <Value>IntegerParameter(3)</Value>, ward <Value>IntegerParameter(2)</Value>, <SheetEn(PlaceName,2,IntegerParameter(1),2,1)/> for the company.",4,7,0,5,11
38,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> relinquished the deed to plot <Value>IntegerParameter(3)</Value>, ward <Value>IntegerParameter(2)</Value>, <SheetEn(PlaceName,2,IntegerParameter(1),2,1)/> for the company.",4,7,0,5,11
39,"Your company's deed to plot <Value>IntegerParameter(3)</Value>, ward <Value>IntegerParameter(2)</Value>, <SheetEn(PlaceName,2,IntegerParameter(1),2,1)/> was revoked.",0,7,0,5,11
40,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> built <If(Equal(IntegerParameter(4),1043))>an <Else/><If(Equal(IntegerParameter(4),1044))>an <Else/><If(Equal(IntegerParameter(4),1045))>an <Else/><If(Equal(IntegerParameter(4),1046))>an <Else/><If(Equal(IntegerParameter(4),1047))>an <Else/><If(Equal(IntegerParameter(4),1048))>an <Else/><If(Equal(IntegerParameter(4),1049))>an <Else/><If(Equal(IntegerParameter(4),1050))>an <Else/><If(Equal(IntegerParameter(4),1051))>an <Else/>a </If></If></If></If></If></If></If></If></If><Sheet(HousingPreset,IntegerParameter(4),0)/> at plot <Value>IntegerParameter(3)</Value>, ward <Value>IntegerParameter(2)</Value>, <SheetEn(PlaceName,2,IntegerParameter(1),2,1)/>.",4,7,1,5,11
41,"<Clickable(<If(Equal(ObjectParameter(1),ObjectParameter(2)))>you<Else/><If(PlayerParameter(7))><SheetEn(ObjStr,2,PlayerParameter(7),1,1)/><Else/>ObjectParameter(2)</If></If>)/> removed <If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>.",4,8,0,5,11
