key,0
#,
int32,str
0,""
1,""
2,""
3,"Hard-bitten Hoobigo"
4,"Resting Hoobigo"
5,"Sweaty Doppro"
6,"Disconcerted Hoobigo"
7,"Mablu"
8,"Lay of the Brotherhood"
9,"Lay of Repast"
10,"Lay of Reeds"
11,"Lay of Pots"
12,"Lay of Gold"
13,"Lay of Proof"
14,"Lay of Ice"
15,"Blank Pillar"
16,"Wuk Lamat"
17,"Slab of Pink Hexagons"
18,"Liquid-filled Pouch"
19,"Long Rectangular Bar"
20,"Hexagon-patterned Bag"
21,"Black and Yellow Tin"
22,""
23,""
24,""
25,""
26,""
27,"Tonawawtan Thief"
28,"Shetona Collector"
29,"Tonawawtan Explorer"
30,"Alxaal"
31,"Prishe"
32,"Bakool Ja Ja"
33,"Royal Seneschal"
34,"Songbirds Fans"
35,"Quicksand Employee"
36,"Picot"
37,"Vaguely Familiar Cactus"
38,"Bright Blue Bush"
39,"Massive Mushroom Mound"
40,"Tree with Exploding Blooms?"
41,"Spongy Pink Carpet"
42,"Namingway"
43,"Wuk Lamat and the Alexandrian Citizen"
44,"Nexus Arcade"
45,"Leynode Nine"
46,"Government Sector"
47,"0"
48,"1"
49,"2"
50,"3"
51,"4"
52,"5"
53,"6"
54,"7"
55,"8"
56,"9"
57,"View Current Input"
58,"Clear"
59,"Confirm "
60,"Cancel"
61,"Sapphire"
62,"Garnet"
63,"Alexandrite"
64,"Scrawled Phrase"
65,"Cancel"
66,"Spiky Crystalline Tree"
67,"Flowery Shrub"
68,"Tree with Purple Canopy?"
69,"Seemingly Glassblown Bloom"
70,"Iridescent Terrain"
71,"Namingway"
