key,0,1,2,3,4,5,6,7,8,9,10,11
#,Level,TerritoryType,ConditionSuccessEvent,ConditionFailEvent,ConfirmEvent,WarpCondition,WarpLogic,,,,,
int32,Level,TerritoryType,DefaultTalk,DefaultTalk,DefaultTalk,WarpCondition,WarpLogic,uint16,uint16,bit&01,str,str
131072,0,0,0,0,0,1,1,0,0,False,"",""
131073,2040811,148,0,0,0,2,2,0,0,False,"",""
131074,3884000,204,590352,590353,0,3,1,0,0,False,"","Proceed to the Seat of the First Bow?"
131075,3884182,132,0,0,0,1,1,0,0,False,"","Leave the Seat of the First Bow?"
131076,3878860,133,0,0,0,1,1,0,0,False,"","Leave the Lotus Stand?"
131077,1381039,152,590354,590355,0,4,1,0,0,False,"Purchase Passage to Sweetbloom Pier","Board the ferry to Sweetbloom Pier?"
131078,1381038,133,590356,590259,0,4,1,0,0,False,"","Board the ferry to Old Gridania?"
131079,4124796,177,0,0,0,5,3,0,0,False,"",""
131080,1359058,179,0,0,0,5,4,0,0,False,"",""
131081,4124801,178,0,0,0,5,5,0,0,False,"",""
131082,4125264,128,0,0,0,1,1,0,0,False,"","Exit room?"
131083,2232680,132,0,0,0,1,1,0,0,False,"","Exit room?"
131084,4125288,130,0,0,0,1,1,0,0,False,"","Exit room?"
131085,4107979,131,0,0,0,1,1,0,0,False,"","Leave the Heart of the Sworn?"
131086,4143657,140,590441,590620,590448,6,1,0,0,False,"","Take the ferry to Crescent Cove for 40 gil?"
131087,4143677,140,590442,590621,590449,6,1,0,0,False,"","Take the ferry to the Silver Bazaar for 40 gil?"
131088,4107477,212,0,590450,0,7,1,0,0,False,"","Enter the Waking Sands?"
131089,4132388,140,0,0,0,1,1,0,0,False,"","Leave the Waking Sands?"
131090,4148347,212,0,590564,0,21,1,0,0,False,"","Enter the solar?"
131091,4148350,212,0,0,0,1,1,0,0,False,"","Leave the solar?"
131092,4158063,128,0,0,0,1,1,0,0,False,"Ride Lift to the Airship Landing","Proceed to the airship landing?"
131093,4158069,128,0,0,0,1,1,0,0,False,"Ride Lift to the Drowning Wench","Proceed to the Drowning Wench?"
131094,4161445,129,0,0,0,1,1,0,0,False,"Ride Lift to Bulwark Hall","Proceed to Bulwark Hall?"
131095,4164411,130,0,0,0,1,1,0,0,False,"Ride Lift to the Airship Landing","Proceed to the airship landing?"
131096,4164414,131,0,0,0,1,1,0,0,False,"Ride Lift to the Hustings Strip","Proceed to the Hustings Strip?"
131097,4164413,130,0,0,0,1,1,0,0,False,"Ride Lift to the Ruby Road Exchange","Proceed to the Ruby Road Exchange?"
131098,4087066,210,590451,590452,0,8,1,0,0,False,"","Proceed into the Heart of the Sworn?"
131099,4165046,146,590611,0,0,1,1,0,0,False,"","Proceed to the Bowl of Embers?"
131100,4165037,145,590610,0,0,1,1,0,0,False,"","Leave the immediate area?"
131101,4103382,132,0,590530,590453,9,1,227,232,True,"Purchase Passage to Gridania","Travel to Gridania for 120 gil?"
131102,4103399,128,0,590530,590453,9,1,227,230,True,"Purchase Passage to Limsa Lominsa","Travel to Limsa Lominsa for 120 gil?"
131103,4103339,130,0,589916,590454,9,1,231,228,True,"Purchase Passage to Ul'dah","Travel to Ul'dah for 120 gil?"
131104,4103399,128,0,589916,590454,9,1,231,230,True,"Purchase Passage to Limsa Lominsa","Travel to Limsa Lominsa for 120 gil?"
131105,4103339,130,0,590531,590455,9,1,229,228,True,"Purchase Passage to Ul'dah","Travel to Ul'dah for 120 gil?"
131106,4103382,132,0,590531,590455,9,1,229,232,True,"Purchase Passage to Gridania","Travel to Gridania for 120 gil?"
131107,4165398,129,0,591076,590456,10,1,235,234,True,"","Travel to Limsa Lominsa for 80 gil?"
131108,4165376,140,0,591077,590457,10,1,233,236,True,"","Travel to Vesper Bay for 80 gil?"
131109,4165794,138,590514,590515,590622,11,1,0,0,False,"Purchase Passage to Aleport","Travel to Aleport for 40 gil?"
131110,4165749,129,590516,590517,590623,11,1,0,0,False,"Purchase Passage to Limsa Lominsa","Travel to Limsa Lominsa for 40 gil?"
131111,4165755,137,590518,590519,590624,12,1,0,0,False,"Purchase Passage to Costa del Sol","Travel to Costa del Sol for 40 gil?"
131112,4165749,129,590520,590521,590625,12,1,0,0,False,"Purchase Passage to Limsa Lominsa","Travel to Limsa Lominsa for 40 gil?"
131113,4165801,139,590510,0,590511,13,1,0,0,False,"Purchase Passage to Jijiroon's Trading Post","Travel to Jijiroon's Trading Post for 40 gil?"
131114,4165797,139,590512,0,590513,13,1,0,0,False,"Purchase Passage to Memeroon's Trading Post","Travel to Memeroon's Trading Post for 40 gil?"
131115,4165794,138,590522,590626,590628,14,1,0,0,False,"Purchase Passage to Aleport","Travel to Aleport for 40 gil?"
131116,4165877,135,590523,590627,590629,14,1,0,0,False,"Purchase Passage to Candlekeep Quay","Travel to Candlekeep Quay for 40 gil?"
131117,1317627,148,590524,590525,0,15,1,0,0,False,"Travel Beyond the White Wolf Gate","Travel beyond the White Wolf Gate?"
131118,1317561,132,590529,590526,0,15,1,0,0,False,"","Enter Gridania?"
131119,4165759,137,590527,0,590630,16,1,0,0,False,"Purchase Passage to Raincatcher Gully","Travel to Raincatcher Gully for 40 gil?"
131120,4165758,137,590528,0,590631,16,1,0,0,False,"Purchase Passage to Hidden Falls","Travel to Hidden Falls for 40 gil?"
131121,3877982,205,590535,590536,0,19,1,0,0,False,"Seek Entry to the Lotus Stand","Proceed to the Lotus Stand?"
131122,4146949,198,590563,0,0,20,1,0,0,False,"Seek Entry to the Command Room","Enter the command room?"
131123,4169071,129,0,0,0,1,1,0,0,False,"","Leave the command room?"
131124,4190590,134,0,0,0,2,2,0,0,False,"",""
131125,4189532,141,0,0,0,2,2,0,0,False,"",""
131126,4165939,146,590603,0,0,1,1,0,0,False,"","Travel to the Minotaur Malm?"
131127,4165935,146,590604,0,0,1,1,0,0,False,"","Travel to Nald's Reflection?"
131128,4103339,130,590607,0,0,1,1,0,0,False,"","Leave the landing area?"
131129,4103382,132,590608,0,0,1,1,0,0,False,"","Leave the landing area?"
131130,4103399,128,590609,0,0,1,1,0,0,False,"","Leave the landing area?"
131131,4264415,250,590632,0,0,1,1,0,0,False,"Seek Passage to the Wolves' Den","Travel to the Wolves' Den?"
131132,4264426,135,590633,0,0,1,1,0,0,False,"Seek Passage to the Moraby Drydocks","Travel to the Moraby Drydocks?"
131133,4165794,138,590634,0,0,1,1,0,0,False,"Seek Passage to Aleport","Travel to Aleport?"
131134,4264587,138,590635,590636,590637,22,1,0,0,False,"Purchase Passage to the Isles of Umbra","Travel to the Isles of Umbra for 40 gil?"
131135,4165794,138,0,0,0,1,1,0,0,False,"Seek Passage to Aleport","Travel to Aleport?"
131136,4264605,138,590638,590639,590640,23,1,0,0,False,"Purchase Passage to the Serpent's Tongue","Travel to the Serpent's Tongue for 40 gil?"
131137,4321669,156,0,0,0,1,1,0,0,False,"","Leave Cid's workshop?"
131138,4102803,132,590843,0,0,1,1,0,0,False,"","Travel to Gridania?"
131139,4332112,137,0,0,0,1,1,0,0,False,"","Leave the Binding Coil of Bahamut?"
131140,4332121,147,0,0,0,1,1,0,390,False,"","Leave the Binding Coil of Bahamut?"
131141,4331241,247,0,0,0,1,1,389,0,False,"","Activate the lift?"
131142,4498658,351,0,0,0,1,1,0,0,False,"","Enter the solar?"
131143,4498656,351,0,0,0,1,1,0,0,False,"","Leave the solar?"
131144,4498659,351,0,0,0,1,1,0,0,False,"","Enter the Rising Stones?"
131145,4498857,156,0,0,0,1,1,0,0,False,"","Leave the Rising Stones?"
131146,4506602,156,0,0,0,1,1,0,0,False,"","Enter the Eight Sentinels?"
131147,4506605,156,0,0,0,1,1,0,0,False,"","Leave the Eight Sentinels?"
131148,0,0,0,0,0,1,6,0,0,False,"","Enter the estate hall?"
131149,0,0,0,0,0,1,7,0,0,False,"","Leave the estate hall?"
131150,4549235,340,591149,0,0,1,1,0,0,False,"",""
131151,4549391,148,591150,0,0,1,1,0,0,False,"",""
131152,4618997,180,0,0,0,1,1,0,0,False,"","Leave the 13th Order workshop?"
131153,4629135,138,0,0,0,1,1,0,0,False,"","Return to Novv's Nursery?"
131154,4629135,138,0,0,0,1,1,0,0,False,"","Return to Novv's Nursery?"
131155,4629135,138,0,0,0,1,1,0,0,False,"","Return to Novv's Nursery?"
131156,4629135,138,0,0,0,1,1,0,0,False,"","Return to Novv's Nursery?"
131157,4629135,138,0,0,0,1,1,0,0,False,"","Return to Novv's Nursery?"
131158,4549235,340,591254,591260,0,24,1,0,0,False,"Seek Passage to the Lavender Beds","Travel to the Lavender Beds?"
131159,1381038,133,591255,591261,0,24,1,0,0,False,"",""
131160,4664433,339,591256,591262,0,25,1,0,0,False,"Seek Passage to Mist","Travel to Mist?"
131161,4165749,129,591257,591263,0,25,1,0,0,False,"",""
131162,4656744,341,591258,591264,0,26,1,0,0,False,"",""
131163,4660251,131,591259,591265,0,26,1,0,0,False,"",""
131164,4678209,154,0,0,0,1,1,0,0,False,"","Leave the Eorzean subterrane?"
131165,4332121,147,0,0,0,1,1,0,0,False,"","Leave the Binding Coil of Bahamut?"
131166,5036036,395,591750,0,0,1,1,0,0,False,"","Enter the intercessory?"
