key,0,1
#,,
int32,byte,byte
0,28,0
1,35,0
2,37,0
3,29,0
4,33,0
5,25,0
6,29,0
7,38,0
8,19,0
9,25,0
10,24,0
11,19,0
12,25,0
13,24,0
14,40,0
15,27,0
16,22,0
17,19,0
18,38,0
19,24,0
20,32,0
21,25,0
22,23,0
23,1,0
24,22,0
25,6,0
10000,3,0
10001,4,0
10002,7,0
10003,6,0
10004,3,0
10005,4,0
10006,7,0
10007,6,0
10008,3,0
10009,4,0
10010,7,0
10011,6,0
10012,3,0
10013,4,0
10014,7,0
10015,6,0
10016,3,0
10017,4,0
10018,7,0
10019,6,0
10020,1,0
10021,7,0
10022,22,0
10023,26,0
10024,28,26
10025,1,0
10026,4,0
10027,6,0
10028,1,0
10029,34,1
10030,26,0
10031,28,26
