key,0,1,2
#,IsFaction,Icon,Name
int32,bit&01,Image,str
0,False,0,""
1,False,62501,"Battlecraft"
2,False,62510,"Miner"
3,False,62511,"Botanist"
4,False,62512,"Fisher"
5,False,62502,"Carpenter"
6,False,62503,"Blacksmith"
7,False,62504,"Armorer"
8,False,62505,"Goldsmith"
9,False,62506,"Leatherworker"
10,False,62507,"Weaver"
11,False,62508,"Alchemist"
12,False,62509,"Culinarian"
13,True,61451,"Brotherhood of the Broken Blade"
14,True,61452,"Azeyma's Shields"
15,True,61453,"The Horn and Hand"
16,False,61461,"The Maelstrom"
17,False,61462,"Order of the Twin Adder"
18,False,61463,"Immortal Flames"
