key,0,1,2,3,4,5,6,7
#,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL
int32,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe
1602,0,3,0,0,0,0,0,0
1603,0,15,0,0,0,0,0,0
1604,1024,0,0,0,0,0,0,0
1605,0,38,0,0,0,0,0,0
1607,0,45,0,0,0,0,0,0
1609,0,59,0,0,0,0,0,0
1611,0,63,0,0,0,0,0,0
1614,0,74,0,0,0,0,0,0
1622,0,84,0,0,0,0,0,0
1625,0,95,0,0,0,0,0,0
1627,1062,0,0,0,0,0,0,0
1633,0,111,0,0,0,0,0,0
1635,0,1184,0,0,0,0,0,0
1637,1074,0,0,0,0,0,0,0
1639,0,134,0,0,0,0,0,0
1642,0,1191,0,0,0,0,0,0
1643,0,137,0,0,0,0,0,0
1648,0,1187,0,0,0,0,0,0
1649,0,1200,0,0,0,0,0,0
1650,1087,0,0,0,0,0,0,0
1657,0,156,0,0,0,0,0,0
1659,0,158,0,0,0,0,0,0
1663,0,168,0,0,0,0,0,0
1666,0,0,0,0,0,0,30277,0
1670,0,1214,0,0,0,0,0,0
1673,0,1226,0,0,0,0,0,0
1681,0,0,0,664,0,0,0,0
1682,0,0,0,0,320,0,0,0
1683,0,0,0,680,0,0,0,0
1684,0,37,0,0,0,0,0,0
1685,0,0,0,0,344,0,0,0
1686,0,47,0,0,0,0,0,0
1688,0,0,0,0,360,0,0,0
1694,0,77,0,0,0,0,0,0
1697,0,0,0,0,391,0,0,0
1699,0,102,0,0,0,0,0,0
1706,0,0,0,789,0,0,0,0
1708,0,0,0,0,409,0,0,0
1711,0,141,0,0,0,0,0,0
1716,0,0,0,849,0,0,0,0
1723,0,157,0,0,0,0,0,0
1728,0,0,0,0,451,0,0,0
1732,0,0,0,1460,0,0,0,0
1733,0,169,0,0,0,0,0,0
1736,0,0,0,0,0,0,30278,0
1740,0,0,0,0,1313,0,0,0
1743,0,1224,0,0,0,0,0,0
1750,0,6,0,0,0,0,0,0
1751,0,17,0,0,0,0,0,0
1752,0,20,0,0,0,0,0,0
1753,0,39,0,0,0,0,0,0
1754,0,48,0,0,0,0,0,0
